TOL ID,TBRC RID,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
10373,P7695,Yeshe Tsogyel,,ye shes mtsho rgyal,ཡེ་ཤེས་མཚོ་རྒྱལ།,,0,,30,,0,,31,F,Yeshe Tsogyel,ye shes mtsho rgyal,,
5041,P2JM325,Gelek Namgyel,,dge legs rnam rgyal,དགེ་ལེགས་རྣམ་རྒྱལ།,1860,0,,,,0,,,M,Gelek Namgyel,dge legs rnam rgyal,,
5044,P2JM328,Tsering Norbu,,tshe ring nor bu,ཚེ་རིང་ནོར་བུ།,,0,,75,,0,,,M,Tsering Norbu,tshe ring nor bu,,
11445,P8704,Konchok Drakpa,,dkon mchog grags pa,དཀོན་མཆོག་གྲགས་པ།,1830,1,,,,0,,,M,Konchok Drakpa,dkon mchog grags pa,,
13174,P11MS154,Bondrong Tenpa Wozer,,bon grong bstan pa 'od zer,བོན་གྲོང་བསྟན་པ་འོད་ཟེར།,,0,,,1632,1,,,M,Bondrong Tenpa Wozer,bon grong bstan pa 'od zer,,
4125,P2424,Nyakla Pema Dudul,,nyag bla pad+ma bdud 'dul,ཉག་བླ་པདྨ་བདུད་འདུལ།,1816,0,,,1872,0,,,M,Nyakla Pema Dudul,nyag bla pad+ma bdud 'dul,,
4221,P2513,"The Eighteenth Ngor Khenchen, Sherab Jungne",ngor mkhan chen,shes rab 'byung gnas,ཤེས་རབ་འབྱུང་གནས།,1596,0,,,1653,0,,,M,"The Eighteenth Ngor Khenchen, Sherab Jungne",ngor mkhan chen 18 shes rab 'byung gnas,18,
4222,P2514,"The Nineteenth Ngor Khenchen, Namkha Rinchen",ngor mkhan chen,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,1612,1,,,1669,0,,,M,"The Nineteenth Ngor Khenchen, Namkha Rinchen",ngor mkhan chen 19 nam mkha' rin chen,19,
4223,P2515,"The Twentieth Ngor Khenchen, Ngawang Sonam Gyeltsen",ngor mkhan chen,ngag dbang bsod nams rgyal mtshan,ངག་དབང་བསོད་ནམས་རྒྱལ་མཚན།,1598,0,,,1674,0,,,M,"The Twentieth Ngor Khenchen, Ngawang Sonam Gyeltsen",ngor mkhan chen 20 ngag dbang bsod nams rgyal mtshan,20,
4228,P252,Mipam Gyatso,,mi pham rgya mtsho,མི་ཕམ་རྒྱ་མཚོ།,1846,0,,,1912,0,,,M,Mipam Gyatso,mi pham rgya mtsho,,
5897,P3546,Amdo Geshe Jampel Rolpai Lodro,,a mdo dge bshes 'jam dpal rol pa'i blo gros,ཨ་མདོ་དགེ་བཤེས་འཇམ་དཔལ་རོལ་པའི་བློ་གྲོས།,1888,0,,,1936,0,,,M,Amdo Geshe Jampel Rolpai Lodro,a mdo dge bshes 'jam dpal rol pa'i blo gros,,
5479,P316,Arik Geshe Jampa Gelek Gyeltsen,,a rig dge bshes byams pa dge legs rgyal mtshan,ཨ་རིག་དགེ་བཤེས་བྱམས་པ་དགེ་ལེགས་རྒྱལ་མཚན།,1728,0,,,1803,0,,,M,Arik Geshe Jampa Gelek Gyeltsen,a rig dge bshes byams pa dge legs rgyal mtshan,,
5889,P3537,Ngawang Tendzin,,ngag dbang bstan 'dzin,ངག་དབང་བསྟན་འཛིན།,1696,0,,,1762,0,,,M,Ngawang Tendzin,ngag dbang bstan 'dzin,,
8069,P5537,"The First Lingtrul, Dondrub Gyatso",gling sprul,don grub rgya mtsho,དོན་གྲུབ་རྒྱ་མཚོ།,1702,0,,,1769,0,,,M,"The First Lingtrul, Dondrub Gyatso",gling sprul 01 don grub rgya mtsho,1,
7105,P4647,Ngawang Trinle,,ngag dbang 'phrin las,ངག་དབང་འཕྲིན་ལས།,1717,0,,,1790,0,,,M,Ngawang Trinle,ngag dbang 'phrin las,,
6731,P4306,Ra Sonam Wanggyel,,rwa bsod nams dbang rgyal,རྭ་བསོད་ནམས་དབང་རྒྱལ།,1726,0,,,1793,0,,,M,Ra Sonam Wanggyel,rwa bsod nams dbang rgyal,,
6622,P4208,"The First Sodrak Tulku, Sonam Drakpa",bsod grags sprul sku,bsod nams grags pa,བསོད་ནམས་གྲགས་པ།,1723,0,,,1789,0,,,M,"The First Sodrak Tulku, Sonam Drakpa",bsod grags sprul sku 01 bsod nams grags pa,1,
6760,P4332,Rabten Gyatso,,rab brtan rgya mtsho,རབ་བརྟན་རྒྱ་མཚོ།,1723,0,,,1790,0,,,M,Rabten Gyatso,rab brtan rgya mtsho,,
4607,P2866,Konchok Dechen,,dkon mchog bde chen,དཀོན་མཆོག་བདེ་ཆེན།,1737,0,,,1796,0,,,M,Konchok Dechen,dkon mchog bde chen,,
8184,P5642,Lobzang Chodar,,blo bzang chos dar,བློ་བཟང་ཆོས་དར།,1732,0,,,1812,0,,,M,Lobzang Chodar,blo bzang chos dar,,
4720,P297,Drakpa Gyeltsen,,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,1762,0,,,1836,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,,
3769,P21,Konchok Sengge,,dkon mchog seng+ge,དཀོན་མཆོག་སེངྒེ།,1768,0,,,1833,0,,,M,Konchok Sengge,dkon mchog seng+ge,,
6025,P3663,Jigme Gyeltsen,,jigs med rgyal mtshan,འཇིགས་མེད་རྒྱལ་མཚན།,1773,0,,,1850,0,,,M,Jigme Gyeltsen,jigs med rgyal mtshan,,
5910,P3558,"The Second Lingtrul, Konchok Gyepai Lodro",gling sprul,dkon mchog dgyes pa'i blo gros,དཀོན་མཆོག་དགྱེས་པའི་བློ་གྲོས།,1773,0,,,1837,1,,,M,"The Second Lingtrul, Konchok Gyepai Lodro",gling sprul 02 dkon mchog dgyes pa'i blo gros,2,
3080,P1765,"The Second Belmang Chungwa, Konchok Chopel",dbal mang chung ba,dkon mchog chos 'phel,དཀོན་མཆོག་ཆོས་འཕེལ།,1768,0,,,1834,0,,,M,"The Second Belmang Chungwa, Konchok Chopel",dbal mang chung ba 02 dkon mchog chos 'phel,2,
2974,P167,Shingza Paṇḍita Lobzang Dargye Gyatso,,shing bza'paN Di ta blo bzang dar rgyas rgya mtsho,ཤིང་བཟའཔཎ་ཌི་ཏ་བློ་བཟང་དར་རྒྱས་རྒྱ་མཚོ།,1752,0,,,1824,0,,,M,Shingza Paṇḍita Lobzang Dargye Gyatso,shing bza'paN Di ta blo bzang dar rgyas rgya mtsho,,
11435,P8695,Jigme Lodro,,jigs med blo gros,འཇིགས་མེད་བློ་གྲོས།,1879,0,,,1955,0,,,M,Jigme Lodro,jigs med blo gros,,
9588,P6958,Tubten Nyendrak,,thub bstan snyan grags,ཐུབ་བསྟན་སྙན་གྲགས།,1883,0,,,1959,0,,,M,Tubten Nyendrak,thub bstan snyan grags,,
10093,P743,Botrul Dongak Tenpai Nyima,,bod sprul mdo sngags bstan pa'i nyi ma,བོད་སྤྲུལ་མདོ་སྔགས་བསྟན་པའི་ཉི་མ།,1898,0,"19,001,902",,1959,0,,,M,Botrul Dongak Tenpai Nyima,bod sprul mdo sngags bstan pa'i nyi ma,,
5801,P3456,Naktso Lotsāwa Tsultrim Gyelwa,,nag 'tsho lo tsA ba tshul khrims rgyal ba,ནག་འཚོ་ལོ་ཙཱ་བ་ཚུལ་ཁྲིམས་རྒྱལ་བ།,1011,0,,,1064,0,,,M,Naktso Lotsāwa Tsultrim Gyelwa,nag 'tsho lo tsA ba tshul khrims rgyal ba,,
2662,P1382,"The Tenth Karmapa, Choying Dorje",karma pa,chos dbyings rdo rje,ཆོས་དབྱིངས་རྡོ་རྗེ།,1604,0,,,1674,0,,,M,"The Tenth Karmapa, Choying Dorje",karma pa 10 chos dbyings rdo rje,10,
3753,P2085,Pang Lotsāwa Lodro Tenpa,,dpang lo tsA ba blo gros brtan pa,པང་ལོ་ཙཱ་བ་བློ་གྲོས་བརྟན་པ།,1276,0,,,1342,0,,,M,Pang Lotsāwa Lodro Tenpa,dpang lo tsA ba blo gros brtan pa,,
3064,P1750,"The First Amdo Zhamar, Ngawang Trinle",a mdo zhwa dmar,ngag dbang 'phrin las,ངག་དབང་འཕྲིན་ལས།,1661,0,,,1726,0,,,M,"The First Amdo Zhamar, Ngawang Trinle",a mdo zhwa dmar 01 ngag dbang 'phrin las,1,
13175,P8LS12690,"The Second Amdo Zhamar, Ngawang Trinle Pelzang",a mdo zhwa dmar,ngag dbang 'phrin las dpal bzang,ངག་དབང་འཕྲིན་ལས་དཔལ་བཟང།,1745,1,,,1806,1,,,M,"The Second Amdo Zhamar, Ngawang Trinle Pelzang",a mdo zhwa dmar 02 ngag dbang 'phrin las dpal bzang,2,
6099,P373,"The Third Amdo Zhamar, Ngawang Tendzin Gyatso",a mdo zhwa dmar,ngag dbang bstan 'dzin rgya mtsho,ངག་དབང་བསྟན་འཛིན་རྒྱ་མཚོ།,1807,0,,,1848,0,,,M,"The Third Amdo Zhamar, Ngawang Tendzin Gyatso",a mdo zhwa dmar 03 ngag dbang bstan 'dzin rgya mtsho,3,
3296,P196,"The Fourth Amdo Zhamar, Gendun Tendzin Gyatso",a mdo zhwa dmar,dge 'dun bstan 'dzin rgya mtsho,དགེ་འདུན་བསྟན་འཛིན་རྒྱ་མཚོ།,1852,0,,,1912,0,,,M,"The Fourth Amdo Zhamar, Gendun Tendzin Gyatso",a mdo zhwa dmar 04 dge 'dun bstan 'dzin rgya mtsho,4,
13176,P8LS12691,"The Fifth Amdo Zhamar, Lobzang Shedrub Tendzin Gyatso",a mdo zhwa dmar,blo bzang bshad sgrub bstan 'dzin rgya mtsho,བློ་བཟང་བཤད་སྒྲུབ་བསྟན་འཛིན་རྒྱ་མཚོ།,1914,0,,,1952,0,,,M,"The Fifth Amdo Zhamar, Lobzang Shedrub Tendzin Gyatso",a mdo zhwa dmar 05 blo bzang bshad sgrub bstan 'dzin rgya mtsho,5,
13177,P8LS12692,"The Sixth Amdo Zhamar, Lobzang Jigme Tendzin Gyatso",a mdo zhwa dmar,blo bzang 'jigs med bstan 'dzin rgya mtsho,བློ་བཟང་འཇིགས་མེད་བསྟན་འཛིན་རྒྱ་མཚོ།,1953,0,,,1987,0,,,M,"The Sixth Amdo Zhamar, Lobzang Jigme Tendzin Gyatso",a mdo zhwa dmar 06 blo bzang 'jigs med bstan 'dzin rgya mtsho,6,
6045,P3681,"The Second Setsang, Ngawang Jamyang Tashi",bse tshang,ngag dbang 'jam dbyangs bkra shis,ངག་དབང་འཇམ་དབྱངས་བཀྲ་ཤིས།,1739,0,,,1813,0,,,M,"The Second Setsang, Ngawang Jamyang Tashi",bse tshang 02 ngag dbang 'jam dbyangs bkra shis,2,
7170,P4705,"The Third Setsang, Lobzang Tashi Rabgye",bse tshang,blo bzang bkra shis rab rgyas,བློ་བཟང་བཀྲ་ཤིས་རབ་རྒྱས།,1814,0,,,1879,0,,,M,"The Third Setsang, Lobzang Tashi Rabgye",bse tshang 03 blo bzang bkra shis rab rgyas,3,
7171,P4706,"The Fourth Setsang, Lobzang Tashi Tenpai Gyeltsen",bse tshang,blo bzang bkra shis bstan pa'i rgyal mtshan,བློ་བཟང་བཀྲ་ཤིས་བསྟན་པའི་རྒྱལ་མཚན།,1880,0,,,1888,0,1889,,M,"The Fourth Setsang, Lobzang Tashi Tenpai Gyeltsen",bse tshang 04 blo bzang bkra shis bstan pa'i rgyal mtshan,4,
7172,P4707,"The Fifth Setsang, Lobzang Tashi Trinle Gyatso",bse tshang,blo bzang bkra shis 'phrin las rgya mtsho,བློ་བཟང་བཀྲ་ཤིས་འཕྲིན་ལས་རྒྱ་མཚོ།,1889,0,,,1937,0,,,M,"The Fifth Setsang, Lobzang Tashi Trinle Gyatso",bse tshang 05 blo bzang bkra shis 'phrin las rgya mtsho,5,
11443,P8701,"The First Lingla, Sonam Jinpa",gling bla,bsod nams sbyin pa,བསོད་ནམས་སྦྱིན་པ།,1767,1,,,,0,,,M,"The First Lingla, Sonam Jinpa",gling bla 01 bsod nams sbyin pa,1,
7559,P8LS13218,"The Third Lingla, Tubten Kelzang Gyatso",gling bla,thub bstan skal bzang rgya mtsho,ཐུབ་བསྟན་སྐལ་བཟང་རྒྱ་མཚོ།,,0,,73,,0,,73,M,"The Third Lingla, Tubten Kelzang Gyatso",gling bla 03 thub bstan skal bzang rgya mtsho,3,
12906,P3JM101,"The Fourth Lingla, Tubten Trinle Gyatso",gling bla,thub bstan phrin las rgya mtsho,ཐུབ་བསྟན་ཕྲིན་ལས་རྒྱ་མཚོ།,1897,1,,,1959,0,,,M,"The Fourth Lingla, Tubten Trinle Gyatso",gling bla 04 thub bstan phrin las rgya mtsho,4,
13178,P10MS14637,Tubten Lungrik Gyatso,,thub bstan lung rigs rgya mtsho,ཐུབ་བསྟན་ལུང་རིགས་རྒྱ་མཚོ།,1939,1,,,1959,0,,,M,Tubten Lungrik Gyatso,thub bstan lung rigs rgya mtsho,,
5048,P2JM331,Konchok Zangpo,,dkon mchog bzang po,དཀོན་མཆོག་བཟང་པོ།,1862,0,,,,0,,,M,Konchok Zangpo,dkon mchog bzang po,,
5078,P2JM359,Gyurme Wosel,,gyur med 'od gsal,འགྱུར་མེད་འོད་གསལ།,1890,1,,,1920,1,,,M,Gyurme Wosel,gyur med 'od gsal,,
5024,P2JM309,Ngawang Norbu,,ngag dbang nor bu,ངག་དབང་ནོར་བུ།,1866,0,,,1958,0,,,M,Ngawang Norbu,ngag dbang nor bu,,
9589,P6959,Chime Yeshe,,chi med ye shes,འཆི་མེད་ཡེ་ཤེས།,,0,,73,,0,,77,M,Chime Yeshe,chi med ye shes,,
9203,P6600,Yonten Gonpo,,yon tan mgon po,ཡོན་ཏན་མགོན་པོ།,1899,0,,,1959,0,,,M,Yonten Gonpo,yon tan mgon po,,
1852,P10299,"The First Kirti, Gendun Gyeltsen",kirti,dge 'dun rgyal mtshan,དགེ་འདུན་རྒྱལ་མཚན།,1374,0,,,1450,0,,,M,"The First Kirti, Gendun Gyeltsen",kirti 01 dge 'dun rgyal mtshan,1,
2392,P1137,"The First Taktser, Lobzang Dorje",stag mtsher,blo bzang rdo rje,བློ་བཟང་རྡོ་རྗེ།,,0,,68,,0,,70,M,"The First Taktser, Lobzang Dorje",stag mtsher 01 blo bzang rdo rje,1,
2399,P1143,"The Second Taktser, Yeshe Kelzang",stag mtsher,ye shes skal bzang,ཡེ་ཤེས་སྐལ་བཟང།,1705,0,,,,0,,,M,"The Second Taktser, Yeshe Kelzang",stag mtsher 02 ye shes skal bzang,2,
13179,P8LS12079,"The Third Taktser, Lobzang Khedrub Nyima",stag mtsher,blo bzang mkhas grub nyi ma,བློ་བཟང་མཁས་གྲུབ་ཉི་མ།,,0,,73,,0,,73,M,"The Third Taktser, Lobzang Khedrub Nyima",stag mtsher 03 blo bzang mkhas grub nyi ma,3,
2393,P1138,"The Fifth Taktser, Lobzang Tsultrim Jigme Gyatso",stag mtsher,blo bzang tshul khrims 'jigs med rgya mtsho,བློ་བཟང་ཚུལ་ཁྲིམས་འཇིགས་མེད་རྒྱ་མཚོ།,1856,0,,,1920,1,,,M,"The Fifth Taktser, Lobzang Tsultrim Jigme Gyatso",stag mtsher 05 blo bzang tshul khrims 'jigs med rgya mtsho,5,
13180,P8LS12772,"The Fourth Taktser, Name Unknown",stag mtsher,mtshan ma gsal ba,མཚན་མ་གསལ་བ།,1832,1,,,1856,1,,,M,"The Fourth Taktser, Name Unknown",stag mtsher 04 mtshan ma gsal ba,4,
3307,P197,"The Thirteenth Dalai Lama, Tubten Gyatso",ta la'i bla ma,thub bstan rgya mtsho,ཐུབ་བསྟན་རྒྱ་མཚོ།,1876,0,,,1933,0,,,M,"The Thirteenth Dalai Lama, Tubten Gyatso",ta la'i bla ma 13 thub bstan rgya mtsho,13,
10169,P750,"The Sixth Dzogchen Drubwang, Jikdrel Jangchub Dorje",rdzogs chen grub dbang,jigs bral byang chub rdo rje,འཇིགས་བྲལ་བྱང་ཆུབ་རྡོ་རྗེ།,1935,0,,,1959,0,,,M,"The Sixth Dzogchen Drubwang, Jikdrel Jangchub Dorje",rdzogs chen grub dbang 06 'jigs bral byang chub rdo rje,6,
2441,P1181,"The First Changkya, Drakpa Wozer",lcang skya,grags pa 'od zer,གྲགས་པ་འོད་ཟེར།,1575,0,,64,1641,0,,,M,"The First Changkya, Drakpa Wozer",lcang skya 01 grags pa 'od zer,1,
6037,P3674,Ga Lotsāwa Zhonnu Pel,,rgwa lo tsA ba gzhon nu dpal,རྒྭ་ལོ་ཙཱ་བ་གཞོན་ནུ་དཔལ།,1105,0,1110,,1198,0,1202,,M,Ga Lotsāwa Zhonnu Pel,rgwa lo tsA ba gzhon nu dpal,,
7945,P5425,Dongak Chokyi Gyatso,,mdo sngags chos kyi rgya mtsho,མདོ་སྔགས་ཆོས་ཀྱི་རྒྱ་མཚོ།,1903,0,,,1957,0,,,M,Dongak Chokyi Gyatso,mdo sngags chos kyi rgya mtsho,,
10957,P8254,Lobzang Chodrak,,blo bzang chos grags,བློ་བཟང་ཆོས་གྲགས།,1625,0,,66,,0,,,M,Lobzang Chodrak,blo bzang chos grags,,
1564,P1003,Samten Gyatso,,bsam gtan rgya mtsho,བསམ་གཏན་རྒྱ་མཚོ།,1616,0,,,1678,0,,,M,Samten Gyatso,bsam gtan rgya mtsho,,
6729,P4304,Lobzang Tenpa Dargye,,blo bzang bstan pa dar rgyas,བློ་བཟང་བསྟན་པ་དར་རྒྱས།,,0,,,1733,0,,,M,Lobzang Tenpa Dargye,blo bzang bstan pa dar rgyas,,
6635,P422,"The First Maṇipa, Sherab Tashi",ma Ni pa,shes rab bkra shis,ཤེས་རབ་བཀྲ་ཤིས།,1647,0,,,1716,0,,,M,"The First Maṇipa, Sherab Tashi",ma Ni pa 01 shes rab bkra shis,1,
6185,P3808,"The Second Dzongkar Chungwa, Tenzin Trinle",rdzong dkar chung ba,bstan 'dzin 'phrin las,བསྟན་འཛིན་འཕྲིན་ལས།,1695,0,,,1738,0,,,M,"The Second Dzongkar Chungwa, Tenzin Trinle",rdzong dkar chung ba 02 bstan 'dzin 'phrin las,2,
9929,P7274,Khenpo Munsel,,mkhan po mun sel,མཁན་པོ་མུན་སེལ།,1916,0,,,1993,0,,,M,Khenpo Munsel,mkhan po mun sel,,
11427,P8688,Sonam Chopel,,bsod nams chos 'phel,བསོད་ནམས་ཆོས་འཕེལ།,,0,,73,,0,,,M,Sonam Chopel,bsod nams chos 'phel,,
11632,P8878,Rinchen Pel,,rin chen dpal,རིན་ཆེན་དཔལ།,1350,0,,,1435,0,,,M,Rinchen Pel,rin chen dpal,,
11731,P8968,Ngawang Trinle,,ngag dbang 'phrin las,ངག་དབང་འཕྲིན་ལས།,1657,0,,,1723,0,,,M,Ngawang Trinle,ngag dbang 'phrin las,,
13181,P8LS12401,Tubten Tsultrim Gyatso,,thub bstan tshul khrims rgya mtsho,ཐུབ་བསྟན་ཚུལ་ཁྲིམས་རྒྱ་མཚོ།,,0,,73,,0,,77,M,Tubten Tsultrim Gyatso,thub bstan tshul khrims rgya mtsho,,
11569,P8817,"The Second Kirti, Tenpa Rinchen",kirti,bstan pa rin chen,བསྟན་པ་རིན་ཆེན།,1474,0,,,1558,0,,,M,"The Second Kirti, Tenpa Rinchen",kirti 02 bstan pa rin chen,2,
11575,P8822,"The Third Kirti, Tenpa Rabgye",kirti,bstan pa rab rgyas,བསྟན་པ་རབ་རྒྱས།,1564,0,,,1643,0,,,M,"The Third Kirti, Tenpa Rabgye",kirti 03 bstan pa rab rgyas,3,
13168,P1PD96458,"The Fourth Kirti, Lobzang Jamyang",kirti,blo bzang 'jam dbyangs,བློ་བཟང་འཇམ་དབྱངས།,1656,0,,,1708,0,,,M,"The Fourth Kirti, Lobzang Jamyang",kirti 04 blo bzang 'jam dbyangs,4,
3049,P1737,"The Fifth Kirti, Lobzang Tenpai Gyeltsen",kirti,blo bzang bstan pa'i rgyal mtshan,བློ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,1712,0,,,1771,0,,,M,"The Fifth Kirti, Lobzang Tenpai Gyeltsen",kirti 05 blo bzang bstan pa'i rgyal mtshan,5,
1903,P10344,"The Sixth Kirti, Gendun Chokyi Wangchuk",kirti,dge 'dun chos kyi dbang phyug,དགེ་འདུན་ཆོས་ཀྱི་དབང་ཕྱུག།,1773,0,,,1796,0,,,M,"The Sixth Kirti, Gendun Chokyi Wangchuk",kirti 06 dge 'dun chos kyi dbang phyug,6,
2029,P1046,Shongton Dorje Gyeltsen,,shong ston rdo rje rgyal mtshan,ཤོང་སྟོན་རྡོ་རྗེ་རྒྱལ་མཚན།,,0,,50,,0,,52,M,Shongton Dorje Gyeltsen,shong ston rdo rje rgyal mtshan,,
1831,P1028,Ga Rabjampa Kunga Yeshe,,sga rab 'byams pa kun dga' ye shes,སྒ་རབ་འབྱམས་པ་ཀུན་དགའ་ཡེ་ཤེས།,1397,0,,,1470,0,,,M,Ga Rabjampa Kunga Yeshe,sga rab 'byams pa kun dga' ye shes,,
6010,P365,Namkha Pel,,nam mkha' dpal,ནམ་མཁའ་དཔལ།,,0,,45,,0,,49,M,Namkha Pel,nam mkha' dpal,,
5790,P3446,Tumton Lodro Drakpa,,gtum ston blo gros grags pa,གཏུམ་སྟོན་བློ་གྲོས་གྲགས་པ།,1106,0,,,1166,0,,,M,Tumton Lodro Drakpa,gtum ston blo gros grags pa,,
13186,P10MS14669,Pema Trinle,,pad+ma 'phrin las,པདྨ་འཕྲིན་ལས།,1874,0,,,1950,0,,,F,Pema Trinle,pad+ma 'phrin las,,
6491,P4088,Doton Sherab Drakpa,,rdo ston shes rab grags pa,རྡོ་སྟོན་ཤེས་རབ་གྲགས་པ།,1127,0,,,1185,0,,,M,Doton Sherab Drakpa,rdo ston shes rab grags pa,,
6895,P4456,Zhangtsun Dorje Wozer,,zhang btsun rdo rje 'od zer,ཞང་བཙུན་རྡོ་རྗེ་འོད་ཟེར།,1122,0,,,1194,0,,,M,Zhangtsun Dorje Wozer,zhang btsun rdo rje 'od zer,,
7767,P5254,"The First Dorje Drak Rigdzin, Rigdzin Godemchen Ngodrub Gyeltsen",rdo rje brag rig 'dzin,rig 'dzin rgod ldem chen dngos grub rgyal mtshan,རིག་འཛིན་རྒོད་ལྡེམ་ཆེན་དངོས་གྲུབ་རྒྱལ་མཚན།,1337,0,,,1409,0,,,M,"The First Dorje Drak Rigdzin, Rigdzin Godemchen Ngodrub Gyeltsen",rdo rje brag rig 'dzin 01 rig 'dzin rgod ldem chen dngos grub rgyal mtshan,1,
13187,P10MS14671,Derge Queen Tsewang Lhamo,sde dge rgyal mo,tshe dbang lha mo,ཚེ་དབང་ལྷ་མོ།,,0,,,1812,0,,,F,Derge Queen Tsewang Lhamo,sde dge rgyal mo tshe dbang lha mo,,
13188,P10MS14670,Gyelse Tsewang Gyurme,,rgyal sras tshe dbang 'gyur med,རྒྱལ་སྲས་ཚེ་དབང་འགྱུར་མེད།,,0,,75,,0,,,M,Gyelse Tsewang Gyurme,rgyal sras tshe dbang 'gyur med,,
3010,P1701,"The Second Dorje Drak Rigdzin, Lekden Dorje",rdo rje brag rig 'dzin,legs ldan rdo rje,ལེགས་ལྡན་རྡོ་རྗེ།,1452,0,,,1565,0,,,M,"The Second Dorje Drak Rigdzin, Lekden Dorje",rdo rje brag rig 'dzin 02 legs ldan rdo rje,2,
8975,P639,"The Third Dorje Drak Rigdzin, Ngakgi Wangpo",rdo rje brag rig 'dzin,ngag gi dbang po,ངག་གི་དབང་པོ།,1580,0,,,1639,0,,,M,"The Third Dorje Drak Rigdzin, Ngakgi Wangpo",rdo rje brag rig 'dzin 03 ngag gi dbang po,3,
9052,P646,Tashi Tobgyel,,bkra shis stobs rgyal,བཀྲ་ཤིས་སྟོབས་རྒྱལ།,1550,0,,63,1603,0,,,M,Tashi Tobgyel,bkra shis stobs rgyal,,
1901,P10342,"The Seventh Kirti, Kunga Chopak Tubten Nyima",kirti,kun dga' chos 'phags thub bstan nyi ma,ཀུན་དགའ་ཆོས་འཕགས་ཐུབ་བསྟན་ཉི་མ།,1797,0,,,1848,0,,,M,"The Seventh Kirti, Kunga Chopak Tubten Nyima",kirti 07 kun dga' chos 'phags thub bstan nyi ma,7,
1902,P10343,"The Ninth Kirti, Kelzang Lodro Kunga Lungtok Gyatso",kirti,bskal bzang blo gros kun dga' lung rtogs rgya mtsho,བསྐལ་བཟང་བློ་གྲོས་ཀུན་དགའ་ལུང་རྟོགས་རྒྱ་མཚོ།,1905,0,,,1920,0,,,M,"The Ninth Kirti, Kelzang Lodro Kunga Lungtok Gyatso",kirti 09 bskal bzang blo gros kun dga' lung rtogs rgya mtsho,9,
9703,P7063,"The Tenth Kirti, Tenpa Tsering",kirti,bstan pa tshe ring,བསྟན་པ་ཚེ་རིང།,1921,0,,,1941,0,,,M,"The Tenth Kirti, Tenpa Tsering",kirti 10 bstan pa tshe ring,10,
13195,P8LS12001,Drakpa Rinchen,,grags pa rin chen,གྲགས་པ་རིན་ཆེན།,,0,,54,,0,,55,M,Drakpa Rinchen,grags pa rin chen,,
13182,P8LS12002,Lobpon Galeb,,slob dpon sga leb,སློབ་དཔོན་སྒ་ལེབ།,,0,,54,,0,,55,M,Lobpon Galeb,slob dpon sga leb,,
6788,P4358,Jampa Tashi,,byams pa bkra shis,བྱམས་པ་བཀྲ་ཤིས།,,0,,57,,0,,,M,Jampa Tashi,byams pa bkra shis,,
