"TOL ID","TBRC RID","Primary title","Primary name","primary name encoding","Wylie title","Wylie name",Tibetan,"Display name","Birth year","Birth year approximate","Birth year alternate","Birth century","Death year","Death year approximate","Death year alternate","Death century",Gender,"Name display phonetic","Name display Wylie",Ordinal,"Wikidata ID","Lotsara House URL","HAR URL"
6636,P4220,NULL,"'jam dbyangs rin chen rgyal   mtshan",en,NULL,"'jam dbyangs rin chen rgyal   mtshan",འཇམ་དབྱངས་རིན་ཆེན་རྒྱལ་མཚན།,"'jam dbyangs rin chen rgyal   mtshan",1258,0,NULL,NULL,1306,0,NULL,NULL,M,"'jam dbyangs rin chen rgyal   mtshan","'jam dbyangs rin chen rgyal   mtshan",NULL,NULL,NULL,NULL
6637,P4221,NULL,"shes rab 'byung gnas",en,NULL,"shes rab 'byung gnas",ཤེས་རབ་འབྱུང་གནས།,"shes rab 'byung gnas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab 'byung gnas","shes rab 'byung gnas",NULL,NULL,NULL,NULL
6638,P4222,NULL,"blo bzang mkhyen rab dbang ldan",en,NULL,"blo bzang mkhyen rab dbang ldan",བློ་བཟང་མཁྱེན་རབ་དབང་ལྡན།,"blo bzang mkhyen rab dbang ldan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang mkhyen rab dbang ldan","blo bzang mkhyen rab dbang ldan",NULL,NULL,NULL,NULL
6639,P4223,NULL,"mkhyen rab rgya mtsho",en,NULL,"mkhyen rab rgya mtsho",མཁྱེན་རབ་རྒྱ་མཚོ།,"mkhyen rab rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"mkhyen rab rgya mtsho","mkhyen rab rgya mtsho",NULL,NULL,NULL,NULL
6640,P4224,NULL,"dkon mchog rgya mtsho",en,NULL,"dkon mchog rgya mtsho",དཀོན་མཆོག་རྒྱ་མཚོ།,"dkon mchog rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dkon mchog rgya mtsho","dkon mchog rgya mtsho",NULL,NULL,NULL,NULL
6641,P4225,NULL,"bstan pa dar rgyas",en,NULL,"bstan pa dar rgyas",བསྟན་པ་དར་རྒྱས།,"bstan pa dar rgyas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bstan pa dar rgyas","bstan pa dar rgyas",NULL,NULL,NULL,NULL
6642,P4226,NULL,"blo bzang dar rgyas",en,NULL,"blo bzang dar rgyas",བློ་བཟང་དར་རྒྱས།,"blo bzang dar rgyas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang dar rgyas","blo bzang dar rgyas",NULL,NULL,NULL,NULL
6643,P4227,NULL,"don grub tshe ring",en,NULL,"don grub tshe ring",དོན་གྲུབ་ཚེ་རིང།,"don grub tshe ring",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"don grub tshe ring","don grub tshe ring",NULL,NULL,NULL,NULL
6644,P4228,NULL,"rta mgrin skyid",en,NULL,"rta mgrin skyid",རྟ་མགྲིན་སྐྱིད།,"rta mgrin skyid",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"rta mgrin skyid","rta mgrin skyid",NULL,NULL,NULL,NULL
6645,P4229,NULL,"dge 'dun rgya mtsho",en,NULL,"dge 'dun rgya mtsho",དགེ་འདུན་རྒྱ་མཚོ།,"dge 'dun rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun rgya mtsho","dge 'dun rgya mtsho",NULL,NULL,NULL,NULL
6646,P423,"Jamyang Zhepa","Jamyang Zhepai Dorje",bo-x-ewts,"'jam dbyangs bzhad pa","'jam dbyangs bzhad pa'i rdo rje",འཇམ་དབྱངས་བཞད་པའི་རྡོ་རྗེ།,"The First Jamyang Zhepa, Jamyang Zhepai Dorje",1648,0,,NULL,1721,0,1722,NULL,M,"The First Jamyang Zhepa, Jamyang Zhepai Dorje","'jam dbyangs bzhad pa 01 'jam dbyangs bzhad pa'i rdo rje",01,NULL,NULL,
6647,P4230,NULL,"tshul khrims bkra shis",en,NULL,"tshul khrims bkra shis",ཚུལ་ཁྲིམས་བཀྲ་ཤིས།,"tshul khrims bkra shis",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshul khrims bkra shis","tshul khrims bkra shis",NULL,NULL,NULL,NULL
6648,P4231,"Ganden Tripa","Lobzang Gyeltsen",bo-x-ewts,"dga' ldan khri pa","blo bzang rgyal mtshan",བློ་བཟང་རྒྱལ་མཚན།,"The Forty-First Ganden Tripa, Lobzang Gyeltsen",1600,1,,NULL,1672,0,,NULL,M,"The Forty-First Ganden Tripa, Lobzang Gyeltsen","dga' ldan khri pa 41 blo bzang rgyal mtshan",41,NULL,NULL,
6649,P4232,NULL,"lha mo dar rgyas",en,NULL,"lha mo dar rgyas",ལྷ་མོ་དར་རྒྱས།,"lha mo dar rgyas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"lha mo dar rgyas","lha mo dar rgyas",NULL,NULL,NULL,NULL
6650,P4233,NULL,"a ma phyogs yag",en,NULL,"a ma phyogs yag",ཨ་མ་ཕྱོགས་ཡག།,"a ma phyogs yag",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"a ma phyogs yag","a ma phyogs yag",NULL,NULL,NULL,NULL
6651,P4234,NULL,"blo bzang chos 'phel",en,NULL,"blo bzang chos 'phel",བློ་བཟང་ཆོས་འཕེལ།,"blo bzang chos 'phel",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang chos 'phel","blo bzang chos 'phel",NULL,NULL,NULL,NULL
6652,P4235,NULL,"rgyal mtshan 'od zer",en,NULL,"rgyal mtshan 'od zer",རྒྱལ་མཚན་འོད་ཟེར།,"rgyal mtshan 'od zer",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rgyal mtshan 'od zer","rgyal mtshan 'od zer",NULL,NULL,NULL,NULL
6653,P4236,,"Pelgyi Sengge",bo-x-ewts,,"dpal gyi seng+ge",དཔལ་གྱི་སེངྒེ།,"Pelgyi Sengge",NULL,0,,29,NULL,0,,33,M,"Pelgyi Sengge","dpal gyi seng+ge",NULL,NULL,NULL,
6654,P4237,NULL,"ba dz+ra de ba",en,NULL,"ba dz+ra de ba",བ་ཛྲ་དེ་བ།,"ba dz+ra de ba",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ba dz+ra de ba","ba dz+ra de ba",NULL,NULL,NULL,NULL
6655,P4238,NULL,"shes rab skyabs",en,NULL,"shes rab skyabs",ཤེས་རབ་སྐྱབས།,"shes rab skyabs",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab skyabs","shes rab skyabs",NULL,NULL,NULL,NULL
6656,P4239,NULL,"shes rab brtson 'grus",en,NULL,"shes rab brtson 'grus",ཤེས་རབ་བརྩོན་འགྲུས།,"shes rab brtson 'grus",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab brtson 'grus","shes rab brtson 'grus",NULL,NULL,NULL,NULL
6657,P424,NULL,"blo bzang bkra shis",en,NULL,"blo bzang bkra shis",བློ་བཟང་བཀྲ་ཤིས།,"blo bzang bkra shis",1647,0,NULL,NULL,1713,0,NULL,NULL,M,"blo bzang bkra shis","blo bzang bkra shis",NULL,NULL,NULL,NULL
6658,P4240,NULL,"shes rab 'od zer",en,NULL,"shes rab 'od zer",ཤེས་རབ་འོད་ཟེར།,"shes rab 'od zer",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab 'od zer","shes rab 'od zer",NULL,NULL,NULL,NULL
6659,P4241,NULL,"shes rab ye shes",en,NULL,"shes rab ye shes",ཤེས་རབ་ཡེ་ཤེས།,"shes rab ye shes",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab ye shes","shes rab ye shes",NULL,NULL,NULL,NULL
6660,P4242,NULL,"shes rab legs pa",en,NULL,"shes rab legs pa",ཤེས་རབ་ལེགས་པ།,"shes rab legs pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab legs pa","shes rab legs pa",NULL,NULL,NULL,NULL
6661,P4243,NULL,"shAkya brtson 'grus",en,NULL,"shAkya brtson 'grus",ཤཱཀྱ་བརྩོན་འགྲུས།,"shAkya brtson 'grus",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shAkya brtson 'grus","shAkya brtson 'grus",NULL,NULL,NULL,NULL
6662,P4244,NULL,"shAkya 'bum",en,NULL,"shAkya 'bum",ཤཱཀྱ་འབུམ།,"shAkya 'bum",1263,0,NULL,NULL,1310,0,NULL,NULL,M,"shAkya 'bum","shAkya 'bum",NULL,NULL,NULL,NULL
6663,P4245,NULL,"shrI d+harma kIrti",en,NULL,"shrI d+harma kIrti",ཤྲཱི་དྷརྨ་ཀཱིརྟི།,"shrI d+harma kIrti",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shrI d+harma kIrti","shrI d+harma kIrti",NULL,NULL,NULL,NULL
6664,P4246,NULL,"blo bzang chos kyi rgya mtsho",en,NULL,"blo bzang chos kyi rgya mtsho",བློ་བཟང་ཆོས་ཀྱི་རྒྱ་མཚོ།,"blo bzang chos kyi rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo bzang chos kyi rgya mtsho","blo bzang chos kyi rgya mtsho",NULL,NULL,NULL,NULL
6665,P4247,NULL,"blo bzang 'jigs med dbang po",en,NULL,"blo bzang 'jigs med dbang po",བློ་བཟང་འཇིགས་མེད་དབང་པོ།,"blo bzang 'jigs med dbang po",1871,0,NULL,NULL,1887,0,NULL,NULL,M,"blo bzang 'jigs med dbang po","blo bzang 'jigs med dbang po",NULL,NULL,NULL,NULL
6666,P4248,NULL,"dge 'dun chos skyong rgya mtsho",en,NULL,"dge 'dun chos skyong rgya mtsho",དགེ་འདུན་ཆོས་སྐྱོང་རྒྱ་མཚོ།,"dge 'dun chos skyong rgya mtsho",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge 'dun chos skyong rgya mtsho","dge 'dun chos skyong rgya mtsho",NULL,NULL,NULL,NULL
6667,P4249,"Zhabdrung Karpo","Lodro Gyatso",bo-x-ewts,"zhabs drung dkar po","blo gros rgya mtsho",བློ་གྲོས་རྒྱ་མཚོ།,"The Second Zhabdrung Karpo, Lodro Gyatso",1610,0,,NULL,1659,0,,NULL,M,"The Second Zhabdrung Karpo, Lodro Gyatso","zhabs drung dkar po 02 blo gros rgya mtsho",02,NULL,NULL,
6668,P425,,"Nyima Drakpa",bo-x-ewts,,"nyi ma grags pa",ཉི་མ་གྲགས་པ།,"Nyima Drakpa",1647,0,,NULL,1710,0,,NULL,M,"Nyima Drakpa","nyi ma grags pa",NULL,NULL,https://www.lotsawahouse.org/tibetan-masters/rigdzin-nyima-drakpa/,
6669,P4250,NULL,"ho lo chi",en,NULL,"ho lo chi",ཧོ་ལོ་ཆི།,"ho lo chi",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ho lo chi","ho lo chi",NULL,NULL,NULL,NULL
6670,P4251,"Zhabdrung Karpo","Tsoknyi Gyatso",bo-x-ewts,"zhabs drung dkar po","tshogs gnyis rgya mtsho",ཚོགས་གཉིས་རྒྱ་མཚོ།,"The First Zhabdrung Karpo, Tsoknyi Gyatso",NULL,0,,61,NULL,0,,NULL,M,"The First Zhabdrung Karpo, Tsoknyi Gyatso","zhabs drung dkar po 01 tshogs gnyis rgya mtsho",01,NULL,NULL,
6671,P4252,,"Lorepa Wangchuk Tsondru",bo-x-ewts,,"lo ras pa dbang phyug brtson 'grus",ལོ་རས་པ་དབང་ཕྱུག་བརྩོན་འགྲུས།,"Lorepa Wangchuk Tsondru",1187,0,,NULL,1250,0,,NULL,M,"Lorepa Wangchuk Tsondru","lo ras pa dbang phyug brtson 'grus",NULL,NULL,NULL,
6672,P4253,,"Jamyang Gonpo",bo-x-ewts,,"'jam dbyangs mgon po",འཇམ་དབྱངས་མགོན་པོ།,"Jamyang Gonpo",1208,1,,NULL,NULL,0,,NULL,M,"Jamyang Gonpo","'jam dbyangs mgon po",NULL,NULL,NULL,
6673,P4254,NULL,"rat+na raksi ta",en,NULL,"rat+na raksi ta",རཏྣ་རཀསི་ཏ།,"rat+na raksi ta",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rat+na raksi ta","rat+na raksi ta",NULL,NULL,NULL,NULL
6674,P4255,NULL,"ye shes snying po",en,NULL,"ye shes snying po",ཡེ་ཤེས་སྙིང་པོ།,"ye shes snying po",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ye shes snying po","ye shes snying po",NULL,NULL,NULL,NULL
6675,P4256,NULL,"bzang skyong",en,NULL,"bzang skyong",བཟང་སྐྱོང།,"bzang skyong",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bzang skyong","bzang skyong",NULL,NULL,NULL,NULL
6676,P4257,,Mañjuśrīvarman,sa-x-iast,,"many+dzu shrI wa rma",མཉྫུ་ཤྲཱི་ཝ་རྨ།,Mañjuśrīvarman,NULL,0,,NULL,NULL,0,,NULL,M,Mañjuśrīvarman,"many+dzu shrI wa rma",NULL,NULL,NULL,
6677,P4258,NULL,"dpal 'byor",en,NULL,"dpal 'byor",དཔལ་འབྱོར།,"dpal 'byor",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dpal 'byor","dpal 'byor",NULL,NULL,NULL,NULL
6678,P4259,,"Pelgyi Lhunpo",bo-x-ewts,,"dpal gyi lhun po",དཔལ་གྱི་ལྷུན་པོ།,"Pelgyi Lhunpo",NULL,0,,33,NULL,0,,NULL,M,"Pelgyi Lhunpo","dpal gyi lhun po",NULL,NULL,NULL,
6679,P426,NULL,"yon tan rgya mtsho",en,NULL,"yon tan rgya mtsho",ཡོན་ཏན་རྒྱ་མཚོ།,"yon tan rgya mtsho",1443,0,NULL,NULL,1521,0,NULL,NULL,M,"yon tan rgya mtsho","yon tan rgya mtsho",NULL,NULL,NULL,NULL
6680,P4260,NULL,"nam mkha' skyong",en,NULL,"nam mkha' skyong",ནམ་མཁའ་སྐྱོང།,"nam mkha' skyong",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"nam mkha' skyong","nam mkha' skyong",NULL,NULL,NULL,NULL
6681,P4261,,"Drenpa Namkha",bo-x-ewts,,"dran pa nam mkha'",དྲན་པ་ནམ་མཁའ།,"Drenpa Namkha",NULL,0,,30,NULL,0,,32,M,"Drenpa Namkha","dran pa nam mkha'",NULL,NULL,NULL,
6682,P4262,NULL,"khyung grags",en,NULL,"khyung grags",ཁྱུང་གྲགས།,"khyung grags",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"khyung grags","khyung grags",NULL,NULL,NULL,NULL
6683,P4263,NULL,"dge ba dpal",en,NULL,"dge ba dpal",དགེ་བ་དཔལ།,"dge ba dpal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"dge ba dpal","dge ba dpal",NULL,NULL,NULL,NULL
6684,P4264,NULL,"rgyal ba shes rab",en,NULL,"rgyal ba shes rab",རྒྱལ་བ་ཤེས་རབ།,"rgyal ba shes rab",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rgyal ba shes rab","rgyal ba shes rab",NULL,NULL,NULL,NULL
6685,P4265,NULL,"mgo ba, lo byi",en,NULL,"mgo ba, lo byi","མགོ་བ,་ལོ་བྱི།","mgo ba, lo byi",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"mgo ba, lo byi","mgo ba, lo byi",NULL,NULL,NULL,NULL
6686,P4266,NULL,"grags 'byor shes rab",en,NULL,"grags 'byor shes rab",གྲགས་འབྱོར་ཤེས་རབ།,"grags 'byor shes rab",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"grags 'byor shes rab","grags 'byor shes rab",NULL,NULL,NULL,NULL
6687,P4267,NULL,"legs pa'i blo gros",en,NULL,"legs pa'i blo gros",ལེགས་པའི་བློ་གྲོས།,"legs pa'i blo gros",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"legs pa'i blo gros","legs pa'i blo gros",NULL,NULL,NULL,NULL
6688,P4268,NULL,"lum pa bkra shis rgyal po",en,NULL,"lum pa bkra shis rgyal po",ལུམ་པ་བཀྲ་ཤིས་རྒྱལ་པོ།,"lum pa bkra shis rgyal po",NULL,0,NULL,NULL,1728,0,NULL,NULL,M,"lum pa bkra shis rgyal po","lum pa bkra shis rgyal po",NULL,NULL,NULL,NULL
6689,P8LS4114,,"lung shar rdo rje tshe rgyal",en,,"lung shar rdo rje tshe rgyal",ལུང་ཤར་རྡོ་རྗེ་ཚེ་རྒྱལ།,"lung shar rdo rje tshe rgyal",1881,0,,NULL,1940,0,,NULL,M,"lung shar rdo rje tshe rgyal","lung shar rdo rje tshe rgyal",NULL,NULL,NULL,
6690,P427,"Pakpa Lha","Pakpa Dechen Dorje",bo-x-ewts,"'phags pa lha","'phags pa bde chen rdo rje",འཕགས་པ་བདེ་ཆེན་རྡོ་རྗེ།,"The First Pakpa Lha, Pakpa Dechen Dorje",1439,0,,NULL,1487,0,,NULL,M,"The First Pakpa Lha, Pakpa Dechen Dorje","'phags pa lha 01 'phags pa bde chen rdo rje",01,NULL,NULL,
6691,P4270,NULL,"blo gros gzhon nu",en,NULL,"blo gros gzhon nu",བློ་གྲོས་གཞོན་ནུ།,"blo gros gzhon nu",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo gros gzhon nu","blo gros gzhon nu",NULL,NULL,NULL,NULL
6692,P4271,NULL,"kun dga' rgyal mtshan",en,NULL,"kun dga' rgyal mtshan",ཀུན་དགའ་རྒྱལ་མཚན།,"kun dga' rgyal mtshan",1432,0,NULL,NULL,1506,0,NULL,NULL,M,"kun dga' rgyal mtshan","kun dga' rgyal mtshan",NULL,NULL,NULL,NULL
6693,P4272,NULL,"shAkya yon tan",en,NULL,"shAkya yon tan",ཤཱཀྱ་ཡོན་ཏན།,"shAkya yon tan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shAkya yon tan","shAkya yon tan",NULL,NULL,NULL,NULL
6694,P4273,NULL,"shes rab chos 'byor",en,NULL,"shes rab chos 'byor",ཤེས་རབ་ཆོས་འབྱོར།,"shes rab chos 'byor",1671,0,NULL,NULL,NULL,0,NULL,NULL,M,"shes rab chos 'byor","shes rab chos 'byor",NULL,NULL,NULL,NULL
6695,P4274,NULL,"ra byid lo tsA ba",en,NULL,"ra byid lo tsA ba",ར་བྱིད་ལོ་ཙཱ་བ།,"ra byid lo tsA ba",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ra byid lo tsA ba","ra byid lo tsA ba",NULL,NULL,NULL,NULL
6696,P4275,NULL,"tshul khrims 'byung gnas",en,NULL,"tshul khrims 'byung gnas",ཚུལ་ཁྲིམས་འབྱུང་གནས།,"tshul khrims 'byung gnas",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"tshul khrims 'byung gnas","tshul khrims 'byung gnas",NULL,NULL,NULL,NULL
6697,P4276,NULL,"rab mchog dpal bzang",en,NULL,"rab mchog dpal bzang",རབ་མཆོག་དཔལ་བཟང།,"rab mchog dpal bzang",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rab mchog dpal bzang","rab mchog dpal bzang",NULL,NULL,NULL,NULL
6698,P4277,NULL,"rab zhi bshes gnyen",en,NULL,"rab zhi bshes gnyen",རབ་ཞི་བཤེས་གཉེན།,"rab zhi bshes gnyen",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rab zhi bshes gnyen","rab zhi bshes gnyen",NULL,NULL,NULL,NULL
6699,P4278,,"Rechungpa Dorje Drakpa",bo-x-ewts,,"ras chung pa rdo rje grags pa",རས་ཆུང་པ་རྡོ་རྗེ་གྲགས་པ།,"Rechungpa Dorje Drakpa",1085,0,,NULL,1161,0,,NULL,M,"Rechungpa Dorje Drakpa","ras chung pa rdo rje grags pa",NULL,NULL,NULL,
6700,P4279,NULL,"gzhon nu rgyal mtshan",en,NULL,"gzhon nu rgyal mtshan",གཞོན་ནུ་རྒྱལ་མཚན།,"gzhon nu rgyal mtshan",1311,0,NULL,NULL,1390,0,NULL,NULL,M,"gzhon nu rgyal mtshan","gzhon nu rgyal mtshan",NULL,NULL,NULL,NULL
6701,P428,NULL,"sangs rgyas dpal bzang",en,NULL,"sangs rgyas dpal bzang",སངས་རྒྱས་དཔལ་བཟང།,"sangs rgyas dpal bzang",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"sangs rgyas dpal bzang","sangs rgyas dpal bzang",NULL,NULL,NULL,NULL
6702,P4280,NULL,"bsod nams rin chen",en,NULL,"bsod nams rin chen",བསོད་ནམས་རིན་ཆེན།,"bsod nams rin chen",1362,0,NULL,NULL,1453,0,NULL,NULL,M,"bsod nams rin chen","bsod nams rin chen",NULL,NULL,NULL,NULL
6703,P4281,NULL,"rig pa mgon",en,NULL,"rig pa mgon",རིག་པ་མགོན།,"rig pa mgon",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rig pa mgon","rig pa mgon",NULL,NULL,NULL,NULL
6704,P4282,NULL,"zangs kha ma",en,NULL,"zangs kha ma",ཟངས་ཁ་མ།,"zangs kha ma",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"zangs kha ma","zangs kha ma",NULL,NULL,NULL,NULL
6705,P4283,NULL,"rig pa gzhon nu",en,NULL,"rig pa gzhon nu",རིག་པ་གཞོན་ནུ།,"rig pa gzhon nu",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rig pa gzhon nu","rig pa gzhon nu",NULL,NULL,NULL,NULL
6706,P4284,NULL,"rin chen rgyal mtshan",en,NULL,"rin chen rgyal mtshan",རིན་ཆེན་རྒྱལ་མཚན།,"rin chen rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"rin chen rgyal mtshan","rin chen rgyal mtshan",NULL,NULL,NULL,NULL
6707,P4285,NULL,"'jam dbyangs",en,NULL,"'jam dbyangs",འཇམ་དབྱངས།,"'jam dbyangs",1236,0,NULL,NULL,1279,0,NULL,NULL,M,"'jam dbyangs","'jam dbyangs",NULL,NULL,NULL,NULL
6708,P4286,NULL,"rin chen gzhon nu",en,NULL,"rin chen gzhon nu",རིན་ཆེན་གཞོན་ནུ།,"rin chen gzhon nu",1333,0,NULL,NULL,NULL,0,NULL,NULL,M,"rin chen gzhon nu","rin chen gzhon nu",NULL,NULL,NULL,NULL
6709,P4287,NULL,"kun tu bzang po",en,NULL,"kun tu bzang po",ཀུན་ཏུ་བཟང་པོ།,"kun tu bzang po",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"kun tu bzang po","kun tu bzang po",NULL,NULL,NULL,NULL
6710,P4288,NULL,"ngag dbang 'jigs med grags pa",en,NULL,"ngag dbang 'jigs med grags pa",ངག་དབང་འཇིགས་མེད་གྲགས་པ།,"ngag dbang 'jigs med grags pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ngag dbang 'jigs med grags pa","ngag dbang 'jigs med grags pa",NULL,NULL,NULL,NULL
6711,P4289,NULL,"nor bu bzang po",en,NULL,"nor bu bzang po",ནོར་བུ་བཟང་པོ།,"nor bu bzang po",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"nor bu bzang po","nor bu bzang po",NULL,NULL,NULL,NULL
6712,P429,NULL,"blo gros rgyal mtshan",en,NULL,"blo gros rgyal mtshan",བློ་གྲོས་རྒྱལ་མཚན།,"blo gros rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"blo gros rgyal mtshan","blo gros rgyal mtshan",NULL,NULL,NULL,NULL
6713,P4290,NULL,"ngag dbang rnam rgyal",en,NULL,"ngag dbang rnam rgyal",ངག་དབང་རྣམ་རྒྱལ།,"ngag dbang rnam rgyal",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"ngag dbang rnam rgyal","ngag dbang rnam rgyal",NULL,NULL,NULL,NULL
6714,P4291,NULL,"pad+ma dkar po",en,NULL,"pad+ma dkar po",པདྨ་དཀར་པོ།,"pad+ma dkar po",NULL,0,NULL,NULL,1565,0,NULL,NULL,M,"pad+ma dkar po","pad+ma dkar po",NULL,NULL,NULL,NULL
6715,P4292,NULL,"don grub tshe brtan rdo rje",en,NULL,"don grub tshe brtan rdo rje",དོན་གྲུབ་ཚེ་བརྟན་རྡོ་རྗེ།,"don grub tshe brtan rdo rje",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"don grub tshe brtan rdo rje","don grub tshe brtan rdo rje",NULL,NULL,NULL,NULL
6716,P4293,NULL,"don grub rdo rje",en,NULL,"don grub rdo rje",དོན་གྲུབ་རྡོ་རྗེ།,"don grub rdo rje",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"don grub rdo rje","don grub rdo rje",NULL,NULL,NULL,NULL
6717,P4294,NULL,"nam mkha' rgyal po",en,NULL,"nam mkha' rgyal po",ནམ་མཁའ་རྒྱལ་པོ།,"nam mkha' rgyal po",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"nam mkha' rgyal po","nam mkha' rgyal po",NULL,NULL,NULL,NULL
6718,P4295,NULL,"nam mkha' rgyal mtshan",en,NULL,"nam mkha' rgyal mtshan",ནམ་མཁའ་རྒྱལ་མཚན།,"nam mkha' rgyal mtshan",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"nam mkha' rgyal mtshan","nam mkha' rgyal mtshan",NULL,NULL,NULL,NULL
6719,P4296,NULL,"shAkya 'bum",en,NULL,"shAkya 'bum",ཤཱཀྱ་འབུམ།,"shAkya 'bum",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"shAkya 'bum","shAkya 'bum",NULL,NULL,NULL,NULL
6720,P4297,NULL,"zhig po ston bde",en,NULL,"zhig po ston bde",ཞིག་པོ་སྟོན་བདེ།,"zhig po ston bde",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"zhig po ston bde","zhig po ston bde",NULL,NULL,NULL,NULL
6721,P4298,,"Rinchen Sherab",bo-x-ewts,,"rin chen shes rab",རིན་ཆེན་ཤེས་རབ།,"Rinchen Sherab",1171,0,,NULL,1245,0,,NULL,M,"Rinchen Sherab","rin chen shes rab",NULL,NULL,NULL,
6722,P4299,NULL,"bkra shis grags pa",en,NULL,"bkra shis grags pa",བཀྲ་ཤིས་གྲགས་པ།,"bkra shis grags pa",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"bkra shis grags pa","bkra shis grags pa",NULL,NULL,NULL,NULL
6723,P43,,Mahāvajrāsana,sa-x-iast,,"rdo rje gdan pa chen po",རྡོ་རྗེ་གདན་པ་ཆེན་པོ།,Mahāvajrāsana,NULL,0,,37,NULL,0,,NULL,M,Mahāvajrāsana,"rdo rje gdan pa chen po",NULL,NULL,NULL,
6724,P430,NULL,"sangs rgyas 'bum",en,NULL,"sangs rgyas 'bum",སངས་རྒྱས་འབུམ།,"sangs rgyas 'bum",NULL,0,NULL,NULL,NULL,0,NULL,NULL,M,"sangs rgyas 'bum","sangs rgyas 'bum",NULL,NULL,NULL,NULL
6725,P4300,NULL,"chos kyi dge",en,NULL,"chos kyi dge",ཆོས་ཀྱི་དགེ།,"chos kyi dge",NULL,0,NULL,NULL,NULL,0,NULL,NULL,F,"chos kyi dge","chos kyi dge",NULL,NULL,NULL,NULL
6726,P4301,,"Rokben Sherab O",bo-x-ewts,,"rog ban shes rab 'od",རོག་བན་ཤེས་རབ་འོད།,"Rokben Sherab O",1166,0,,NULL,1244,0,,NULL,M,"Rokben Sherab O","rog ban shes rab 'od",NULL,NULL,NULL,
