TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
10461,P7778,,nang chen tshogs gnyis,bo-x-ewts,,nang chen tshogs gnyis,1966,0,,,,0,,,M,,nang chen tshogs gnyis,ནང་ཆེན་ཚོགས་གཉིས།,,,
4078,P2380,,nang ma,bo-x-ewts,,nang ma,,0,,,,0,,,M,,nang ma,ནང་མ།,,,
10158,P7490,,nang so blo bstan,bo-x-ewts,,nang so blo bstan,,0,,,,0,,,M,,nang so blo bstan,ནང་སོ་བློ་བསྟན།,,,
11590,P8837,,nam mkha' klong yangs,bo-x-ewts,,nam mkha' klong yangs,,0,,,,0,,,M,,nam mkha' klong yangs,ནམ་མཁའ་ཀློང་ཡངས།,,,
6261,P3878,,nam mkha' gzi brjid,bo-x-ewts,,nam mkha' gzi brjid,,0,,,,0,,,M,,nam mkha' gzi brjid,ནམ་མཁའ་གཟི་བརྗིད།,,,
2090,P10516,,nam mkha' g.yung drung,bo-x-ewts,,nam mkha' g.yung drung,,0,,,,0,,,M,,nam mkha' g.yung drung,ནམ་མཁའ་གཡུང་དྲུང།,,,
2955,P1652,,nam mkha' g.yung drung,bo-x-ewts,,nam mkha' g.yung drung,996,0,,,,0,,,M,,nam mkha' g.yung drung,ནམ་མཁའ་གཡུང་དྲུང།,,,
1658,P10119,,nam mkha' grags pa,bo-x-ewts,,nam mkha' grags pa,,0,,,,0,,,M,,nam mkha' grags pa,ནམ་མཁའ་གྲགས་པ།,,,
8287,P5735,,nam mkha' grags pa,bo-x-ewts,,nam mkha' grags pa,,0,,,,0,,,M,,nam mkha' grags pa,ནམ་མཁའ་གྲགས་པ།,,,
11329,P86,,nam mkha' grags pa,bo-x-ewts,,nam mkha' grags pa,,0,,,,0,,,M,,nam mkha' grags pa,ནམ་མཁའ་གྲགས་པ།,,,
12089,P9297,,nam mkha' grags pa,bo-x-ewts,,nam mkha' grags pa,1910,0,,,,0,,,M,,nam mkha' grags pa,ནམ་མཁའ་གྲགས་པ།,,,
7398,P4914,,nam mkha' grags,bo-x-ewts,,nam mkha' grags,,0,,,,0,,,M,,nam mkha' grags,ནམ་མཁའ་གྲགས།,,,
10358,P7681,,nam mkha' chos kyi rgya mtsho,bo-x-ewts,,nam mkha' chos kyi rgya mtsho,,0,,,,0,,,M,,nam mkha' chos kyi rgya mtsho,ནམ་མཁའ་ཆོས་ཀྱི་རྒྱ་མཚོ།,,,
4562,P2824,,nam mkha' chos dar,bo-x-ewts,,nam mkha' chos dar,,0,,,,0,,,M,,nam mkha' chos dar,ནམ་མཁའ་ཆོས་དར།,,,
3979,P2291,,nam mkha' chos bzang mdzes pa,bo-x-ewts,,nam mkha' chos bzang mdzes pa,,0,,,,0,,,M,,nam mkha' chos bzang mdzes pa,ནམ་མཁའ་ཆོས་བཟང་མཛེས་པ།,,,
12710,P9876,,nam mkha' thar,bo-x-ewts,,nam mkha' thar,1962,0,,,,0,,,M,,nam mkha' thar,ནམ་མཁའ་ཐར།,,,
5844,P3495,,nam mkha' dpal ba,bo-x-ewts,,nam mkha' dpal ba,1373,0,,,1447,0,,,M,,nam mkha' dpal ba,ནམ་མཁའ་དཔལ་བ།,,,
11049,P8338,,nam mkha' dpal ba,bo-x-ewts,,nam mkha' dpal ba,,0,,,,0,,,M,,nam mkha' dpal ba,ནམ་མཁའ་དཔལ་བ།,,,
6780,P4350,,nam mkha' dpal bzang,bo-x-ewts,,nam mkha' dpal bzang,,0,,,,0,,,M,,nam mkha' dpal bzang,ནམ་མཁའ་དཔལ་བཟང།,,,
7534,P504,,nam mkha' dpal bzang,bo-x-ewts,,nam mkha' dpal bzang,1333,0,,,1379,0,,,M,,nam mkha' dpal bzang,ནམ་མཁའ་དཔལ་བཟང།,,,
11925,P9144,,nam mkha' dpal bzang,bo-x-ewts,,nam mkha' dpal bzang,,0,,,,0,,,M,,nam mkha' dpal bzang,ནམ་མཁའ་དཔལ་བཟང།,,,
12249,P9444,,nam mkha' dpal bzang,bo-x-ewts,,nam mkha' dpal bzang,,0,,,,0,,,M,,nam mkha' dpal bzang,ནམ་མཁའ་དཔལ་བཟང།,,,
3443,P1GS41140,,nam mkha' dpal 'byor,bo-x-ewts,,nam mkha' dpal 'byor,,0,,,,0,,,,,nam mkha' dpal 'byor,ནམ་མཁའ་དཔལ་འབྱོར།,,,
3978,P2290,,nam mkha' dpal ldan mdzes pa,bo-x-ewts,,nam mkha' dpal ldan mdzes pa,,0,,,,0,,,M,,nam mkha' dpal ldan mdzes pa,ནམ་མཁའ་དཔལ་ལྡན་མཛེས་པ།,,,
8133,P5596,,nam mkha' dpal ldan,bo-x-ewts,,nam mkha' dpal ldan,,0,,,,0,,,M,,nam mkha' dpal ldan,ནམ་མཁའ་དཔལ་ལྡན།,,,
9894,P7239,,nam mkha' dpal ldan,bo-x-ewts,,nam mkha' dpal ldan,,0,,,,0,,,M,,nam mkha' dpal ldan,ནམ་མཁའ་དཔལ་ལྡན།,,,
11405,P8668,,nam mkha' dpal ldan,bo-x-ewts,,nam mkha' dpal ldan,,0,,,,0,,,M,,nam mkha' dpal ldan,ནམ་མཁའ་དཔལ་ལྡན།,,,
10547,P7869,,nam mkha' dpal,bo-x-ewts,,nam mkha' dpal,,0,,,,0,,,M,,nam mkha' dpal,ནམ་མཁའ་དཔལ།,,,
11247,P8525,,nam mkha' dpal,bo-x-ewts,,nam mkha' dpal,,0,,,,0,,,M,,nam mkha' dpal,ནམ་མཁའ་དཔལ།,,https://www.lotsawahouse.org/tibetan-masters/tulku-drakpa-ozer/,
11702,P8940,,nam mkha' dpal,bo-x-ewts,,nam mkha' dpal,,0,,,,0,,,M,,nam mkha' dpal,ནམ་མཁའ་དཔལ།,,,
772,P0RK1539,,nam mkha' dbang phyug,bo-x-ewts,,nam mkha' dbang phyug,,0,,,,0,,,M,,nam mkha' dbang phyug,ནམ་མཁའ་དབང་ཕྱུག།,,,
3460,P1GS53527,,nam mkha' dbang phyug,bo-x-ewts,,nam mkha' dbang phyug,,0,,,,0,,,,,nam mkha' dbang phyug,ནམ་མཁའ་དབང་ཕྱུག།,,,
6242,P3860,,nam mkha' dbang phyug,bo-x-ewts,,nam mkha' dbang phyug,,0,,,,0,,,M,,nam mkha' dbang phyug,ནམ་མཁའ་དབང་ཕྱུག།,,,
10136,P7470,,nam mkha' dbang phyug,bo-x-ewts,,nam mkha' dbang phyug,1777,0,,,,0,,,M,,nam mkha' dbang phyug,ནམ་མཁའ་དབང་ཕྱུག།,,,
11983,P9198,,nam mkha' dbang phyug,bo-x-ewts,,nam mkha' dbang phyug,,0,,,,0,,,M,,nam mkha' dbang phyug,ནམ་མཁའ་དབང་ཕྱུག།,,,
12077,P9285,,nam mkha' dbang,bo-x-ewts,,nam mkha' dbang,,0,,,,0,,,M,,nam mkha' dbang,ནམ་མཁའ་དབང།,,,
223,P00KG03803,,nam mkha' dri med,bo-x-ewts,,nam mkha' dri med,,0,,,,0,,,M,,nam mkha' dri med,ནམ་མཁའ་དྲི་མེད།,,,
4984,P2JM273,,nam mkha' nor 'dzin dbang mo,bo-x-ewts,,nam mkha' nor 'dzin dbang mo,,0,,,,0,,,F,,nam mkha' nor 'dzin dbang mo,ནམ་མཁའ་ནོར་འཛིན་དབང་མོ།,,,
12670,P984,,nam mkha' bkra shis rgyal   mtshan dpal bzang,bo-x-ewts,,nam mkha' bkra shis rgyal   mtshan dpal bzang,1458,0,,,,0,,,M,,nam mkha' bkra shis rgyal   mtshan dpal bzang,ནམ་མཁའ་བཀྲ་ཤིས་རྒྱལ་མཚན་དཔལ་བཟང།,,,
151,P00JR2403,,nam mkha' bkra shis,bo-x-ewts,,nam mkha' bkra shis,,0,,,,0,,,,,nam mkha' bkra shis,ནམ་མཁའ་བཀྲ་ཤིས།,,,
1983,P10418,,nam mkha' bkra shis,bo-x-ewts,,nam mkha' bkra shis,,0,,,,0,,,M,,nam mkha' bkra shis,ནམ་མཁའ་བཀྲ་ཤིས།,,,
5481,P3161,,nam mkha' bkra shis,bo-x-ewts,,nam mkha' bkra shis,,0,,,,0,,,M,,nam mkha' bkra shis,ནམ་མཁའ་བཀྲ་ཤིས།,,,
7186,P472,,nam mkha' bkra shis,bo-x-ewts,,nam mkha' bkra shis,,0,,,,0,,,M,,nam mkha' bkra shis,ནམ་མཁའ་བཀྲ་ཤིས།,,,
3102,P1785,,nam mkha' bde legs,bo-x-ewts,,nam mkha' bde legs,,0,,,,0,,,M,,nam mkha' bde legs,ནམ་མཁའ་བདེ་ལེགས།,,,
2851,P1555,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
4667,P2921,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
7738,P5227,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
8218,P5673,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
11658,P8900,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
11981,P9196,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
12078,P9286,,nam mkha' bzang po,bo-x-ewts,,nam mkha' bzang po,,0,,,,0,,,M,,nam mkha' bzang po,ནམ་མཁའ་བཟང་པོ།,,,
8139,P5600,,nam mkha' brgya sbyin,bo-x-ewts,,nam mkha' brgya sbyin,,0,,,,0,,,M,,nam mkha' brgya sbyin,ནམ་མཁའ་བརྒྱ་སྦྱིན།,,,
2893,P1594,,nam mkha' blo gros,bo-x-ewts,,nam mkha' blo gros,,0,,,,0,,,M,,nam mkha' blo gros,ནམ་མཁའ་བློ་གྲོས།,,,
6868,P4430,,nam mkha' blo gros,bo-x-ewts,,nam mkha' blo gros,,0,,,,0,,,M,,nam mkha' blo gros,ནམ་མཁའ་བློ་གྲོས།,,,
7825,P5310,,nam mkha' blo gsal,bo-x-ewts,,nam mkha' blo gsal,,0,,,,0,,,M,,nam mkha' blo gsal,ནམ་མཁའ་བློ་གསལ།,,,
6948,P4504,,nam mkha' bstan pa'i nor bu,bo-x-ewts,,nam mkha' bstan pa'i nor bu,,0,,,,0,,,M,,nam mkha' bstan pa'i nor bu,ནམ་མཁའ་བསྟན་པའི་ནོར་བུ།,,,
4491,P276,,nam mkha' bstan skyong,bo-x-ewts,,nam mkha' bstan skyong,1799,0,,,,0,,,M,,nam mkha' bstan skyong,ནམ་མཁའ་བསྟན་སྐྱོང།,,,
1731,P10188,,nam mkha' bsam grub rgyal   mtshan,bo-x-ewts,,nam mkha' bsam grub rgyal   mtshan,,0,,,,0,,,M,,nam mkha' bsam grub rgyal   mtshan,ནམ་མཁའ་བསམ་གྲུབ་རྒྱལ་མཚན།,,,
3723,P2058,,nam mkha' bsam grub,bo-x-ewts,,nam mkha' bsam grub,,0,,,,0,,,M,,nam mkha' bsam grub,ནམ་མཁའ་བསམ་གྲུབ།,,,
6955,P4511,,nam mkha' bsod nams grags pa,bo-x-ewts,,nam mkha' bsod nams grags pa,,0,,,,0,,,M,,nam mkha' bsod nams grags pa,ནམ་མཁའ་བསོད་ནམས་གྲགས་པ།,,,
9883,P7229,,nam mkha' bsod nams dbang rgyal,bo-x-ewts,,nam mkha' bsod nams dbang rgyal,,0,,,,0,,,M,,nam mkha' bsod nams dbang rgyal,ནམ་མཁའ་བསོད་ནམས་དབང་རྒྱལ།,,,
773,P0RK154,,nam mkha' bsod nams,bo-x-ewts,,nam mkha' bsod nams,,0,,,,0,,,M,,nam mkha' bsod nams,ནམ་མཁའ་བསོད་ནམས།,,,
5877,P3525,,nam mkha' bsod nams,bo-x-ewts,,nam mkha' bsod nams,,0,,,,0,,,M,,nam mkha' bsod nams,ནམ་མཁའ་བསོད་ནམས།,,,
4973,P2JM263,,nam mkha' mchog grub,bo-x-ewts,,nam mkha' mchog grub,,0,,,,0,,,,,nam mkha' mchog grub,ནམ་མཁའ་མཆོག་གྲུབ།,,,
5766,P3424,,nam mkha' mchog grub,bo-x-ewts,,nam mkha' mchog grub,,0,,,,0,,,M,,nam mkha' mchog grub,ནམ་མཁའ་མཆོག་གྲུབ།,,,
3982,P2294,,nam mkha' mdzes pa dpal,bo-x-ewts,,nam mkha' mdzes pa dpal,,0,,,,0,,,M,,nam mkha' mdzes pa dpal,ནམ་མཁའ་མཛེས་པ་དཔལ།,,,
11206,P8486,,nam mkha' tshe dbang phun   tshogs,bo-x-ewts,,nam mkha' tshe dbang phun   tshogs,,0,,,,0,,,M,,nam mkha' tshe dbang phun   tshogs,ནམ་མཁའ་ཚེ་དབང་ཕུན་ཚོགས།,,,
4449,P2721,,nam mkha' tshe dbang rgyal   mtshan,bo-x-ewts,,nam mkha' tshe dbang rgyal   mtshan,,0,,,,0,,,M,,nam mkha' tshe dbang rgyal   mtshan,ནམ་མཁའ་ཚེ་དབང་རྒྱལ་མཚན།,,,
7140,P4679,,nam mkha' tshe brtan,bo-x-ewts,,nam mkha' tshe brtan,,0,,,,0,,,M,,nam mkha' tshe brtan,ནམ་མཁའ་ཚེ་བརྟན།,,,
3600,P1KG876,,nam mkha' tshe ring,bo-x-ewts,,nam mkha' tshe ring,,0,,,,0,,,M,,nam mkha' tshe ring,ནམ་མཁའ་ཚེ་རིང།,,,
2998,P1691,,nam mkha' 'jigs med,bo-x-ewts,,nam mkha' 'jigs med,1597,0,,,1650,0,,,M,,nam mkha' 'jigs med,ནམ་མཁའ་འཇིགས་མེད།,,https://www.lotsawahouse.org/tibetan-masters/lhatsun-namkha-jigme/,
5198,P2JM467,,nam mkha' 'jigs med,bo-x-ewts,,nam mkha' 'jigs med,,0,,,,0,,,,,nam mkha' 'jigs med,ནམ་མཁའ་འཇིགས་མེད།,,,
8968,P6383,,nam mkha' 'jigs med,bo-x-ewts,,nam mkha' 'jigs med,1938,0,,,,0,,,M,,nam mkha' 'jigs med,ནམ་མཁའ་འཇིགས་མེད།,,,
12940,P3JM136,,nam mkha' 'jigs med,bo-x-ewts,,nam mkha' 'jigs med,,0,,,,0,,,,,nam mkha' 'jigs med,ནམ་མཁའ་འཇིགས་མེད།,,,
9648,P7011,,nam mkha' 'brug sgra bzang po,bo-x-ewts,,nam mkha' 'brug sgra bzang po,,0,,,,0,,,M,,nam mkha' 'brug sgra bzang po,ནམ་མཁའ་འབྲུག་སྒྲ་བཟང་པོ།,,,
3980,P2292,,nam mkha' 'od mdzes bzang po,bo-x-ewts,,nam mkha' 'od mdzes bzang po,,0,,,,0,,,M,,nam mkha' 'od mdzes bzang po,ནམ་མཁའ་འོད་མཛེས་བཟང་པོ།,,,
3880,P2201,,nam mkha' 'od zer,bo-x-ewts,,nam mkha' 'od zer,,0,,,,0,,,M,,nam mkha' 'od zer,ནམ་མཁའ་འོད་ཟེར།,,,
4299,P2587,,nam mkha' 'od zer,bo-x-ewts,,nam mkha' 'od zer,,0,,,,0,,,M,,nam mkha' 'od zer,ནམ་མཁའ་འོད་ཟེར།,,,
8469,P5906,,nam mkha' 'od zer,bo-x-ewts,,nam mkha' 'od zer,,0,,,,0,,,M,,nam mkha' 'od zer,ནམ་མཁའ་འོད་ཟེར།,,,
9858,P7206,,nam mkha' 'od zer,bo-x-ewts,,nam mkha' 'od zer,,0,,,,0,,,M,,nam mkha' 'od zer,ནམ་མཁའ་འོད་ཟེར།,,,
11099,P8386,,nam mkha' 'od zer,bo-x-ewts,,nam mkha' 'od zer,,0,,,,0,,,M,,nam mkha' 'od zer,ནམ་མཁའ་འོད་ཟེར།,,,
6564,P4155,,nam mkha' 'od,bo-x-ewts,,nam mkha' 'od,,0,,,,0,,,M,,nam mkha' 'od,ནམ་མཁའ་འོད།,,,
9391,P6777,,nam mkha' 'od,bo-x-ewts,,nam mkha' 'od,1133,0,,,1199,0,,,M,,nam mkha' 'od,ནམ་མཁའ་འོད།,,,
5015,P2JM300,,nam mkha' rgya mtsho,bo-x-ewts,,nam mkha' rgya mtsho,,0,,,,0,,,,,nam mkha' rgya mtsho,ནམ་མཁའ་རྒྱ་མཚོ།,,,
8096,P5562,,nam mkha' rgya mtsho,bo-x-ewts,,nam mkha' rgya mtsho,1541,0,,,1600,0,,,M,,nam mkha' rgya mtsho,ནམ་མཁའ་རྒྱ་མཚོ།,,,
8541,P5973,,nam mkha' rgya mtsho,bo-x-ewts,,nam mkha' rgya mtsho,,0,,,,0,,,M,,nam mkha' rgya mtsho,ནམ་མཁའ་རྒྱ་མཚོ།,,,
6717,P4294,,nam mkha' rgyal po,bo-x-ewts,,nam mkha' rgyal po,,0,,,,0,,,M,,nam mkha' rgyal po,ནམ་མཁའ་རྒྱལ་པོ།,,,
9759,P7116,,nam mkha' rgyal po,bo-x-ewts,,nam mkha' rgyal po,,0,,,,0,,,M,,nam mkha' rgyal po,ནམ་མཁའ་རྒྱལ་པོ།,,,
1109,P0RK385,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
1984,P10419,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
2127,P10550,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
2250,P10662,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,1882,0,,,1960,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
2846,P1550,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,1532,0,,,1592,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
3516,P1GS89620,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
4298,P2586,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
4520,P2786,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
6718,P4295,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
7012,P4563,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
7070,P4615,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,1731,0,,,1790,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
7218,P475,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,1475,0,,,1553,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
8134,P5597,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
9741,P71,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
9888,P7233,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
10361,P7684,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
10568,P789,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
12067,P9276,,nam mkha' rgyal mtshan,bo-x-ewts,,nam mkha' rgyal mtshan,,0,,,,0,,,M,,nam mkha' rgyal mtshan,ནམ་མཁའ་རྒྱལ་མཚན།,,,
3205,P1878,,nam mkha' rgyal mo,bo-x-ewts,,nam mkha' rgyal mo,,0,,,,0,,,F,,nam mkha' rgyal mo,ནམ་མཁའ་རྒྱལ་མོ།,,,
6840,P4405,,nam mkha' rgyal mo,bo-x-ewts,,nam mkha' rgyal mo,,0,,,,0,,,F,,nam mkha' rgyal mo,ནམ་མཁའ་རྒྱལ་མོ།,,,
3251,P1919,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,,0,,,,0,,,M,,nam mkha' rdo rje,ནམ་མཁའ་རྡོ་རྗེ།,,,
3800,P2129,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,,0,,,,0,,,M,,nam mkha' rdo rje,ནམ་མཁའ་རྡོ་རྗེ།,,,
4900,P2JM164,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,,0,,,,0,,,,,nam mkha' rdo rje,ནམ་མཁའ་རྡོ་རྗེ།,,,
8599,P6025,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,,0,,,,0,,,M,,nam mkha' rdo rje,ནམ་མཁའ་རྡོ་རྗེ།,,,
8772,P6187,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,1486,0,,,1553,0,,,M,,nam mkha' rdo rje,ནམ་མཁའ་རྡོ་རྗེ།,,,
11519,P8772,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,,0,,,,0,,,M,,nam mkha' rdo rje,ནམ་མཁའ་རྡོ་རྗེ།,,,
3311,P1973,,nam mkha' rnal 'byor,bo-x-ewts,,nam mkha' rnal 'byor,,0,,,,0,,,M,,nam mkha' rnal 'byor,ནམ་མཁའ་རྣལ་འབྱོར།,,,
9758,P7115,,nam mkha' rnal 'byor,bo-x-ewts,,nam mkha' rnal 'byor,,0,,,,0,,,M,,nam mkha' rnal 'byor,ནམ་མཁའ་རྣལ་འབྱོར།,,,
1813,P10263,,nam mkha' rig 'dzin,bo-x-ewts,,nam mkha' rig 'dzin,,0,,,,0,,,M,,nam mkha' rig 'dzin,ནམ་མཁའ་རིག་འཛིན།,,,
12650,P982,,nam mkha' rin chen rgyal mtshan   dpal bzang,bo-x-ewts,,nam mkha' rin chen rgyal mtshan   dpal bzang,1453,0,,,,0,,,M,,nam mkha' rin chen rgyal mtshan   dpal bzang,ནམ་མཁའ་རིན་ཆེན་རྒྱལ་མཚན་དཔལ་བཟང།,,,
2075,P10501,,nam mkha' rin chen,bo-x-ewts,,nam mkha' rin chen,,0,,,,0,,,M,,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,,,
8685,P6103,,nam mkha' rin chen,bo-x-ewts,,nam mkha' rin chen,,0,,,,0,,,M,,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,,,
10958,P8255,,nam mkha' rin chen,bo-x-ewts,,nam mkha' rin chen,,0,,,,0,,,M,,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,,,
11054,P8342,,nam mkha' rin chen,bo-x-ewts,,nam mkha' rin chen,,0,,,,0,,,M,,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,,,
11062,P8350,,nam mkha' rin chen,bo-x-ewts,,nam mkha' rin chen,,0,,,,0,,,M,,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,,,
5057,P2JM34,,nam mkha' lde,bo-x-ewts,,nam mkha' lde,,0,,,,0,,,,,nam mkha' lde,ནམ་མཁའ་ལྡེ།,,,
3981,P2293,,nam mkha' lhun grub mdzes pa,bo-x-ewts,,nam mkha' lhun grub mdzes pa,,0,,,,0,,,M,,nam mkha' lhun grub mdzes pa,ནམ་མཁའ་ལྷུན་གྲུབ་མཛེས་པ།,,,
2986,P1680,,nam mkha' lhun grub,bo-x-ewts,,nam mkha' lhun grub,1665,0,,,,0,,,M,,nam mkha' lhun grub,ནམ་མཁའ་ལྷུན་གྲུབ།,,,
3150,P1828,,nam mkha' lhun grub,bo-x-ewts,,nam mkha' lhun grub,,0,,,,0,,,M,,nam mkha' lhun grub,ནམ་མཁའ་ལྷུན་གྲུབ།,,,
4464,P2735,,nam mkha' lhun grub,bo-x-ewts,,nam mkha' lhun grub,,0,,,,0,,,M,,nam mkha' lhun grub,ནམ་མཁའ་ལྷུན་གྲུབ།,,,
11861,P9086,,nam mkha' legs pa,bo-x-ewts,,nam mkha' legs pa,,0,,,,0,,,M,,nam mkha' legs pa,ནམ་མཁའ་ལེགས་པ།,,,
6680,P4260,,nam mkha' skyong,bo-x-ewts,,nam mkha' skyong,,0,,,,0,,,M,,nam mkha' skyong,ནམ་མཁའ་སྐྱོང།,,,
10417,P7738,,nam mkha' skyong,bo-x-ewts,,nam mkha' skyong,,0,,,,0,,,F,,nam mkha' skyong,ནམ་མཁའ་སྐྱོང།,,,
7764,P5251,,nam mkha' sgrol ma,bo-x-ewts,,nam mkha' sgrol ma,,0,,,,0,,,F,,nam mkha' sgrol ma,ནམ་མཁའ་སྒྲོལ་མ།,,,
3161,P1838,,nam mkha' sangs rgyas,bo-x-ewts,,nam mkha' sangs rgyas,,0,,,,0,,,M,,nam mkha' sangs rgyas,ནམ་མཁའ་སངས་རྒྱས།,,,
9804,P7158,,nam mkha' smon lam,bo-x-ewts,,nam mkha' smon lam,,0,,,,0,,,M,,nam mkha' smon lam,ནམ་མཁའ་སྨོན་ལམ།,,,
4459,P2730,,nam mkha' seng+ge,bo-x-ewts,,nam mkha' seng+ge,,0,,,,0,,,M,,nam mkha' seng+ge,ནམ་མཁའ་སེངྒེ།,,,
5986,P3628,,nam mkha' seng+ge,bo-x-ewts,,nam mkha' seng+ge,1289,0,,,,0,,,M,,nam mkha' seng+ge,ནམ་མཁའ་སེངྒེ།,,,
8768,P6183,,nam mkha' seng+ge,bo-x-ewts,,nam mkha' seng+ge,,0,,,,0,,,M,,nam mkha' seng+ge,ནམ་མཁའ་སེངྒེ།,,,
1275,P0RK654,,nam mkha',bo-x-ewts,,nam mkha',,0,,,,0,,,M,,nam mkha',ནམ་མཁའ།,,,
9462,P6843,,nam mkha',bo-x-ewts,,nam mkha',1970,0,,,,0,,,M,,nam mkha',ནམ་མཁའ།,,,
12833,P9994,,nam mkha'i go cha,bo-x-ewts,,nam mkha'i go cha,,0,,,,0,,,M,,nam mkha'i go cha,ནམ་མཁའི་གོ་ཆ།,,,
4657,P2912,,nam mkha'i rdo rje,bo-x-ewts,,nam mkha'i rdo rje,,0,,,,0,,,M,,nam mkha'i rdo rje,ནམ་མཁའི་རྡོ་རྗེ།,,,
