TOL ID,TBRC RID,Primary title,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,HAR URL,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
9254,P665,,Pelden Tashi,,dpal ldan bkra shis,དཔལ་ལྡན་བཀྲ་ཤིས།,1688,0,,NULL,1743,0,,NULL,M,,Pelden Tashi,dpal ldan bkra shis,NULL,NULL
9287,P6680,,Langdun Kunga Rinchen,,glang mdun kun dga' rin chen,གླང་མདུན་ཀུན་དགའ་རིན་ཆེན།,NULL,0,,NULL,1887,0,,NULL,M,,Langdun Kunga Rinchen,glang mdun kun dga' rin chen,NULL,NULL
9289,P6682,,Lobzang Tashi,,blo bzang bkra shis,བློ་བཟང་བཀྲ་ཤིས།,NULL,0,,73,1904,0,1909,NULL,M,,Lobzang Tashi,blo bzang bkra shis,NULL,NULL
9297,P669,,Pema Dechen Lingpa,,pad+ma bde chen gling pa,པདྨ་བདེ་ཆེན་གླིང་པ།,1663,0,,NULL,1713,0,,NULL,M,,Pema Dechen Lingpa,pad+ma bde chen gling pa,NULL,NULL
9301,P6694,,Shatra Peljor Dorje,,bshad sgra dpal 'byor rdo rje,བཤད་སྒྲ་དཔལ་འབྱོར་རྡོ་རྗེ།,NULL,0,,NULL,1919,0,,NULL,M,,Shatra Peljor Dorje,bshad sgra dpal 'byor rdo rje,NULL,NULL
9305,P6698,,Tsarong Wangchuk Gyalpo,,tsha rong dbang phyug rgyal po,ཚ་རོང་དབང་ཕྱུག་རྒྱལ་པོ།,1866,0,,NULL,1912,0,,NULL,M,,Tsarong Wangchuk Gyalpo,tsha rong dbang phyug rgyal po,NULL,NULL
9333,P6722,,Yuthok Tashi Dhondup,,g.yu thog bkra shis don grub,གཡུ་ཐོག་བཀྲ་ཤིས་དོན་གྲུབ།,1906,0,,NULL,1983,0,,NULL,M,,Yuthok Tashi Dhondup,g.yu thog bkra shis don grub,NULL,NULL
9343,P6731,,Dokhar Tsewang Norbu,,mdo khar shar tshe dbang nor bu,མདོ་ཁར་ཤར་ཚེ་དབང་ནོར་བུ།,NULL,0,,NULL,1902,0,,NULL,M,,Dokhar Tsewang Norbu,mdo khar shar tshe dbang nor bu,NULL,NULL
9355,P6744,,Pema Vajra,,pad+ma badz+ra,པདྨ་བཛྲ།,1807,0,,NULL,1884,0,,NULL,M,,Pema Vajra,pad+ma badz+ra,NULL,NULL
9361,P675,Lelung Jedrung,Lobzang Trinle,sle lung rje drung,bzhad pa'i rdo rje,བཞད་པའི་རྡོ་རྗེ།,1697,0,,NULL,1740,0,,NULL,M,,"The Fifth Lelung Jedrung, Lobzang Trinle",sle lung rje drung 05 bzhad pa'i rdo rje,5,NULL
9372,P676,,Rigdzin Tsewang Norbu,,rig 'dzin tshe dbang nor bu,རིག་འཛིན་ཚེ་དབང་ནོར་བུ།,1698,0,,NULL,1755,0,,NULL,M,,Rigdzin Tsewang Norbu,rig 'dzin tshe dbang nor bu,NULL,NULL
9383,P677,Dzogchen Drubwang,Gyurme Tekchok Tendzin,rdzogs chen grub dbang,gyur med theg mchog bstan 'dzin,འགྱུར་མེད་ཐེག་མཆོག་བསྟན་འཛིན།,1699,0,,NULL,1758,0,,NULL,M,,"The Second Dzogchen Drubwang, Gyurme Tekchok Tendzin",rdzogs chen grub dbang 02 'gyur med theg mchog bstan 'dzin,2,NULL
9394,P678,,Mingyur Peldron,,mi 'gyur dpal sgron,མི་འགྱུར་དཔལ་སྒྲོན།,1699,0,,NULL,1769,0,,NULL,F,,Mingyur Peldron,mi 'gyur dpal sgron,NULL,NULL
9442,P6824,,Orgyen Tendzin Gyatso,,u rgyan bstan 'dzin rgya mtsho,ཨུ་རྒྱན་བསྟན་འཛིན་རྒྱ་མཚོ།,NULL,0,,75,NULL,0,,NULL,M,,Orgyen Tendzin Gyatso,u rgyan bstan 'dzin rgya mtsho,NULL,NULL
9482,P2251,,Kunpang Chodrak Pelzang,,kun spangs chos grags dpal bzang,ཀུན་སྤངས་ཆོས་གྲགས་དཔལ་བཟང།,1283,1,,NULL,1363,1,,NULL,M,,Kunpang Chodrak Pelzang,kun spangs chos grags dpal bzang,NULL,NULL
9513,P689,Dorje Drak Rigdzin,Kelzang Pema Wangchuk,rdo rje brag rig 'dzin,skal bzang pad+ma dbang phyug,སྐལ་བཟང་པདྨ་དབང་ཕྱུག།,1720,0,,NULL,1771,0,,NULL,M,,"The Fifth Dorje Drak Rigdzin, Kelzang Pema Wangchuk",rdo rje brag rig 'dzin 05 skal bzang pad+ma dbang phyug,5,NULL
9523,P6899,Zamtsa Sertri,Lobzang Jigme Namkha,zam tsha gser khri,blo bzang 'jigs med nam mkha',བློ་བཟང་འཇིགས་མེད་ནམ་མཁའ།,1768,0,,NULL,1822,0,,NULL,M,,"The Second Zamtsa Sertri, Lobzang Jigme Namkha",zam tsha gser khri 02 blo bzang 'jigs med nam mkha',2,NULL
9525,P690,Zhechen Rabjam,Gyurme Kunzang Namgyel,zhe chen rab 'byams,gyur med kun bzang rnam rgyal,འགྱུར་མེད་ཀུན་བཟང་རྣམ་རྒྱལ།,1713,0,,NULL,1769,0,,NULL,M,,"The Second Zhechen Rabjam, Gyurme Kunzang Namgyel",zhe chen rab 'byams 02 'gyur med kun bzang rnam rgyal,2,NULL
9546,P692,Chakri Nyidrak,Pema Tekchok Tenpai Gyeltsen,chags ri nyi grags,pad+ma theg mchog bstan pa'i rgyal mtshan,པདྨ་ཐེག་མཆོག་བསྟན་པའི་རྒྱལ་མཚན།,1712,0,,NULL,1771,0,,NULL,M,,"The Second Chakri Nyidrak, Pema Tekchok Tenpai Gyeltsen",chags ri nyi grags 02 pad+ma theg mchog bstan pa'i rgyal mtshan,2,NULL
9572,P6943,,Zangpo Drakpa,,bzang po grags pa,བཟང་པོ་གྲགས་པ།,NULL,0,,54,NULL,0,,56,M,,Zangpo Drakpa,bzang po grags pa,NULL,NULL
9574,P6945,,Drime Kunga,,dri med kun dga',དྲི་མེད་ཀུན་དགའ།,1347,0,,NULL,NULL,0,,NULL,M,,Drime Kunga,dri med kun dga',NULL,NULL
9579,P695,,Jigme Gyelwai Nyugu,,jigs med rgyal ba'i myu gu,འཇིགས་མེད་རྒྱལ་བའི་མྱུ་གུ།,1765,0,,NULL,1842,0,,NULL,M,,Jigme Gyelwai Nyugu,jigs med rgyal ba'i myu gu,NULL,NULL
9585,P6955,,Pema Tekchok Loden,,pad+ma theg mchog blo ldan,པདྨ་ཐེག་མཆོག་བློ་ལྡན།,1879,0,,NULL,1955,0,,NULL,M,,Pema Tekchok Loden,pad+ma theg mchog blo ldan,NULL,NULL
9588,P6958,,Tubten Nyendrak,,thub bstan snyan grags,ཐུབ་བསྟན་སྙན་གྲགས།,1883,0,,NULL,1959,0,,NULL,M,,Tubten Nyendrak,thub bstan snyan grags,NULL,NULL
9589,P6959,,Chime Yeshe,,chi med ye shes,འཆི་མེད་ཡེ་ཤེས།,NULL,0,,73,NULL,0,,77,M,,Chime Yeshe,chi med ye shes,NULL,NULL
9590,P696,,Changlung Pelchen Namkha Jigme,,spyang lung dpal chen nam mkha' 'jigs med,སྤྱང་ལུང་དཔལ་ཆེན་ནམ་མཁའ་འཇིགས་མེད།,1757,0,,NULL,1821,0,,NULL,M,,Changlung Pelchen Namkha Jigme,spyang lung dpal chen nam mkha' 'jigs med,NULL,NULL
9593,P6962,,Kunzang Pelden,,kun bzang dpal ldan,ཀུན་དགའ་དཔལ་ལྡན།,1862,0,,NULL,1943,0,,NULL,M,,Kunzang Pelden,kun bzang dpal ldan,NULL,NULL
9594,P6963,,Kunga Pelden,,kun dga' dpal ldan,ཀུན་དགའ་དཔལ་ལྡན།,1878,0,,NULL,1944,0,1950,NULL,M,,Kunga Pelden,kun dga' dpal ldan,NULL,NULL
9601,P697,,Gyelse Zhenpen Taye Wozer,,rgyal sras gzhan phan mtha' yas 'od zer,རྒྱལ་སྲས་གཞན་ཕན་མཐའ་ཡས་འོད་ཟེར།,1800,0,,NULL,1855,0,1869,NULL,M,,Gyelse Zhenpen Taye Wozer,rgyal sras gzhan phan mtha' yas 'od zer,NULL,NULL
9612,P698,,Do Khyentse Yeshe Dorje,,mdo mkhyen brtse ye shes rdo rje,མདོ་མཁྱེན་བརྩེ་ཡེ་ཤེས་རྡོ་རྗེ།,1800,0,,NULL,1866,0,,NULL,M,http://www.himalayanart.org/search/set.cfm?setID=1914,Do Khyentse Yeshe Dorje,mdo mkhyen brtse ye shes rdo rje,NULL,NULL
9618,P6986,,Lhalung Pelgyi Dorje,,lha lung dpal gyi rdo rje,ལྷ་ལུང་དཔལ་གྱི་རྡོ་རྗེ།,NULL,0,,34,NULL,0,,35,M,,Lhalung Pelgyi Dorje,lha lung dpal gyi rdo rje,NULL,NULL
9622,P699,,Khenpo Zhenga Zhenpen Chokyi Nangwa,,mkhan po gzhan dga' gzhan phan chos kyi snang ba,གཞན་ཕན་ཆོས་ཀྱི་སྣང་བ།,1871,0,,NULL,1927,0,,NULL,M,,Khenpo Zhenga Zhenpen Chokyi Nangwa,mkhan po gzhan dga' gzhan phan chos kyi snang ba,NULL,NULL
9624,P6991,,Denma Tsemang,,ldan ma rtse mang,ལྡན་མ་རྩེ་མང།,NULL,1,,31,NULL,0,,34,M,,Denma Tsemang,ldan ma rtse mang,NULL,NULL
9634,P70,Zhamarpa,Drakpa Sengge,zhwa dmar pa,grags pa seng+ge,གྲགས་པ་སེངྒེ།,1283,0,,NULL,1349,0,,NULL,M,http://www.himalayanart.org/search/set.cfm?setID=314,"The First Zhamarpa, Drakpa Sengge",zhwa dmar pa 01 grags pa seng+ge,1,NULL
9646,P701,Dzogchen Drubwang,Tubten Chokyi Dorje,rdzogs chen grub dbang,thub bstan chos kyi rdo rje,ཐུབ་བསྟན་ཆོས་ཀྱི་རྡོ་རྗེ།,1872,0,,NULL,1935,0,,NULL,M,,"The Fifth Dzogchen Drubwang, Tubten Chokyi Dorje",rdzogs chen grub dbang 05 thub bstan chos kyi rdo rje,5,NULL
9688,P705,,Dudjom Lingpa,,bdud 'joms gling pa,བདུད་འཇོམས་གླིང་པ།,1835,0,,NULL,1904,0,,NULL,M,,Dudjom Lingpa,bdud 'joms gling pa,NULL,NULL
9690,P7051,Mindrol Nominhan,Lobzang Tendzin Gyatso,smin grol no mon han,blo bzang bstan 'dzin rgya mtsho,བློ་བཟང་བསྟན་འཛིན་རྒྱ་མཚོ།,1700,0,,NULL,1736,0,,NULL,M,,"The Second Mindrol Nominhan, Lobzang Tendzin Gyatso",smin grol no mon han 02 blo bzang bstan 'dzin rgya mtsho,2,NULL
9693,P7054,Tatsak Jedrung,Lobzang Pelden Gyeltsen,rta tshag rje drung,blo bzang dpal rgyan,བློ་བཟང་དཔལ་རྒྱན།,1708,0,,NULL,1758,0,,NULL,M,,"The Seventh Tatsak Jedrung, Lobzang Pelden Gyeltsen",rta tshag rje drung 07 blo bzang dpal rgyan,7,NULL
9703,P7063,Kirti,Tenpa Tsering,kirti,bstan pa tshe ring,བསྟན་པ་ཚེ་རིང།,1921,0,,NULL,1941,0,,NULL,M,,"The Tenth Kirti, Tenpa Tsering",kirti 10 bstan pa tshe ring,10,NULL
9712,P7072,Seri Maṇipa,Gendun Tendzin Gyeltsen,ser dris ma Ni pa,dge 'dun bstan 'dzin rgyal mtshan,དགེ་འདུན་བསྟན་འཛིན་རྒྱལ་མཚན།,1896,0,,NULL,1944,0,,NULL,M,,"The Fifth Seri Maṇipa, Gendun Tendzin Gyeltsen",ser dris ma Ni pa 05 dge 'dun bstan 'dzin rgyal mtshan,5,NULL
9750,P7107,Gyara Tulku,Sherab Puntsok,rgya ra sprul sku,shes rab phun tshogs,ཤེས་རབ་ཕུན་ཚོགས།,1566,0,,NULL,1632,0,,NULL,M,,"The First Gyara Tulku, Sherab Puntsok",rgya ra sprul sku 01 shes rab phun tshogs,1,NULL
9753,P711,Rongpo Drubchen,Shar Kelden Gyatso,rong po grub chen,shar skal ldan rgya mtsho,ཤར་སྐལ་ལྡན་རྒྱ་མཚོ།,1607,0,,NULL,1677,0,,NULL,M,,"The First Rongpo Drubchen, Shar Kelden Gyatso",rong po grub chen 01 shar skal ldan rgya mtsho,1,NULL
9761,P7118,,Konchok Gyeltsen,,dkon mchog rgyal mtshan,དཀོན་མཆོག་རྒྱལ་མཚན།,1601,0,,NULL,1687,0,,NULL,M,,Konchok Gyeltsen,dkon mchog rgyal mtshan,NULL,NULL
9788,P7143,,Lama Ngawang Drakpa,,ngag dbang mtshan can,ངག་དབང་མཚན་ཅན།,1250,0,,51,NULL,0,,NULL,M,,Lama Ngawang Drakpa,ngag dbang mtshan can,NULL,NULL
9789,P7144,,Lama Jangchub Sengge,,bla ma byang chub seng+ge,བླ་མ་བྱང་ཆུབ་སེངྒེ།,NULL,0,,53,NULL,0,,NULL,M,,Lama Jangchub Sengge,bla ma byang chub seng+ge,NULL,NULL
9795,P715,Ganden Tripa,Lodro Gyatso,dga' ldan khri pa,blo gros rgya mtsho,བློ་གྲོས་རྒྱ་མཚོ།,1546,0,,NULL,1618,0,,NULL,M,,"The Thirtieth Ganden Tripa, Lodro Gyatso",dga' ldan khri pa 30 blo gros rgya mtsho,30,NULL
9839,P719,Paṇchen Lama,Lobzang Chokyi Gyeltsen,paN chen bla ma,blo bzang chos kyi rgyal mtshan,བློ་བཟང་ཆོས་ཀྱི་རྒྱལ་མཚན།,1570,0,,NULL,1662,0,,NULL,M,http://www.himalayanart.org/search/set.cfm?setID=979,"The Fourth Paṇchen Lama, Lobzang Chokyi Gyeltsen",paN chen bla ma 04 blo bzang chos kyi rgyal mtshan,4,NULL
9873,P722,Tongkhor,Dogyu Gyatso,stong 'khor,mdo rgyud rgya mtsho,མདོ་རྒྱུད་རྒྱ་མཚོ།,1640,0,,NULL,1683,0,,NULL,M,,"The Fourth Tongkhor, Dogyu Gyatso",stong 'khor 04 mdo rgyud rgya mtsho,4,NULL
9884,P723,Zhechen Rabjam,Pema Tekchok Tenpai Gyeltsen,zhe chen rab 'byams,pad+ma theg mchog bstan pa'i rgyal mtshan,པདྨ་ཐེག་མཆོག་བསྟན་པའི་རྒྱལ་མཚན།,1864,0,,NULL,1909,0,,NULL,M,,"The Fifth Shechen Rabjam, Pema Tekchok Tenpai Gyeltsen",zhe chen rab 'byams 05 pad+ma theg mchog bstan pa'i rgyal mtshan,5,NULL
9895,P724,,Khenpo Ngawang Pelzang,,mkhan po ngag dbang dpal bzang,མཁན་པོ་ངག་དབང་དཔལ་བཟང།,1879,0,,NULL,1941,0,,NULL,M,,Khenpo Ngawang Pelzang,mkhan po ngag dbang dpal bzang,NULL,NULL
9923,P7269,,Namdrol Zangpo,,rnam grol bzang po,རྣམ་གྲོལ་བཟང་པོ།,1504,0,,NULL,1573,1,,NULL,M,,Namdrol Zangpo,rnam grol bzang po,NULL,NULL
9929,P7274,,Khenpo Munsel,,mkhan po mun sel,མཁན་པོ་མུན་སེལ།,1916,0,,NULL,1993,0,,NULL,M,,Khenpo Munsel,mkhan po mun sel,NULL,NULL
9935,P728,Dorje Drak Rigdzin,Tubten Chowang Nyamnyi Dorje,rdo rje brag rig 'dzin,thub bstan chos dbang mnyam   nyid rdo rje,ཐུབ་བསྟན་ཆོས་དབང་མཉམ་ཉིད་རྡོ་རྗེ།,1886,0,,NULL,1933,0,,NULL,M,,"The Ninth Dorje Drak Rigdzin, Tubten Chowang Nyamnyi Dorje",rdo rje brag rig 'dzin 09 thub bstan chos dbang mnyam   nyid rdo rje,9,NULL
9945,P7289,,Choying Khyabdel,,chos dbyings khyab brdal,ཆོས་དབྱིངས་ཁྱབ་བརྡལ།,1920,0,,NULL,1997,0,,NULL,M,,Choying Khyabdel,chos dbyings khyab brdal,NULL,NULL
9983,P7323,,Tsongkha Lhamo Tsering,,tsong kha lha mo tshe ring,ཙོང་ཁ་ལྷ་མོ་ཚེ་རིང།,1924,0,,NULL,1999,0,,NULL,M,,Tsongkha Lhamo Tsering,tsong kha lha mo tshe ring,NULL,NULL
9985,P5011,,Vimalamitra,,bi ma la mi tra,བི་མ་ལ་མི་ཏྲ།,NULL,0,,30,NULL,0,,32,M,,Vimalamitra,bi ma la mi tra,NULL,NULL
9990,P733,Dzongsar Khyentse,Jamyang Khyentse Chokyi Lodro,rdzong sar mkhyen brtse,jam dbyangs mkhyen brtse chos kyi blo gros,འཇམ་དབྱངས་མཁྱེན་བརྩེ་ཆོས་ཀྱི་བློ་གྲོས།,1893,0,,NULL,1959,0,,NULL,M,,"The Second Dzongsar Khyentse, Jamyang Khyentse Chokyi Lodro",rdzong sar mkhyen brtse 02 'jam dbyangs mkhyen brtse chos kyi blo gros,2,NULL
10018,P7359,Penor,Rigdzin Pelchen Dupa,pad nor,rig 'dzin dpal chen 'dus pa,རིག་འཛིན་དཔལ་ཆེན་འདུས་པ།,1887,0,,NULL,1932,0,,NULL,M,,"The Second Penor, Rigdzin Pelchen Dupa",pad nor 02 rig 'dzin dpal chen 'dus pa,2,NULL
10068,P7404,Dzogchen Drubwang,Ngedon Tendzin Zangpo,rdzogs chen grub dbang,nges don bstan 'dzin bzang po,ངེས་དོན་བསྟན་འཛིན་བཟང་པོ།,1759,0,,NULL,1792,0,,NULL,M,,"The Third Dzogchen Drubwang, Ngedon Tendzin Zangpo",rdzogs chen grub dbang 03 nges don bstan 'dzin bzang po,3,NULL
10083,P742,,Sera Khandro Kunzang Dekyong Wangmo,,se ra mkha' 'gro kun bzang bde skyong dbang mo,སེ་ར་མཁའ་འགྲོ་ཀུན་བཟང་བདེ་སྐྱོང་དབང་མོ།,1892,0,,NULL,1940,0,,NULL,F,,Sera Khandro Kunzang Dekyong Wangmo,se ra mkha' 'gro kun bzang bde skyong dbang mo,NULL,NULL
10093,P743,,Botrul Dongak Tenpai Nyima,,bod sprul mdo sngags bstan pa'i nyi ma,བོད་སྤྲུལ་མདོ་སྔགས་བསྟན་པའི་ཉི་མ།,1898,0,"19,001,902",NULL,1959,0,,NULL,M,,Botrul Dongak Tenpai Nyima,bod sprul mdo sngags bstan pa'i nyi ma,NULL,NULL
10146,P748,,Tubten Tsondru,,thub bstan brtson 'grus,ཐུབ་བསྟན་བརྩོན་འགྲུས།,1920,0,,NULL,1979,0,,NULL,M,,Tubten Tsondru,thub bstan brtson 'grus,NULL,NULL
10168,P75,,Khedrub Norzang Gyatso,,mkhas grub nor bzang rgya mtsho,མཁས་གྲུབ་ནོར་བཟང་རྒྱ་མཚོ།,1423,0,,NULL,1513,0,,NULL,M,,Khedrub Norzang Gyatso,mkhas grub nor bzang rgya mtsho,NULL,NULL
10169,P750,Dzogchen Drubwang,Jikdrel Jangchub Dorje,rdzogs chen grub dbang,jigs bral byang chub rdo rje,འཇིགས་བྲལ་བྱང་ཆུབ་རྡོ་རྗེ།,1935,0,,NULL,1959,0,,NULL,M,,"The Sixth Dzogchen Drubwang, Jikdrel Jangchub Dorje",rdzogs chen grub dbang 06 'jigs bral byang chub rdo rje,6,NULL
10171,P7502,,Ngawang Drakpa,,ngag dbang grags pa,ངག་དབང་གྲགས་པ།,1520,0,,NULL,1580,0,,NULL,M,,Ngawang Drakpa,ngag dbang grags pa,NULL,NULL
10199,P753,,Rinchen Zangpo,,rin chen bzang po,རིན་ཆེན་བཟང་པོ།,958,0,,NULL,1055,0,,NULL,M,,Rinchen Zangpo,rin chen bzang po,NULL,NULL
10202,P7532,,Khedrub Sherab Gyeltsen,,mkhas grub shes rab rgyal mtshan,མཁས་གྲུབ་ཤེས་རབ་རྒྱལ་མཚན།,1505,0,,NULL,1573,0,1570,NULL,M,,Khedrub Sherab Gyeltsen,mkhas grub shes rab rgyal mtshan,NULL,NULL
10203,P7533,,Ngawang Khyenrab Jampel Nyingpo,,ngag dbang mkhyen rab 'jam   dpal snying po,ངག་དབང་མཁྱེན་རབ་འཇམ་དཔལ་སྙིང་པོ།,1868,0,,NULL,1949,0,,NULL,M,,Ngawang Khyenrab Jampel Nyingpo,ngag dbang mkhyen rab 'jam   dpal snying po,NULL,NULL
10258,P7589,,Layakpa Jangchub Ngodrub,,la yag pa byang chub dngos grub,ལ་ཡག་པ་བྱང་ཆུབ་དངོས་གྲུབ།,NULL,0,,46,NULL,0,,48,M,,Layakpa Jangchub Ngodrub,la yag pa byang chub dngos grub,NULL,NULL
10280,P7609,,Mitrayogin,,mi tra dzo ki,མི་ཏྲ་ཛོ་ཀི།,NULL,0,,47,NULL,0,,50,M,,Mitrayogin,mi tra dzo ki,NULL,NULL
10301,P7628,,Pema Ledrel Tsel,,pad+ma las 'brel rtsal,པདྨ་ལས་འབྲེལ་རྩལ།,1291,0,,NULL,1315,0,,NULL,M,,Pema Ledrel Tsel,pad+ma las 'brel rtsal,NULL,NULL
10311,P7637,,Katokpa Tulku Sonam Gyeltsen,,kaH thog pa bsod nams rgyal mtshan,ཀཿ་ཐོག་པ་བསོད་ནམས་རྒྱལ་མཚན།,1466,0,,NULL,1540,0,,NULL,M,,Katokpa Tulku Sonam Gyeltsen,kaH thog pa bsod nams rgyal mtshan,NULL,NULL
10315,P7640,Riwoche Jedrung,Jampa Jungne,ri bo che rje drung,byams pa 'byung gnas,བྱམས་པ་འབྱུང་གནས།,1856,0,,NULL,1922,0,,NULL,M,,"The Seventh Riwoche Jedrung, Jampa Jungne",ri bo che rje drung 07 byams pa 'byung gnas,7,NULL
10319,P7644,,Lingza Chokyi,,gling bza' chos skyid,གླིང་བཟའ་ཆོས་སྐྱིད།,NULL,0,,61,NULL,0,,NULL,F,,Lingza Chokyi,gling bza' chos skyid,NULL,NULL
10320,P7645,,Karma Wangdzin,,ka.rma dbang 'dzin,ཀརྨ་དབང་འཛིན།,NULL,0,,65,NULL,0,,NULL,F,,Karma Wangdzin,ka.rma dbang 'dzin,NULL,NULL
10355,P7679,Dezhung,Kunga Tenpai Nyima,sde gzhung,kun dga' bstan pa'i nyi ma,ཀུན་དགའ་བསྟན་པའི་ཉི་མ།,1906,0,,NULL,1987,0,,NULL,M,,"The Third Dezhung, Kunga Tenpai Nyima",sde gzhung 03 kun dga' bstan pa'i nyi ma,3,NULL
10372,P7694,,Lama Monlam Rabzang,,bla ma smon lam rab bzang,བླ་མ་སྨོན་ལམ་རབ་བཟང།,1878,0,,NULL,1945,0,,NULL,M,,Lama Monlam Rabzang,bla ma smon lam rab bzang,NULL,NULL
10373,P7695,,Yeshe Tsogyel,,ye shes mtsho rgyal,ཡེ་ཤེས་མཚོ་རྒྱལ།,NULL,0,,30,NULL,0,,31,F,,Yeshe Tsogyel,ye shes mtsho rgyal,NULL,NULL
10394,P7715,Tatsak Jedrung,Ngawang Tubten Kelzang Tenpai Dronme,rta tshag rje drung,ngag dbang thub bstan skal bzang bstan pa'i sgron me,ངག་དབང་ཐུབ་བསྟན་སྐལ་བཟང་བསྟན་པའི་སྒྲོན་མེ།,1886,0,,NULL,1918,0,,NULL,M,,"The Eleventh Tatsak Jedrung, Ngawang Tubten Kelzang Tenpai Dronme",rta tshag rje drung 11 ngag dbang thub bstan skal bzang bstan pa'i sgron me,11,NULL
10412,P7732,Chakri Nyidrak,Mingyur Pende Gyatso,chags ri nyi grags,mi 'gyur phan bde rgya mtsho,མི་འགྱུར་ཕན་བདེ་རྒྱ་མཚོ།,1772,0,,NULL,1817,0,,NULL,M,,"The Third Chakri Nyidrak, Mingyur Pende Gyatso",chags ri nyi grags 03 mi 'gyur phan bde rgya mtsho,3,NULL
10413,P7733,Chakri Nyidrak,Jigme Choying Dorje,chags ri nyi sprul,jigs med chos dbyings rdo rje,འཇིགས་མེད་ཆོས་དབྱིངས་རྡོ་རྗེ།,1819,0,,NULL,NULL,0,,NULL,M,,"The Fourth Chakri Nyidrak, Jigme Choying Dorje",chags ri nyi sprul 04 'jigs med chos dbyings rdo rje,4,NULL
10414,P7734,Chakri Nyidrak,Tubten Wosel Tenpai Nyima,chags ri nyi grags,thub bstan 'od gsal bstan pa'i nyi ma,ཐུབ་བསྟན་འོད་གསལ་བསྟན་པའི་ཉི་མ།,1914,0,,NULL,1964,0,,NULL,M,,"The Sixth Chakri Nyidrak, Tubten Wosel Tenpai Nyima",chags ri nyi grags 06 thub bstan 'od gsal bstan pa'i nyi ma,6,NULL
10415,P7735,Chakri Nyidrak,Tenzin Trinle Wangchuk,chags ri nyi grags,bstan 'dzin 'phrin las dbang phyug,བསྟན་འཛིན་འཕྲིན་ལས་དབང་ཕྱུག།,1870,1,,NULL,1913,1,,NULL,M,,"The Fifth Chakri Nyidrak, Tenzin Trinle Wangchuk",chags ri nyi grags 05 bstan 'dzin 'phrin las dbang phyug,5,NULL
10422,P7742,,Khyungdrak Dorje,,khyung brag rdo rje,ཁྱུང་བྲག་རྡོ་རྗེ།,1600,0,,65,NULL,0,,NULL,M,,Khyungdrak Dorje,khyung brag rdo rje,NULL,NULL
10442,P7760,,Humrel Dung Dung Gyelchok,,hum ral drung drung rgyal mchog,ཧུམ་རལ་དྲུང་དྲུང་རྒྱལ་མཆོག།,1400,0,,57,NULL,0,,NULL,M,,Humrel Dung Dung Gyelchok,hum ral drung drung rgyal mchog,NULL,NULL
10452,P777,Ngor Khenchen,Drangti Paṇchen Namkha Pelzang,ngor mkhan chen,brang ti paN chen nam mkha' dpal bzang,བྲང་ཏི་པཎ་ཆེན་ནམ་མཁའ་དཔལ་བཟང།,1532,0,,NULL,1602,0,,NULL,M,,"The Thirteenth Ngor Khenchen, Drangti Paṇchen Namkha Pelzang",ngor mkhan chen 13 brang ti paN chen nam mkha' dpal bzang,13,NULL
10457,P7774,,Khenpo Jigme Puntsok,,mkhan po 'jigs med phun tshogs,མཁན་པོ་འཇིགས་མེད་ཕུན་ཚོགས།,1933,0,,NULL,2004,0,,NULL,M,,Khenpo Jigme Puntsok,mkhan po 'jigs med phun tshogs,NULL,NULL
10462,P778,Ngor Khenchen,Jampa Kunga Tashi,ngor mkhan chen,byams pa kun dga' bkra shis,བྱམས་པ་ཀུན་དགའ་བཀྲ་ཤིས།,1558,0,,NULL,1603,0,,NULL,M,,"The Fourteenth Ngor Khenchen, Jampa Kunga Tashi",ngor mkhan chen 14 byams pa kun dga' bkra shis,14,NULL
10470,P779,Ngor Khenchen,Pelden Dondrub,ngor mkhan chen,dpal ldan don grub,དཔལ་ལྡན་དོན་གྲུབ།,1563,0,,NULL,1636,0,,NULL,M,,"The Sixteenth Ngor Khenchen, Pelden Dondrub",ngor mkhan chen 16 dpal ldan don grub,16,NULL
10480,P78,,Khyenrab Wangchuk Drakpa Zangpo,,mkhyen rab dbang phyug grags pa bzang po,མཁྱེན་རབ་དབང་ཕྱུག་གྲགས་པ་བཟང་པོ།,NULL,0,,56,NULL,0,,59,M,,Khyenrab Wangchuk Drakpa Zangpo,mkhyen rab dbang phyug grags pa bzang po,NULL,NULL
10482,P7800,,Lama Pema Tsewang,,bla ma pad+ma tshe dbang,བླ་མ་པདྨ་ཚེ་དབང།,1926,0,,NULL,2009,0,,NULL,M,,Lama Pema Tsewang,bla ma pad+ma tshe dbang,NULL,NULL
