TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Ordinal,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
8827,P6251,,mkha' 'bum,bo-x-ewts,,mkha' 'bum,མཁའ་འབུམ།,,0,,,,0,,,M,mkha' 'bum,mkha' 'bum,,མཁའ་འབུམ།,,,
8828,P6252,,go ba dbyig,bo-x-ewts,,go ba dbyig,གོ་བ་དབྱིག།,,0,,,,0,,,F,go ba dbyig,go ba dbyig,,གོ་བ་དབྱིག།,,,
8829,P6253,,hri zhod lis,bo-x-ewts,,hri zhod lis,ཧྲི་ཞོད་ལིས།,,0,,,,0,,,M,hri zhod lis,hri zhod lis,,ཧྲི་ཞོད་ལིས།,,,
8830,P6254,,dkon mchog rgya mtsho,bo-x-ewts,,dkon mchog rgya mtsho,དཀོན་མཆོག་རྒྱ་མཚོ།,,0,,,,0,,,M,dkon mchog rgya mtsho,dkon mchog rgya mtsho,,དཀོན་མཆོག་རྒྱ་མཚོ།,,,
8831,P6255,,pad grags,bo-x-ewts,,pad grags,པད་གྲགས།,,0,,,,0,,,F,pad grags,pad grags,,པད་གྲགས།,,,
8832,P6256,,"sangs rgyas, dpa' ris",bo-x-ewts,,"sangs rgyas, dpa' ris","སངས་རྒྱས,་དཔའ་རིས།",1931,0,,,,0,,,M,"sangs rgyas, dpa' ris","sangs rgyas, dpa' ris",,"སངས་རྒྱས,་དཔའ་རིས།",,,
8833,P6257,,bkra shis dbyangs can dga' ba'i blo gros,bo-x-ewts,,bkra shis dbyangs can dga' ba'i blo gros,བཀྲ་ཤིས་དབྱངས་ཅན་དགའ་བའི་བློ་གྲོས།,,0,,,,0,,,F,bkra shis dbyangs can dga' ba'i blo gros,bkra shis dbyangs can dga' ba'i blo gros,,བཀྲ་ཤིས་དབྱངས་ཅན་དགའ་བའི་བློ་གྲོས།,,,
8834,P6258,,nor bu bsam grub,bo-x-ewts,,nor bu bsam grub,ནོར་བུ་བསམ་གྲུབ།,,0,,,,0,,,M,nor bu bsam grub,nor bu bsam grub,,ནོར་བུ་བསམ་གྲུབ།,,,
8835,P6259,,rdo rje rgyal po,bo-x-ewts,,rdo rje rgyal po,རྡོ་རྗེ་རྒྱལ་པོ།,1913,0,,,1992,0,,,M,rdo rje rgyal po,rdo rje rgyal po,,རྡོ་རྗེ་རྒྱལ་པོ།,,,
8836,P626,Trulzhik Rinpoche,Ngawang Chokyi Lodro,en,khrul zhig rin po che,ngag dbang chos kyi blo gros,ངག་དབང་ཆོས་ཀྱི་བློ་གྲོས།,1924,0,,,,0,,,M,Trulzhik Rinpoche Ngawang Chokyi Lodro,khrul zhig rin po che ngag dbang chos kyi blo gros,,འཁྲུལ་ཞིག་རིན་པོ་ཆེ་ངག་དབང་ཆོས་ཀྱི་བློ་གྲོས།,,https://www.lotsawahouse.org/tibetan-masters/trulshik-rinpoche/,
8837,P6260,,blo bzang rgya mtsho,bo-x-ewts,,blo bzang rgya mtsho,བློ་བཟང་རྒྱ་མཚོ།,,0,,,,0,,,M,blo bzang rgya mtsho,blo bzang rgya mtsho,,བློ་བཟང་རྒྱ་མཚོ།,,,
8838,P6261,,skal bzang 'gyur med,bo-x-ewts,,skal bzang 'gyur med,སྐལ་བཟང་འགྱུར་མེད།,,0,,,,0,,,M,skal bzang 'gyur med,skal bzang 'gyur med,,སྐལ་བཟང་འགྱུར་མེད།,,,
8839,P6262,,zla ba tshe ring,bo-x-ewts,,zla ba tshe ring,ཟླ་བ་ཚེ་རིང།,,0,,,,0,,,M,zla ba tshe ring,zla ba tshe ring,,ཟླ་བ་ཚེ་རིང།,,,
8840,P6263,,stobs ldan rab 'byams,bo-x-ewts,,stobs ldan rab 'byams,སྟོབས་ལྡན་རབ་འབྱམས།,1813,0,,,,0,,,M,stobs ldan rab 'byams,stobs ldan rab 'byams,,སྟོབས་ལྡན་རབ་འབྱམས།,,,
8841,P6264,,blo bzang blo gros,bo-x-ewts,,blo bzang blo gros,བློ་བཟང་བློ་གྲོས།,1958,0,,,,0,,,F,blo bzang blo gros,blo bzang blo gros,,བློ་བཟང་བློ་གྲོས།,,,
8842,P6265,,thub bstan phun tshogs,bo-x-ewts,,thub bstan phun tshogs,ཐུབ་བསྟན་ཕུན་ཚོགས།,1955,0,,,,0,,,M,thub bstan phun tshogs,thub bstan phun tshogs,,ཐུབ་བསྟན་ཕུན་ཚོགས།,,,
8843,P6266,,tshul khrims rgya mtsho,bo-x-ewts,,tshul khrims rgya mtsho,ཚུལ་ཁྲིམས་རྒྱ་མཚོ།,1936,0,,,,0,,,F,tshul khrims rgya mtsho,tshul khrims rgya mtsho,,ཚུལ་ཁྲིམས་རྒྱ་མཚོ།,,,
8844,P6267,,"jigs med, hor gtsang",bo-x-ewts,,"jigs med, hor gtsang","འཇིགས་མེད,་ཧོར་གཙང།",1967,0,,,,0,,,M,"jigs med, hor gtsang","jigs med, hor gtsang",,"འཇིགས་མེད,་ཧོར་གཙང།",,,
8845,P6268,,ye shes shes rab,bo-x-ewts,,ye shes shes rab,ཡེ་ཤེས་ཤེས་རབ།,1927,0,,,,0,,,M,ye shes shes rab,ye shes shes rab,,ཡེ་ཤེས་ཤེས་རབ།,,,
8846,P6269,,lu'u cin kha'e,bo-x-ewts,,lu'u cin kha'e,ལུའུ་ཅིན་ཁའེ།,,0,,,,0,,,M,lu'u cin kha'e,lu'u cin kha'e,,ལུའུ་ཅིན་ཁའེ།,,,
8847,P6270,,kru'u kong hwa,bo-x-ewts,,kru'u kong hwa,ཀྲུའུ་ཀོང་ཧྭ།,,0,,,,0,,,M,kru'u kong hwa,kru'u kong hwa,,ཀྲུའུ་ཀོང་ཧྭ།,,,
8848,P6271,,rang sgra,bo-x-ewts,,rang sgra,རང་སྒྲ།,1964,0,,,,0,,,M,rang sgra,rang sgra,,རང་སྒྲ།,,,
8849,P6272,,gnam lha rgyal,bo-x-ewts,,gnam lha rgyal,གནམ་ལྷ་རྒྱལ།,1965,0,,,,0,,,M,gnam lha rgyal,gnam lha rgyal,,གནམ་ལྷ་རྒྱལ།,,,
8850,P6273,,lhun grub rnam rgyal,bo-x-ewts,,lhun grub rnam rgyal,ལྷུན་གྲུབ་རྣམ་རྒྱལ།,1945,0,,,,0,,,M,lhun grub rnam rgyal,lhun grub rnam rgyal,,ལྷུན་གྲུབ་རྣམ་རྒྱལ།,,,
8851,P6274,,kun dga' tshe ring,bo-x-ewts,,kun dga' tshe ring,ཀུན་དགའ་ཚེ་རིང།,,0,,,,0,,,M,kun dga' tshe ring,kun dga' tshe ring,,ཀུན་དགའ་ཚེ་རིང།,,,
8852,P6275,,rdo rje rgyal mtshan,bo-x-ewts,,rdo rje rgyal mtshan,རྡོ་རྗེ་རྒྱལ་མཚན།,,0,,,,0,,,M,rdo rje rgyal mtshan,rdo rje rgyal mtshan,,རྡོ་རྗེ་རྒྱལ་མཚན།,,,
8853,P6276,,tshe dbang lha mo,bo-x-ewts,,tshe dbang lha mo,ཚེ་དབང་ལྷ་མོ།,,0,,,,0,,,F,tshe dbang lha mo,tshe dbang lha mo,,ཚེ་དབང་ལྷ་མོ།,,,
8854,P6277,,blo bzang snyan grags,bo-x-ewts,,blo bzang snyan grags,བློ་བཟང་སྙན་གྲགས།,,0,,,,0,,,M,blo bzang snyan grags,blo bzang snyan grags,,བློ་བཟང་སྙན་གྲགས།,,,
8855,P6278,,kun dga',bo-x-ewts,,kun dga',ཀུན་དགའ།,1947,0,,,,0,,,M,kun dga',kun dga',,ཀུན་དགའ།,,,
8856,P6279,,karma rgyal mtshan,bo-x-ewts,,ka.rma rgyal mtshan,ཀརྨ་རྒྱལ་མཚན།,,0,,,,0,,,M,karma rgyal mtshan,ka.rma rgyal mtshan,,ཀརྨ་རྒྱལ་མཚན།,,,
8857,P628,,Melong Dorje,en,,me long rdo rje,མེ་ལོང་རྡོ་རྗེ།,1243,0,,,1303,0,,,M,Melong Dorje,me long rdo rje,,མེ་ལོང་རྡོ་རྗེ།,,https://www.lotsawahouse.org/tibetan-masters/melong-dorje/,
8858,P6280,,jam dbyangs grags pa,bo-x-ewts,,jam dbyangs grags pa,འཇམ་དབྱངས་གྲགས་པ།,,0,,,,0,,,M,jam dbyangs grags pa,jam dbyangs grags pa,,འཇམ་དབྱངས་གྲགས་པ།,,,
8859,P6281,,tshe ring rdo rje,bo-x-ewts,,tshe ring rdo rje,ཚེ་རིང་རྡོ་རྗེ།,,0,,,,0,,,M,tshe ring rdo rje,tshe ring rdo rje,,ཚེ་རིང་རྡོ་རྗེ།,,,
8860,P6282,Zhabdrung Karpo,Khetsun Gyatso,en,zhabs drung dkar po,mkhas btsun rgya mtsho,མཁས་བཙུན་རྒྱ་མཚོ།,1797,0,,,1831,0,,,M,"The Fifth Zhabdrung Karpo, Khetsun Gyatso",zhabs drung dkar po 05 mkhas btsun rgya mtsho,5,ཞབས་དྲུང་དཀར་པོ ༠༥ མཁས་བཙུན་རྒྱ་མཚོ།,,,
8861,P6283,Zhabdrung Karpo,Gendun Tenzin Norbu,en,zhabs drung dkar po,dge 'dun bstan 'dzin nor bu,དགེ་འདུན་བསྟན་འཛིན་ནོར་བུ།,1873,0,,,1927,0,,,M,"The Seventh Zhabdrung Karpo, Gendun Tenzin Norbu",zhabs drung dkar po 07 dge 'dun bstan 'dzin nor bu,7,ཞབས་དྲུང་དཀར་པོ ༠༧ དགེ་འདུན་བསྟན་འཛིན་ནོར་བུ།,,,
8862,P6284,,ngag dbang chos 'byor bstan pa'i nyi ma,bo-x-ewts,,ngag dbang chos 'byor bstan pa'i nyi ma,ངག་དབང་ཆོས་འབྱོར་བསྟན་པའི་ཉི་མ།,,0,,,,0,,,M,ngag dbang chos 'byor bstan pa'i nyi ma,ngag dbang chos 'byor bstan pa'i nyi ma,,ངག་དབང་ཆོས་འབྱོར་བསྟན་པའི་ཉི་མ།,,,
8863,P6285,,bstan 'dzin mkhas btsun dpal bzang,bo-x-ewts,,bstan 'dzin mkhas btsun dpal bzang,བསྟན་འཛིན་མཁས་བཙུན་དཔལ་བཟང།,,0,,,,0,,,M,bstan 'dzin mkhas btsun dpal bzang,bstan 'dzin mkhas btsun dpal bzang,,བསྟན་འཛིན་མཁས་བཙུན་དཔལ་བཟང།,,,
8864,P6286,,jigs med tshe brtan,bo-x-ewts,,jigs med tshe brtan,འཇིགས་མེད་ཚེ་བརྟན།,,0,,,,0,,,M,jigs med tshe brtan,jigs med tshe brtan,,འཇིགས་མེད་ཚེ་བརྟན།,,,
8865,P6287,,skya rengs dpal lo,bo-x-ewts,,skya rengs dpal lo,སྐྱ་རེངས་དཔལ་ལོ།,,0,,,,0,,,M,skya rengs dpal lo,skya rengs dpal lo,,སྐྱ་རེངས་དཔལ་ལོ།,,,
8866,P6288,,don grub tshe ring,bo-x-ewts,,don grub tshe ring,དོན་གྲུབ་ཚེ་རིང།,1964,0,,,,0,,,M,don grub tshe ring,don grub tshe ring,,དོན་གྲུབ་ཚེ་རིང།,,,
8867,P6289,,khri bsam gtan,bo-x-ewts,,khri bsam gtan,ཁྲི་བསམ་གཏན།,1952,0,,,,0,,,M,khri bsam gtan,khri bsam gtan,,ཁྲི་བསམ་གཏན།,,,
8868,P629,,Jomo Menmo,en,,jo mo sman mo,ཇོ་མོ་སྨན་མོ།,1248,0,,,1283,0,,,F,Jomo Menmo,jo mo sman mo,,ཇོ་མོ་སྨན་མོ།,,,
8869,P6290,,karma phun tshogs,bo-x-ewts,,ka.rma phun tshogs,ཀརྨ་ཕུན་ཚོགས།,1952,0,,,,0,,,M,karma phun tshogs,ka.rma phun tshogs,,ཀརྨ་ཕུན་ཚོགས།,,,
8870,P6291,,wang 'un khreng,bo-x-ewts,,wang 'un khreng,ཝང་འུན་ཁྲེང།,,0,,,,0,,,M,wang 'un khreng,wang 'un khreng,,ཝང་འུན་ཁྲེང།,,,
8871,P6292,,rdo rje,bo-x-ewts,,rdo rje,རྡོ་རྗེ།,,0,,,,0,,,M,rdo rje,rdo rje,,རྡོ་རྗེ།,,,
8872,P6293,,blo bzang rdo rje,bo-x-ewts,,blo bzang rdo rje,བློ་བཟང་རྡོ་རྗེ།,,0,,,,0,,,M,blo bzang rdo rje,blo bzang rdo rje,,བློ་བཟང་རྡོ་རྗེ།,,,
8873,P6294,,rdo rje rgyal,bo-x-ewts,,rdo rje rgyal,རྡོ་རྗེ་རྒྱལ།,,0,,,,0,,,M,rdo rje rgyal,rdo rje rgyal,,རྡོ་རྗེ་རྒྱལ།,,,
8874,P6295,,brgyad cu don grub,bo-x-ewts,,brgyad cu don grub,བརྒྱད་ཅུ་དོན་གྲུབ།,,0,,,,0,,,M,brgyad cu don grub,brgyad cu don grub,,བརྒྱད་ཅུ་དོན་གྲུབ།,,,
8875,P6296,,mA can cun,bo-x-ewts,,mA can cun,མཱ་ཅན་ཅུན།,,0,,,,0,,,M,mA can cun,mA can cun,,མཱ་ཅན་ཅུན།,,,
8876,P6297,,skal klu rgyal,bo-x-ewts,,skal klu rgyal,སྐལ་ཀླུ་རྒྱལ།,,0,,,,0,,,M,skal klu rgyal,skal klu rgyal,,སྐལ་ཀླུ་རྒྱལ།,,,
8877,P6298,,rig 'dzin rdo rje,bo-x-ewts,,rig 'dzin rdo rje,རིག་འཛིན་རྡོ་རྗེ།,1968,0,,,,0,,,M,rig 'dzin rdo rje,rig 'dzin rdo rje,,རིག་འཛིན་རྡོ་རྗེ།,,,
8878,P6299,,thub bstan blo bzang nor bu,bo-x-ewts,,thub bstan blo bzang nor bu,ཐུབ་བསྟན་བློ་བཟང་ནོར་བུ།,1966,0,,,,0,,,M,thub bstan blo bzang nor bu,thub bstan blo bzang nor bu,,ཐུབ་བསྟན་བློ་བཟང་ནོར་བུ།,,,
8879,P63,,blo gros mtshungs med,bo-x-ewts,,blo gros mtshungs med,བློ་གྲོས་མཚུངས་མེད།,,0,,,,0,,,M,blo gros mtshungs med,blo gros mtshungs med,,བློ་གྲོས་མཚུངས་མེད།,,,
8880,P630,,dbus pa zhig po,bo-x-ewts,,dbus pa zhig po,དབུས་པ་ཞིག་པོ།,1125,0,,,1195,0,,,M,dbus pa zhig po,dbus pa zhig po,,དབུས་པ་ཞིག་པོ།,,,
8881,P6300,,pad+ma gar dbang,bo-x-ewts,,pad+ma gar dbang,པདྨ་གར་དབང།,,0,,,,0,,,M,pad+ma gar dbang,pad+ma gar dbang,,པདྨ་གར་དབང།,,,
8882,P6301,,o rgyan brtson 'grus,bo-x-ewts,,o rgyan brtson 'grus,ཨོ་རྒྱན་བརྩོན་འགྲུས།,1964,0,,,,0,,,M,o rgyan brtson 'grus,o rgyan brtson 'grus,,ཨོ་རྒྱན་བརྩོན་འགྲུས།,,,
8883,P6302,,bkra shis bzang po,bo-x-ewts,,bkra shis bzang po,བཀྲ་ཤིས་བཟང་པོ།,,0,,,,0,,,M,bkra shis bzang po,bkra shis bzang po,,བཀྲ་ཤིས་བཟང་པོ།,,,
8884,P6303,,bshad sgrub rgya mtsho,bo-x-ewts,,bshad sgrub rgya mtsho,བཤད་སྒྲུབ་རྒྱ་མཚོ།,1940,0,,,1998,0,,,M,bshad sgrub rgya mtsho,bshad sgrub rgya mtsho,,བཤད་སྒྲུབ་རྒྱ་མཚོ།,,,
8885,P6304,,dpal ldan nyi ma,bo-x-ewts,,dpal ldan nyi ma,དཔལ་ལྡན་ཉི་མ།,,0,,,,0,,,M,dpal ldan nyi ma,dpal ldan nyi ma,,དཔལ་ལྡན་ཉི་མ།,,,
8886,P6305,,dkon mchog rin chen,bo-x-ewts,,dkon mchog rin chen,དཀོན་མཆོག་རིན་ཆེན།,,0,,,,0,,,M,dkon mchog rin chen,dkon mchog rin chen,,དཀོན་མཆོག་རིན་ཆེན།,,,
8887,P6306,,tshe dbang rig 'dzin,bo-x-ewts,,tshe dbang rig 'dzin,ཚེ་དབང་རིག་འཛིན།,1883,0,,,1958,0,,,M,tshe dbang rig 'dzin,tshe dbang rig 'dzin,,ཚེ་དབང་རིག་འཛིན།,,,
8888,P6307,,thub bstan chos kyi dbang phyug,bo-x-ewts,,thub bstan chos kyi dbang phyug,ཐུབ་བསྟན་ཆོས་ཀྱི་དབང་ཕྱུག།,,0,,,,0,,,M,thub bstan chos kyi dbang phyug,thub bstan chos kyi dbang phyug,,ཐུབ་བསྟན་ཆོས་ཀྱི་དབང་ཕྱུག།,,,
8889,P6308,,ya ma thar,bo-x-ewts,,ya ma thar,ཡ་མ་ཐར།,1969,0,,,,0,,,M,ya ma thar,ya ma thar,,ཡ་མ་ཐར།,,,
8890,P6309,,snang srid rdo rje,bo-x-ewts,,snang srid rdo rje,སྣང་སྲིད་རྡོ་རྗེ།,1941,0,,,,0,,,M,snang srid rdo rje,snang srid rdo rje,,སྣང་སྲིད་རྡོ་རྗེ།,,,
8891,P631,,Guru Jober,en,,gu ru jo 'ber,གུ་རུ་ཇོ་འབེར།,1196,0,,,1255,0,,,M,Guru Jober,gu ru jo 'ber,,གུ་རུ་ཇོ་འབེར།,,https://www.lotsawahouse.org/tibetan-masters/guru-jober/,
8892,P6310,Karma Kuchen,Karma Gyurme Ngedon Tendzin,en,karma sku chen,karma 'gyur med nges don bstan 'dzin,ཀརྨ་འགྱུར་མེད་ངེས་དོན་བསྟན་འཛིན།,1794,0,,,1851,0,,,M,"The Second Karma Kuchen, Karma Gyurme Ngedon Tendzin",karma sku chen 02 karma 'gyur med nges don bstan 'dzin,2,ཀརྨ་སྐུ་ཆེན ༠༢ ཀརྨ་འགྱུར་མེད་ངེས་དོན་བསྟན་འཛིན།,,,
8893,P6311,,sangs rgyas bla ma,bo-x-ewts,,sangs rgyas bla ma,སངས་རྒྱས་བླ་མ།,,0,,,,0,,,M,sangs rgyas bla ma,sangs rgyas bla ma,,སངས་རྒྱས་བླ་མ།,,,
8894,P6312,,bkra shis rgya mtsho,bo-x-ewts,,bkra shis rgya mtsho,བཀྲ་ཤིས་རྒྱ་མཚོ།,,0,,,,0,,,M,bkra shis rgya mtsho,bkra shis rgya mtsho,,བཀྲ་ཤིས་རྒྱ་མཚོ།,,,
8895,P6313,,pad+ma gar dbang bstan 'dzin,bo-x-ewts,,pad+ma gar dbang bstan 'dzin,པདྨ་གར་དབང་བསྟན་འཛིན།,1852,0,,,1935,0,,,M,pad+ma gar dbang bstan 'dzin,pad+ma gar dbang bstan 'dzin,,པདྨ་གར་དབང་བསྟན་འཛིན།,,,
8896,P6314,,o rgyan rang byung rdo rje tshe dbang grub pa rtsal,bo-x-ewts,,o rgyan rang byung rdo rje tshe dbang grub pa rtsal,ཨོ་རྒྱན་རང་བྱུང་རྡོ་རྗེ་ཚེ་དབང་གྲུབ་པ་རྩལ།,,0,,,,0,,,M,o rgyan rang byung rdo rje tshe dbang grub pa rtsal,o rgyan rang byung rdo rje tshe dbang grub pa rtsal,,ཨོ་རྒྱན་རང་བྱུང་རྡོ་རྗེ་ཚེ་དབང་གྲུབ་པ་རྩལ།,,,
8897,P6315,,mkhas grub rgya mtsho,bo-x-ewts,,mkhas grub rgya mtsho,མཁས་གྲུབ་རྒྱ་མཚོ།,,0,,,,0,,,M,mkhas grub rgya mtsho,mkhas grub rgya mtsho,,མཁས་གྲུབ་རྒྱ་མཚོ།,,,
8898,P6316,,pad+ma theg mchog bstan 'dzin,bo-x-ewts,,pad+ma theg mchog bstan 'dzin,པདྨ་ཐེག་མཆོག་བསྟན་འཛིན།,,0,,,,0,,,M,pad+ma theg mchog bstan 'dzin,pad+ma theg mchog bstan 'dzin,,པདྨ་ཐེག་མཆོག་བསྟན་འཛིན།,,,
8899,P6318,,byams pa chos 'dzin,bo-x-ewts,,byams pa chos 'dzin,བྱམས་པ་ཆོས་འཛིན།,1830,0,,,1945,0,,,M,byams pa chos 'dzin,byams pa chos 'dzin,,བྱམས་པ་ཆོས་འཛིན།,,,
8900,P6319,,bstan 'dzin dar rgyas,bo-x-ewts,,bstan 'dzin dar rgyas,བསྟན་འཛིན་དར་རྒྱས།,,0,,,,0,,,M,bstan 'dzin dar rgyas,bstan 'dzin dar rgyas,,བསྟན་འཛིན་དར་རྒྱས།,,,
8901,P632,,zhig po bdud rtsi,bo-x-ewts,,zhig po bdud rtsi,ཞིག་པོ་བདུད་རྩི།,1149,0,,,1199,0,,,M,zhig po bdud rtsi,zhig po bdud rtsi,,ཞིག་པོ་བདུད་རྩི།,,,
8902,P6320,,o tshogs chen,bo-x-ewts,,o tshogs chen,འོ་ཚོགས་ཆེན།,1956,0,,,,0,,,M,o tshogs chen,o tshogs chen,,འོ་ཚོགས་ཆེན།,,,
8903,P6321,,bsod nams tshe ring,bo-x-ewts,,bsod nams tshe ring,བསོད་ནམས་ཚེ་རིང།,,0,,,,0,,,M,bsod nams tshe ring,bsod nams tshe ring,,བསོད་ནམས་ཚེ་རིང།,,,
8904,P6322,,bstan 'dzin 'od zer,bo-x-ewts,,bstan 'dzin 'od zer,བསྟན་འཛིན་འོད་ཟེར།,1949,0,,,,0,,,M,bstan 'dzin 'od zer,bstan 'dzin 'od zer,,བསྟན་འཛིན་འོད་ཟེར།,,,
8905,P6323,,a bu dkar lo,bo-x-ewts,,a bu dkar lo,ཨ་བུ་དཀར་ལོ།,1945,0,,,,0,,,M,a bu dkar lo,a bu dkar lo,,ཨ་བུ་དཀར་ལོ།,,,
8906,P6324,,Karma Chopel,en,,ka.rma chos 'phel,ཀརྨ་ཆོས་འཕེལ།,1930,0,,,1999,0,,,M,Karma Chopel,ka.rma chos 'phel,,ཀརྨ་ཆོས་འཕེལ།,,,
8907,P6325,,sgrol dkar skyabs,bo-x-ewts,,sgrol dkar skyabs,སྒྲོལ་དཀར་སྐྱབས།,,0,,,,0,,,M,sgrol dkar skyabs,sgrol dkar skyabs,,སྒྲོལ་དཀར་སྐྱབས།,,,
8908,P6326,,g.yu sgron lha mo,bo-x-ewts,,g.yu sgron lha mo,གཡུ་སྒྲོན་ལྷ་མོ།,,0,,,,0,,,F,g.yu sgron lha mo,g.yu sgron lha mo,,གཡུ་སྒྲོན་ལྷ་མོ།,,,
8909,P6327,,skal bzang bkra shis,bo-x-ewts,,skal bzang bkra shis,སྐལ་བཟང་བཀྲ་ཤིས།,1969,0,,,,0,,,M,skal bzang bkra shis,skal bzang bkra shis,,སྐལ་བཟང་བཀྲ་ཤིས།,,,
8910,P6328,,dga' ba'i rdo rje,bo-x-ewts,,dga' ba'i rdo rje,དགའ་བའི་རྡོ་རྗེ།,1950,0,,,,0,,,M,dga' ba'i rdo rje,dga' ba'i rdo rje,,དགའ་བའི་རྡོ་རྗེ།,,,
8911,P6329,,thub bstan chos dar,bo-x-ewts,,thub bstan chos dar,ཐུབ་བསྟན་ཆོས་དར།,1969,0,,,,0,,,M,thub bstan chos dar,thub bstan chos dar,,ཐུབ་བསྟན་ཆོས་དར།,,,
8912,P633,,Nyima Bum,en,,nyi ma 'bum,ཉི་མ་འབུམ།,1158,0,,,1213,0,,,M,Nyima Bum,nyi ma 'bum,,ཉི་མ་འབུམ།,,,
8913,P6330,,ban de bkra shis,bo-x-ewts,,ban de bkra shis,བན་དེ་བཀྲ་ཤིས།,1958,0,,,,0,,,M,ban de bkra shis,ban de bkra shis,,བན་དེ་བཀྲ་ཤིས།,,,
8914,P6331,,g.yang mtsho skyid,bo-x-ewts,,g.yang mtsho skyid,གཡང་མཚོ་སྐྱིད།,1963,0,,,,0,,,F,g.yang mtsho skyid,g.yang mtsho skyid,,གཡང་མཚོ་སྐྱིད།,,,
8915,P6332,,pad+ma bsam grub rdo rje,bo-x-ewts,,pad+ma bsam grub rdo rje,པདྨ་བསམ་གྲུབ་རྡོ་རྗེ།,1887,0,,,1937,0,,,M,pad+ma bsam grub rdo rje,pad+ma bsam grub rdo rje,,པདྨ་བསམ་གྲུབ་རྡོ་རྗེ།,,,
8917,P6334,,mgar klong pad+ma bde chen mkha' klong yangs pa,bo-x-ewts,,mgar klong pad+ma bde chen mkha' klong yangs pa,མགར་ཀློང་པདྨ་བདེ་ཆེན་མཁའ་ཀློང་ཡངས་པ།,1915,0,,,1994,0,,,M,mgar klong pad+ma bde chen mkha' klong yangs pa,mgar klong pad+ma bde chen mkha' klong yangs pa,,མགར་ཀློང་པདྨ་བདེ་ཆེན་མཁའ་ཀློང་ཡངས་པ།,,,
