TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Display name English,Display name Wylie,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID,Lotsawa House URL,HAR URL,RMA URL,84000 URL
3183,P1858,,brtson 'grus rgyal mtshan,bo-x-ewts,,brtson 'grus rgyal mtshan,,brtson 'grus rgyal mtshan,brtson 'grus rgyal mtshan,1567,0,,,1650,0,,,M,,,,,,
3184,P1859,,blo bzang sbyin pa,bo-x-ewts,,blo bzang sbyin pa,,blo bzang sbyin pa,blo bzang sbyin pa,,0,,,1886,0,,,M,,,,,,
3185,P186,,pad+ma rgya mtsho,bo-x-ewts,,pad+ma rgya mtsho,,pad+ma rgya mtsho,pad+ma rgya mtsho,,0,,,,0,,,M,,,,,,
3186,P1860,,blo bzang chos grags,bo-x-ewts,,blo bzang chos grags,,blo bzang chos grags,blo bzang chos grags,,0,,,,0,,,M,,,,,,
3187,P1861,,dpal 'byor grags pa,bo-x-ewts,,dpal 'byor grags pa,,dpal 'byor grags pa,dpal 'byor grags pa,,0,,,,0,,,M,,,,,,
3188,P1862,,Tawen Kunga Rinchen,en,,tA dban kun dga' rin chen,ཏཱ་དབན་ཀུན་དགའ་རིན་ཆེན།,Tawen Kunga Rinchen,tA dban kun dga' rin chen,1339,0,,,1399,0,,,M,,,,,,
3189,P1863,,Namkha Lekpai Gyeltsen,en,,nam mkha' legs pa'i rgyal mtshan,ནམ་མཁའ་ལེགས་པའི་རྒྱལ་མཚན།,Namkha Lekpai Gyeltsen,nam mkha' legs pa'i rgyal mtshan,1305,0,,,1343,0,,,M,,,,,,
319,P0RK1022,,ye shes mgon,bo-x-ewts,,ye shes mgon,,ye shes mgon,ye shes mgon,,0,,,,0,,,M,,,,,,
3190,P1864,,dge 'dun 'bum,bo-x-ewts,,dge 'dun 'bum,,dge 'dun 'bum,dge 'dun 'bum,,0,,,,0,,,F,,,,,,
3191,P1865,,Jamyang Donyo Gyeltsen,en,,'jam dbyangs don yod rgyal mtshan,འཇམ་དབྱངས་དོན་ཡོད་རྒྱལ་མཚན།,Jamyang Donyo Gyeltsen,'jam dbyangs don yod rgyal mtshan,1310,0,,,1344,0,,,M,,,,,,
3192,P1866,,dbang phyug rgyal mtshan,bo-x-ewts,,dbang phyug rgyal mtshan,,dbang phyug rgyal mtshan,dbang phyug rgyal mtshan,,0,,,,0,,,M,,,,,,
3193,P1867,,mgon po rgyal mtshan,bo-x-ewts,,mgon po rgyal mtshan,,mgon po rgyal mtshan,mgon po rgyal mtshan,,0,,,,0,,,M,,,,,,
3194,P1868,,Dharmapālarakṣita,sa-x-iast,,d+harma pA la rak Shi ta,དྷརྨ་པཱ་ལ་རཀ་ཥི་ཏ།,Dharmapālarakṣita,d+harma pA la rak Shi ta,1268,0,,,1287,0,,,M,,,,,,
3195,P1869,,mkha' 'gro 'bum,bo-x-ewts,,mkha' 'gro 'bum,,mkha' 'gro 'bum,mkha' 'gro 'bum,,0,,,,0,,,F,,,,,,
3196,P187,,yang ti rin po che,bo-x-ewts,,yang ti rin po che,,yang ti rin po che,yang ti rin po che,,0,,,,0,,,M,,,,,,
3197,P1870,,bsod nams rgyal mo,bo-x-ewts,,bsod nams rgyal mo,,bsod nams rgyal mo,bsod nams rgyal mo,,0,,,,0,,,F,,,,,,
3198,P1871,,ngag dbang grags pa rgyal mtshan,bo-x-ewts,,ngag dbang grags pa rgyal mtshan,,ngag dbang grags pa rgyal mtshan,ngag dbang grags pa rgyal mtshan,,0,,,,0,,,M,,,,,,
3199,P1872,,tshe brtan,bo-x-ewts,,tshe brtan,,tshe brtan,tshe brtan,,0,,,,0,,,F,,,,,,
32,P00EGS1016730,,Tsarong Yangchen Dolkar,en,,tsha rong dbyangs can sgrol dkar,,Tsarong Yangchen Dolkar,tsha rong dbyangs can sgrol dkar,,0,,,,0,,,F,,,,,,
320,P0RK1023,,'u yug pa rig pa'i seng ge,bo-x-ewts,,'u yug pa rig pa'i seng ge,,'u yug pa rig pa'i seng ge,'u yug pa rig pa'i seng ge,,0,,,,0,,,M,,,,,,
3200,P1873,Ngor Khenchen,Konchok Pelwa,en,ngor mkhan chen,dkon mchog 'phel ba,དཀོན་མཆོག་འཕེལ་བ།,"The Seventh Ngor Khenchen, Konchok Pelwa",ngor mkhan chen 07 dkon mchog 'phel ba,1445,0,,,1514,0,,,M,07,,,,,
3201,P1874,,chos kyi rgyal mtshan,bo-x-ewts,,chos kyi rgyal mtshan,,chos kyi rgyal mtshan,chos kyi rgyal mtshan,1359,0,,,1428,0,,,M,,,,,,
3202,P1875,,grags pa rgyal mtshan,bo-x-ewts,,grags pa rgyal mtshan,,grags pa rgyal mtshan,grags pa rgyal mtshan,,0,,,,0,,,M,,,,,,
3203,P1876,,ma gcig sras 'dren,bo-x-ewts,,ma gcig sras 'dren,,ma gcig sras 'dren,ma gcig sras 'dren,,0,,,,0,,,F,,,,,,
3204,P1877,,Zangpo Pel,en,,bzang po dpal,བཟང་པོ་དཔལ།,Zangpo Pel,bzang po dpal,1262,0,,,1324,0,,,M,,,,,,
3205,P1878,,nam mkha' rgyal mo,bo-x-ewts,,nam mkha' rgyal mo,,nam mkha' rgyal mo,nam mkha' rgyal mo,,0,,,,0,,,F,,,,,,
3206,P1879,,nor bzang dpal,bo-x-ewts,,nor bzang dpal,,nor bzang dpal,nor bzang dpal,,0,,,,0,,,M,,,,,,
3207,P188,,ngag dbang bstan pa'i nyi ma,bo-x-ewts,,ngag dbang bstan pa'i nyi ma,,ngag dbang bstan pa'i nyi ma,ngag dbang bstan pa'i nyi ma,,0,,,,0,,,M,,,,,,
3208,P1880,,Jamyang Namkha Gyeltsen,en,,'jam dbyangs nam mkha' rgyal mtshan,འཇམ་དབྱངས་ནམ་མཁའ་རྒྱལ་མཚན།,Jamyang Namkha Gyeltsen,'jam dbyangs nam mkha' rgyal mtshan,1398,0,,,1472,0,,,M,,,,,,
3209,P1881,,ma gcig dpal 'byung rgyal mo,bo-x-ewts,,ma gcig dpal 'byung rgyal mo,,ma gcig dpal 'byung rgyal mo,ma gcig dpal 'byung rgyal mo,,0,,,,0,,,F,,,,,,
321,P0RK1025,,dpal tshangs pa,bo-x-ewts,,dpal tshangs pa,,dpal tshangs pa,dpal tshangs pa,,0,,,,0,,,M,,,,,,
3211,P1883,,Dakchen Sherab Gyeltsen,en,,bdag chen shes rab rgyal mtshan,བདག་ཆེན་ཤེས་རབ་རྒྱལ་མཚན།,Dakchen Sherab Gyeltsen,bdag chen shes rab rgyal mtshan,1436,0,1439,,1494,0,"1465,1486",,M,,,,,,
3212,P1884,,sangs rgyas dpal bzang,bo-x-ewts,,sangs rgyas dpal bzang,,sangs rgyas dpal bzang,sangs rgyas dpal bzang,,0,,,,0,,,M,,,,,,
3213,P1885,,dkon mchog blo gros,bo-x-ewts,,dkon mchog blo gros,,dkon mchog blo gros,dkon mchog blo gros,,0,,,,0,,,M,,,,,,
3214,P1886,,gnam lha 'bum,bo-x-ewts,,gnam lha 'bum,,gnam lha 'bum,gnam lha 'bum,,0,,,,0,,,M,,,,,,
3215,P1887,,pad+ma 'tsho,bo-x-ewts,,pad+ma 'tsho,,pad+ma 'tsho,pad+ma 'tsho,,0,,,,0,,,F,,,,,,
3216,P1888,,dge 'dun bde legs,bo-x-ewts,,dge 'dun bde legs,,dge 'dun bde legs,dge 'dun bde legs,,0,,,,0,,,M,,,,,,
3217,P1889,,ngag dbang don grub,bo-x-ewts,,ngag dbang don grub,,ngag dbang don grub,ngag dbang don grub,,0,,,,0,,,M,,,,,,
3218,P189,,zla ba rdo rje,bo-x-ewts,,zla ba rdo rje,,zla ba rdo rje,zla ba rdo rje,,0,,,,0,,,M,,,,,,
3219,P1890,,ngag dbang mkhas grub rgya mtsho,bo-x-ewts,,ngag dbang mkhas grub rgya mtsho,,ngag dbang mkhas grub rgya mtsho,ngag dbang mkhas grub rgya mtsho,,0,,,,0,,,M,,,,,,
322,P0RK1026,,bram ze mo (brAhmaNI),bo-x-ewts,,bram ze mo (brAhmaNI),,bram ze mo (brAhmaNI),bram ze mo (brAhmaNI),,0,,,,0,,,M,,,,,,
3220,P1891,,blo bzang bstan 'phel,bo-x-ewts,,blo bzang bstan 'phel,,blo bzang bstan 'phel,blo bzang bstan 'phel,,0,,,,0,,,M,,,,,,
3221,P1892,,dpal ldan rgya mtsho,bo-x-ewts,,dpal ldan rgya mtsho,,dpal ldan rgya mtsho,dpal ldan rgya mtsho,,0,,,,0,,,M,,,,,,
3222,P1893,,'jam dbyangs grags pa,bo-x-ewts,,'jam dbyangs grags pa,,'jam dbyangs grags pa,'jam dbyangs grags pa,,0,,,,0,,,M,,,,,,
3223,P1894,,chos grags dar rgyas,bo-x-ewts,,chos grags dar rgyas,,chos grags dar rgyas,chos grags dar rgyas,,0,,,,0,,,M,,,,,,
3224,P1895,,kun dga' rgyal mtshan,bo-x-ewts,,kun dga' rgyal mtshan,,kun dga' rgyal mtshan,kun dga' rgyal mtshan,,0,,,,0,,,M,,,,,,
3225,P1896,Tukwan,Ngawang Chokyi Gyatso,en,thu'u bkwan,ngag dbang chos kyi rgya mtsho,ངག་དབང་ཆོས་ཀྱི་རྒྱ་མཚོ།,"The Second Tukwan, Ngawang Chokyi Gyatso",thu'u bkwan 02 ngag dbang chos kyi rgya mtsho,1680,0,,,1736,0,,,M,02,,,,,
3226,P1897,,ngag dbang dge legs rgya mtsho,bo-x-ewts,,ngag dbang dge legs rgya mtsho,,ngag dbang dge legs rgya mtsho,ngag dbang dge legs rgya mtsho,,0,,,,0,,,M,,,,,,
3227,P1898,,blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,,blo bzang bstan pa'i rgyal mtshan,,blo bzang bstan pa'i rgyal mtshan,blo bzang bstan pa'i rgyal mtshan,1652,0,,,1723,0,,,M,,,,,,
3228,P1899,,'jigs med grags pa rgya mtsho,bo-x-ewts,,'jigs med grags pa rgya mtsho,,'jigs med grags pa rgya mtsho,'jigs med grags pa rgya mtsho,1779,0,,,1839,0,,,M,,,,,,
3229,P19,,ngag dbang mkhas grub nyi ma,bo-x-ewts,,ngag dbang mkhas grub nyi ma,,ngag dbang mkhas grub nyi ma,ngag dbang mkhas grub nyi ma,1843,0,,,,0,,,M,,,,,,
323,P0RK1027,,grub pa'i rdo rje (siddhivajra),bo-x-ewts,,grub pa'i rdo rje (siddhivajra),,grub pa'i rdo rje (siddhivajra),grub pa'i rdo rje (siddhivajra),,0,,,,0,,,M,,,,,,
3230,P190,Paṇchen Lama,Tenpai Wangchuk,en,paN chen bla ma,bstan pa'i dbang phyug,,"The Eighth Paṇchen Lama, Tenpai Wangchuk",paN chen bla ma 08 bstan pa'i dbang phyug,1855,1,,,1882,0,,,M,08,,,,,
3231,P1900,,ngag dbang 'jam dbyangs dpal ldan,bo-x-ewts,,ngag dbang 'jam dbyangs dpal ldan,,ngag dbang 'jam dbyangs dpal ldan,ngag dbang 'jam dbyangs dpal ldan,,0,,,,0,,,M,,,,,,
3232,P1901,,blo bzang chos 'phel rgya mtsho,bo-x-ewts,,blo bzang chos 'phel rgya mtsho,,blo bzang chos 'phel rgya mtsho,blo bzang chos 'phel rgya mtsho,1858,0,,,1940,0,,,M,,,,,,
3233,P1902,,'jam dbyangs mkhas btsun rgya mtsho,bo-x-ewts,,'jam dbyangs mkhas btsun rgya mtsho,,'jam dbyangs mkhas btsun rgya mtsho,'jam dbyangs mkhas btsun rgya mtsho,,0,,,,0,,,M,,,,,,
3234,P1903,,blo bzang bstan pa rab rgyas,bo-x-ewts,,blo bzang bstan pa rab rgyas,,blo bzang bstan pa rab rgyas,blo bzang bstan pa rab rgyas,,0,,,,0,,,M,,,,,,
3235,P1904,,blo bzang chos 'byor rgya mtsho,bo-x-ewts,,blo bzang chos 'byor rgya mtsho,,blo bzang chos 'byor rgya mtsho,blo bzang chos 'byor rgya mtsho,,0,,,,0,,,M,,,,,,
3236,P1905,,blo bzang chos 'phel,bo-x-ewts,,blo bzang chos 'phel,,blo bzang chos 'phel,blo bzang chos 'phel,,0,,,,0,,,M,,,,,,
3237,P1906,,ngag dbang nor bu,bo-x-ewts,,ngag dbang nor bu,,ngag dbang nor bu,ngag dbang nor bu,,0,,,,0,,,M,,,,,,
3238,P1907,,tshul khrims dpal mo,bo-x-ewts,,tshul khrims dpal mo,,tshul khrims dpal mo,tshul khrims dpal mo,,0,,,,0,,,F,,,,,,
3239,P1908,,bsod nams rgya mtsho,bo-x-ewts,,bsod nams rgya mtsho,,bsod nams rgya mtsho,bsod nams rgya mtsho,,0,,,,0,,,M,,,,,,
324,P0RK1028,,rgyal po indra bo dhi bar pa,bo-x-ewts,,rgyal po indra bo dhi bar pa,,rgyal po indra bo dhi bar pa,rgyal po indra bo dhi bar pa,,0,,,,0,,,M,,,,,,
3240,P1909,,karma blo bzang,bo-x-ewts,,ka.rma blo bzang,,karma blo bzang,ka.rma blo bzang,,0,,,,0,,,M,,,,,,
3241,P191,Reting Rinpoche,ngag dbang ye shes tshul khrims rgyal mtshan,bo-x-ewts,,ngag dbang ye shes tshul khrims rgyal mtshan,,"The Third Reting Rinpoche, ngag dbang ye shes tshul khrims rgyal mtshan",03 ngag dbang ye shes tshul khrims rgyal mtshan,1816,0,,,1863,0,,,M,03,,,,,
3242,P1910,,byams pa dkon mchog,bo-x-ewts,,byams pa dkon mchog,,byams pa dkon mchog,byams pa dkon mchog,,0,,,,0,,,M,,,,,,
3243,P1911,,karma chos 'phel,bo-x-ewts,,ka.rma chos 'phel,,karma chos 'phel,ka.rma chos 'phel,,0,,,1671,0,,,M,,,,,,
3244,P1912,,o rgyan dpal bzang,bo-x-ewts,,o rgyan dpal bzang,,o rgyan dpal bzang,o rgyan dpal bzang,1617,0,,,1677,0,,,M,,,,,,
3245,P1913,,blo bzang bstan pa,bo-x-ewts,,blo bzang bstan pa,,blo bzang bstan pa,blo bzang bstan pa,,0,,,,0,,,M,,,,,,
3246,P1914,,nyi zla klong gsal,bo-x-ewts,,nyi zla klong gsal,,nyi zla klong gsal,nyi zla klong gsal,,0,,,,0,,,M,,,,,,
3247,P1915,,karma gu ru,bo-x-ewts,,ka.rma gu ru,,karma gu ru,ka.rma gu ru,,0,,,,0,,,M,,,,,,
3248,P1916,,tshe ring dpal bzang po,bo-x-ewts,,tshe ring dpal bzang po,,tshe ring dpal bzang po,tshe ring dpal bzang po,,0,,,,0,,,M,,,,,,
3249,P1917,,ngag dbang bsam gtan,bo-x-ewts,,ngag dbang bsam gtan,,ngag dbang bsam gtan,ngag dbang bsam gtan,,0,,,,0,,,M,,,,,,
325,P0RK1029,,slob dpon u pa ma,bo-x-ewts,,slob dpon u pa ma,,slob dpon u pa ma,slob dpon u pa ma,,0,,,,0,,,M,,,,,,
3250,P1918,,nor bu bde chen,bo-x-ewts,,nor bu bde chen,,nor bu bde chen,nor bu bde chen,,0,,,,0,,,M,,,,,,
3251,P1919,,nam mkha' rdo rje,bo-x-ewts,,nam mkha' rdo rje,,nam mkha' rdo rje,nam mkha' rdo rje,,0,,,,0,,,M,,,,,,
3252,P192,,rnam rgyal bzang po,bo-x-ewts,,rnam rgyal bzang po,,rnam rgyal bzang po,rnam rgyal bzang po,,0,,,,0,,,M,,,,,,
3253,P1920,,rig 'dzin dpal bzang,bo-x-ewts,,rig 'dzin dpal bzang,,rig 'dzin dpal bzang,rig 'dzin dpal bzang,,0,,,,0,,,M,,,,,,
3254,P1921,,rnga chen pa,bo-x-ewts,,rnga chen pa,,rnga chen pa,rnga chen pa,,0,,,,0,,,M,,,,,,
3255,P1922,,skal bzang bstan pa'i rgyal mtshan,bo-x-ewts,,skal bzang bstan pa'i rgyal mtshan,,skal bzang bstan pa'i rgyal mtshan,skal bzang bstan pa'i rgyal mtshan,1897,0,,,1959,0,,,M,,,,,,
3256,P1923,,o rgyan rig 'dzin,bo-x-ewts,,o rgyan rig 'dzin,,o rgyan rig 'dzin,o rgyan rig 'dzin,,0,,,,0,,,M,,,,,,
3257,P1924,,tshe ring dbang mo,bo-x-ewts,,tshe ring dbang mo,,tshe ring dbang mo,tshe ring dbang mo,,0,,,,0,,,F,,,,,,
3258,P1925,,bkra shis,bo-x-ewts,,bkra shis,,bkra shis,bkra shis,,0,,,,0,,,M,,,,,,
3259,P1926,,tshe ring sri chod,bo-x-ewts,,tshe ring sri chod,,tshe ring sri chod,tshe ring sri chod,,0,,,,0,,,F,,,,,,
326,P0RK103,,gan pa chos rgyal,bo-x-ewts,,gan pa chos rgyal,,gan pa chos rgyal,gan pa chos rgyal,,0,,,,0,,,M,,,,,,
3260,P1927,,ngag dbang snyan grags,bo-x-ewts,,ngag dbang snyan grags,,ngag dbang snyan grags,ngag dbang snyan grags,,0,,,,0,,,M,,,,,,
3261,P1928,,dkon mchog chos 'phel,bo-x-ewts,,dkon mchog chos 'phel,,dkon mchog chos 'phel,dkon mchog chos 'phel,,0,,,,0,,,M,,,,,,
3262,P1929,,ngag dbang tshul khrims,bo-x-ewts,,ngag dbang tshul khrims,,ngag dbang tshul khrims,ngag dbang tshul khrims,,0,,,,0,,,M,,,,,,
3263,P193,,blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,,blo bzang bstan pa'i rgyal mtshan,,blo bzang bstan pa'i rgyal mtshan,blo bzang bstan pa'i rgyal mtshan,1819,1,,,1871,0,,,M,,,,,,
3264,P1930,,dge 'dun rgya mtsho,bo-x-ewts,,dge 'dun rgya mtsho,,dge 'dun rgya mtsho,dge 'dun rgya mtsho,,0,,,,0,,,M,,,,,,
3265,P1931,,ye shes chos 'phel,bo-x-ewts,,ye shes chos 'phel,,ye shes chos 'phel,ye shes chos 'phel,,0,,,,0,,,M,,,,,,
3266,P1932,,Barawa Gyeltsen Pelzang,en,,'ba' ra ba rgyal mtshan dpal bzang,འབའ་ར་བ་རྒྱལ་མཚན་དཔལ་བཟང།,Barawa Gyeltsen Pelzang,'ba' ra ba rgyal mtshan dpal bzang,1310,0,,,1391,0,,,M,,,,,,
3267,P1933,,dbon 'bum,bo-x-ewts,,dbon 'bum,,dbon 'bum,dbon 'bum,,0,,,,0,,,M,,,,,,
3268,P1934,,bkra shis rgya mtsho,bo-x-ewts,,bkra shis rgya mtsho,,bkra shis rgya mtsho,bkra shis rgya mtsho,1706,0,,,1766,0,,,M,,,,,,
3269,P1935,,'byung gnas blo gros,bo-x-ewts,,'byung gnas blo gros,,'byung gnas blo gros,'byung gnas blo gros,,0,,,,0,,,M,,,,,,
327,P0RK1030,,slob dpon gos bral zhabs,bo-x-ewts,,slob dpon gos bral zhabs,,slob dpon gos bral zhabs,slob dpon gos bral zhabs,,0,,,,0,,,M,,,,,,
3270,P1936,,lo chung ma,bo-x-ewts,,lo chung ma,,lo chung ma,lo chung ma,,0,,,,0,,,F,,,,,,
3271,P1937,,dar ma seng+ge,bo-x-ewts,,dar ma seng+ge,,dar ma seng+ge,dar ma seng+ge,,0,,,,0,,,M,,,,,,
3272,P1938,,dbang phyug gzhon nu,bo-x-ewts,,dbang phyug gzhon nu,,dbang phyug gzhon nu,dbang phyug gzhon nu,,0,,,,0,,,M,,,,,,
3274,P194,Purchok,Jampa Gyatso,en,phur lcog,byams pa rgya mtsho,བྱམས་པ་རྒྱ་མཚོ།,"The Third Purchok, Jampa Gyatso",phur lcog 03 byams pa rgya mtsho,1825,0,,,1901,0,,,M,03,,,,,
3275,P1940,,dbang phyug seng+ge,bo-x-ewts,,dbang phyug seng+ge,,dbang phyug seng+ge,dbang phyug seng+ge,,0,,,,0,,,M,,,,,,
3276,P1941,,gzhon nu bu grags,bo-x-ewts,,gzhon nu bu grags,,gzhon nu bu grags,gzhon nu bu grags,,0,,,,0,,,M,,,,,,
3277,P1942,,Arya de wa,bo-x-ewts,,Arya de wa,,Arya de wa,Arya de wa,,0,,,,0,,,M,,,,,,
3278,P1943,,gzhon nu rgyal mchog,bo-x-ewts,,gzhon nu rgyal mchog,,gzhon nu rgyal mchog,gzhon nu rgyal mchog,,0,,,,0,,,M,,,,,,
3279,P1944,,sangs rgyas seng+ge,bo-x-ewts,,sangs rgyas seng+ge,,sangs rgyas seng+ge,sangs rgyas seng+ge,,0,,,,0,,,M,,,,,,
328,P0RK1031,,rgyal po dznyA na bo dhi,bo-x-ewts,,rgyal po dznyA na bo dhi,,rgyal po dznyA na bo dhi,rgyal po dznyA na bo dhi,,0,,,,0,,,M,,,,,,
3280,P1945,,blo gros rin chen,bo-x-ewts,,blo gros rin chen,,blo gros rin chen,blo gros rin chen,,0,,,,0,,,M,,,,,,
3281,P1946,,chos bzang,bo-x-ewts,,chos bzang,,chos bzang,chos bzang,,0,,,,0,,,M,,,,,,
3282,P1947,,kun dga' dpal ldan,bo-x-ewts,,kun dga' dpal ldan,,kun dga' dpal ldan,kun dga' dpal ldan,,0,,,,0,,,M,,,,,,
3283,P1948,,blo gros rgyal mtshan,bo-x-ewts,,blo gros rgyal mtshan,,blo gros rgyal mtshan,blo gros rgyal mtshan,,0,,,,0,,,M,,,,,,
3284,P1949,,mkhyen rab yon tan dpal 'byung,bo-x-ewts,,mkhyen rab yon tan dpal 'byung,,mkhyen rab yon tan dpal 'byung,mkhyen rab yon tan dpal 'byung,,0,,,,0,,,M,,,,,,
3285,P195,,byams pa chos 'phel,bo-x-ewts,,byams pa chos 'phel,,byams pa chos 'phel,byams pa chos 'phel,,0,,,,0,,,M,,,,,,
3286,P1950,,nor bu bzang po,bo-x-ewts,,nor bu bzang po,,nor bu bzang po,nor bu bzang po,,0,,,,0,,,M,,,,,,
3287,P1951,,rdo rje,bo-x-ewts,,rdo rje,,rdo rje,rdo rje,,0,,,,0,,,M,,,,,,
3288,P1952,,'phags mchog klu sgrub,bo-x-ewts,,'phags mchog klu sgrub,,'phags mchog klu sgrub,'phags mchog klu sgrub,,0,,,,0,,,M,,,,,,
3289,P1953,,blo gros bkra shis,bo-x-ewts,,blo gros bkra shis,,blo gros bkra shis,blo gros bkra shis,,0,,,,0,,,M,,,,,,
329,P0RK1032,,yan lag bar ma,bo-x-ewts,,yan lag bar ma,,yan lag bar ma,yan lag bar ma,,0,,,,0,,,M,,,,,,
3290,P1954,,blo bzang ye shes bstan pa'i rgyal mtshan,bo-x-ewts,,blo bzang ye shes bstan pa'i rgyal mtshan,,blo bzang ye shes bstan pa'i rgyal mtshan,blo bzang ye shes bstan pa'i rgyal mtshan,,0,,,,0,,,M,,,,,,
3291,P1955,,'bras mo ba,bo-x-ewts,,'bras mo ba,,'bras mo ba,'bras mo ba,,0,,,,0,,,M,,,,,,
3292,P1956,,rin chen chos kyi rgyal mtshan,bo-x-ewts,,rin chen chos kyi rgyal mtshan,,rin chen chos kyi rgyal mtshan,rin chen chos kyi rgyal mtshan,1449,0,,,1484,0,,,M,,,,,,
3293,P1957,,rin chen dpal mo,bo-x-ewts,,rin chen dpal mo,,rin chen dpal mo,rin chen dpal mo,,0,,,,0,,,F,,,,,,
3294,P1958,,sbyin pa grags pa,bo-x-ewts,,sbyin pa grags pa,,sbyin pa grags pa,sbyin pa grags pa,,0,,,,0,,,M,,,,,,
3295,P1959,,rin chen chos rgyal,bo-x-ewts,,rin chen chos rgyal,,rin chen chos rgyal,rin chen chos rgyal,1421,0,,,1469,0,,,M,,,,,,
3296,P196,Amdo Zhamar,Gendun Tendzin Gyatso,en,a mdo zhwa dmar,dge 'dun bstan 'dzin rgya mtsho,དགེ་འདུན་བསྟན་འཛིན་རྒྱ་མཚོ།,"The Fourth Amdo Zhamar, Gendun Tendzin Gyatso",a mdo zhwa dmar 04 dge 'dun bstan 'dzin rgya mtsho,1852,0,,,1912,0,,,M,04,,,,,
3298,P1961,,blo gros bstan pa,bo-x-ewts,,blo gros bstan pa,,blo gros bstan pa,blo gros bstan pa,,0,,,,0,,,M,,,,,,
3299,P1962,,legs pa rin chen,bo-x-ewts,,legs pa rin chen,,legs pa rin chen,legs pa rin chen,,0,,,,0,,,M,,,,,,
330,P0RK1033,,lha mo bung ba'i padma,bo-x-ewts,,lha mo bung ba'i padma,,lha mo bung ba'i padma,lha mo bung ba'i padma,,0,,,,0,,,M,,,,,,
3300,P1963,,rin chen rgya mtsho,bo-x-ewts,,rin chen rgya mtsho,,rin chen rgya mtsho,rin chen rgya mtsho,,0,,,,0,,,M,,,,,,
3301,P1964,,'jam dbyangs rin chen,bo-x-ewts,,'jam dbyangs rin chen,,'jam dbyangs rin chen,'jam dbyangs rin chen,,0,,,,0,,,M,,,,,,
3302,P1965,,kun dga' rgya mtsho,bo-x-ewts,,kun dga' rgya mtsho,,kun dga' rgya mtsho,kun dga' rgya mtsho,,0,,,,0,,,M,,,,,,
3303,P1966,,rdo rje rgyal mtshan,bo-x-ewts,,rdo rje rgyal mtshan,,rdo rje rgyal mtshan,rdo rje rgyal mtshan,,0,,,,0,,,M,,,,,,
3304,P1967,,blo gros rgya mtsho,bo-x-ewts,,blo gros rgya mtsho,,blo gros rgya mtsho,blo gros rgya mtsho,,0,,,,0,,,M,,,,,,
3305,P1968,,blo bzang tshe 'phel,bo-x-ewts,,blo bzang tshe 'phel,,blo bzang tshe 'phel,blo bzang tshe 'phel,1760,0,,,,0,,,M,,,,,,
3306,P1969,,chos skyabs bzang po,bo-x-ewts,,chos skyabs bzang po,,chos skyabs bzang po,chos skyabs bzang po,,0,,,,0,,,M,,,,,,
3307,P197,Dalai Lama,Tubten Gyatso,en,ta la'i bla ma,thub bstan rgya mtsho,ཐུབ་བསྟན་རྒྱ་མཚོ།,"The Thirteenth Dalai Lama, Tubten Gyatso",ta la'i bla ma 13 thub bstan rgya mtsho,1876,0,,,1933,0,,,M,13,,https://www.lotsawahouse.org/tibetan-masters/thirteenth-dalai-lama/,,,
3310,P1972,,kun dga' dpal,bo-x-ewts,,kun dga' dpal,,kun dga' dpal,kun dga' dpal,,0,,,,0,,,M,,,,,,
3311,P1973,,nam mkha' rnal 'byor,bo-x-ewts,,nam mkha' rnal 'byor,,nam mkha' rnal 'byor,nam mkha' rnal 'byor,,0,,,,0,,,M,,,,,,
3312,P1974,,ngag dbang bshad sgrub dar rgyas,bo-x-ewts,,ngag dbang bshad sgrub dar rgyas,,ngag dbang bshad sgrub dar rgyas,ngag dbang bshad sgrub dar rgyas,,0,,,,0,,,M,,,,,,
3313,P1975,,ngag dbang 'jam dpal bstan pa'i nyi ma,bo-x-ewts,,ngag dbang 'jam dpal bstan pa'i nyi ma,,ngag dbang 'jam dpal bstan pa'i nyi ma,ngag dbang 'jam dpal bstan pa'i nyi ma,1841,0,,,1894,0,,,M,,,,,,
3314,P1976,,g.yang 'bum,bo-x-ewts,,g.yang 'bum,,g.yang 'bum,g.yang 'bum,,0,,,,0,,,M,,,,,,
3315,P1977,,dkar mo skyid,bo-x-ewts,,dkar mo skyid,,dkar mo skyid,dkar mo skyid,,0,,,,0,,,F,,,,,,
3316,P1978,,bsam gtan,bo-x-ewts,,bsam gtan,,bsam gtan,bsam gtan,,0,,,,0,,,M,,,,,,
3317,P1979,,brtson 'grus grags pa,bo-x-ewts,,brtson 'grus grags pa,,brtson 'grus grags pa,brtson 'grus grags pa,,0,,,,0,,,M,,,,,,
3318,P198,,blo bzang dge 'dun,bo-x-ewts,,blo bzang dge 'dun,,blo bzang dge 'dun,blo bzang dge 'dun,,0,,,,0,,,M,,,,,,
3319,P1980,,'jam dbyangs dam chos,bo-x-ewts,,'jam dbyangs dam chos,,'jam dbyangs dam chos,'jam dbyangs dam chos,,0,,,,0,,,M,,,,,,
