tol_id,tbrc_id,primary_name,name_variant,lang_tag
8343,P579,Sherab Gyeltsen,brug rje mkhan po 25 shes rab   rgyal mtshan,bo-x-ewts
8343,P579,Sherab Gyeltsen,Jamyang Sherab Gyeltsen ,en
8343,P579,Sherab Gyeltsen,Jampel Sherab Gyeltsen ,en
8343,P579,Sherab Gyeltsen,Druk Je Khenpo 25 Sherab Gyeltsen,en
8354,P58,Lodro Gyeltsen,bdag chen blo gros rgyal mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,kams dgon byang chub sems dpa',bo-x-ewts
8354,P58,Lodro Gyeltsen,blo gros rgyal mtshan dpal bzang po,bo-x-ewts
8354,P58,Lodro Gyeltsen,rgya gar ba blo gros rgyal   mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,bzhi thog pa blo gros rgyal   mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,sa skya pa tA dben blo gros   rgyal mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,rgya ma spyan snga ba blo gros   rgyal mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,tA dben blo gros rgyal mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,spyan snga ba blo gros rgyal mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,sa skya pa bdag chen blo gros rgyal   mtshan,bo-x-ewts
8354,P58,Lodro Gyeltsen,Lodro Gyeltsen Pelzangpo,en
8354,P58,Lodro Gyeltsen,Sakyapa Tawen Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Chennga Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Gyagarwa Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Dakchen Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Sakyapa Dakchen Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Kamgon Jangchub Sempa,en
8354,P58,Lodro Gyeltsen,Zhitokpa Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Tawen Lodro Gyeltsen,en
8354,P58,Lodro Gyeltsen,Gyama Chennga Lodro Gyeltsen,en
8355,P580,Jigme Norbu,zhabs drung thugs sprul 04   'jigs med nor bu,bo-x-ewts
8355,P580,Jigme Norbu,Zhabdrung 04 Tuktrul Jigme Norbu ,en
8361,P5805,Khyentse Tokden,dam pa sngo nyal ma,bo-x-ewts
8361,P5805,Khyentse Tokden,ye shes rgyal mtshan,bo-x-ewts
8361,P5805,Khyentse Tokden,Dampa Ngonyalma ,en
8361,P5805,Khyentse Tokden,Yeshe Gyeltsen,en
8366,P581,Jigme Dorje,kun gzigs 'jigs med rdo rje,bo-x-ewts
8366,P581,Jigme Dorje,lcam sprul rdo rje 'chang kun gzigs 'jigs med rdo rje ,bo-x-ewts
8366,P581,Jigme Dorje,dkon mchog chos 'phel,bo-x-ewts
8366,P581,Jigme Dorje,lcam sprul dkon mchog chos   'phel,bo-x-ewts
8366,P581,Jigme Dorje,Chamtrul Konchok Chopel,en
8366,P581,Jigme Dorje,Kunzik Jigme Dorje,en
8366,P581,Jigme Dorje,Chamtrul Dorjechang Kunzik Jigme Dorje,en
8366,P581,Jigme Dorje,Konchok Chopel ,en
8397,P584,Yeshe Ngodrub,Rigdzin Gyatso,bo-x-ewts
8397,P584,Yeshe Ngodrub,rig 'dzin rgya mtsho,bo-x-ewts
8397,P584,Yeshe Ngodrub,brug rje mkhan po 53 ye shes   dngos grub,bo-x-ewts
8397,P584,Yeshe Ngodrub,zhabs drung gsung sprul 05 ye shes   dngos grub,bo-x-ewts
8397,P584,Yeshe Ngodrub,Druk Je Khenpo 53 Yeshe Ngodrub,en
8397,P584,Yeshe Ngodrub,Zhabdrung Sungtrul 05 Yeshe Ngodrub,en
8459,P5898,Machik Ongjo,"ang jo, ma cig",bo-x-ewts
8459,P5898,Machik Ongjo,"ong jo, ma gcig",bo-x-ewts
8459,P5898,Machik Ongjo,ma gcig ang jo,bo-x-ewts
8460,P5899,Khyungtsangpa Yeshe Lama,ye shes bla ma,bo-x-ewts
8460,P5899,Khyungtsangpa Yeshe Lama,Yeshe Lama,en
8474,P5910,Machik Kunga Bum,ma gcig kun dga' 'bum,bo-x-ewts
8474,P5910,Machik Kunga Bum,mkha' 'gro kun dga' 'bum pa,bo-x-ewts
8474,P5910,Machik Kunga Bum,kun dga' 'bum mo,bo-x-ewts
8474,P5910,Machik Kunga Bum,kun dga' 'bum pa,bo-x-ewts
8474,P5910,Machik Kunga Bum,Khandro Kunga Bumpa,en
8474,P5910,Machik Kunga Bum,Kunga Bumpa,en
8474,P5910,Machik Kunga Bum,Kunga Bumo,en
8507,P5941,Chokyi Wozer,mkhyen rab chos kyi 'od zer,bo-x-ewts
8507,P5941,Chokyi Wozer,mkhyen rab chos kyi snang ba,bo-x-ewts
8507,P5941,Chokyi Wozer,mkhan po mkhyen rab chos kyi 'od zer,bo-x-ewts
8507,P5941,Chokyi Wozer,blo gros kun dga' dgyes pa,bo-x-ewts
8507,P5941,Chokyi Wozer,dbon stod mkhyen rab chos kyi 'od zer,bo-x-ewts
8507,P5941,Chokyi Wozer,Sum ldan rdo rje 'dzin pa chen po dbon stod pa mkhan chen thams cad mkhyen rab chos kyi nyi ma 'phri,bo-x-ewts
8507,P5941,Chokyi Wozer,jam dbyangs thub bstan dge legs,bo-x-ewts
8507,P5941,Chokyi Wozer,mkhyen rab chos kyi nyi ma 'phrin las mtha' yas pa'i 'od zer ,bo-x-ewts
8507,P5941,Chokyi Wozer,od zer dkar ril,bo-x-ewts
8507,P5941,Chokyi Wozer,rin chen rdo rje,bo-x-ewts
8507,P5941,Chokyi Wozer,jam dbyangs mkhyen rab,bo-x-ewts
8507,P5941,Chokyi Wozer,dbon stod pa 'jam dbyangs   mkhyen rab,bo-x-ewts
8507,P5941,Chokyi Wozer,dbon stod mkhyen rab,bo-x-ewts
8507,P5941,Chokyi Wozer,rdzong sar mkhan rabs 02 'jam dbyangs   mkhan rab,bo-x-ewts
8507,P5941,Chokyi Wozer,Wontopa Jamyang Khyenrab,en
8507,P5941,Chokyi Wozer,Jamyang Tubten Gelek,en
8507,P5941,Chokyi Wozer,Khyenrab Chokyi Wozer,en
8507,P5941,Chokyi Wozer,Lodro Kunga Gyepa,en
8507,P5941,Chokyi Wozer,Jamyang Khyenrab,en
8507,P5941,Chokyi Wozer,"Second Dzongsar Khenrab, Jamyang Khenrab",en
8507,P5941,Chokyi Wozer,Wonto Khyenrab Chokyi Wozer,en
8507,P5941,Chokyi Wozer,Wozer Karil,en
8507,P5941,Chokyi Wozer,Rinchen Dorje,en
8507,P5941,Chokyi Wozer,Wonto Khyenrab,en
8507,P5941,Chokyi Wozer,Khyenrab Chokyi Nangwa ,en
8507,P5941,Chokyi Wozer,Khenpo Khyenrab Chokyi Wozer,en
8507,P5941,Chokyi Wozer,Khyenrab Chokyi Nyima Trinle Tayepai Wozer,en
8536,P5969,Jamyang Gyeltsen,mkhan chen 'jam dbyangs rgyal mtshan,bo-x-ewts
8536,P5969,Jamyang Gyeltsen,thub bstan 'jam dbyangs legs bshad bstan pa'i mtshan,bo-x-ewts
8536,P5969,Jamyang Gyeltsen,jam dbyangs rgyal mtshan,bo-x-ewts
8536,P5969,Jamyang Gyeltsen,many+dzu d+h+wa dza,bo-x-ewts
8536,P5969,Jamyang Gyeltsen,kaH thog pa 'jam dbyangs rgyal   mtshan,bo-x-ewts
8536,P5969,Jamyang Gyeltsen,Tubten Jamyang Lekshe Tenpai Gyeltsen ,en
8536,P5969,Jamyang Gyeltsen,Khenchen Jamyang Gyeltsen,en
8536,P5969,Jamyang Gyeltsen,Katokpa Jamyang Gyeltsen,en
8538,P5970,Lerab Lingpa,gter chen pad+ma bde chen rang grol rtsal,bo-x-ewts
8538,P5970,Lerab Lingpa,gter ston bsod rgyal,bo-x-ewts
8538,P5970,Lerab Lingpa,las rab gling pa,bo-x-ewts
8538,P5970,Lerab Lingpa,phrin las mtha' yas rtsal,bo-x-ewts
8538,P5970,Lerab Lingpa,nyag bla bsod rgyal,bo-x-ewts
8538,P5970,Lerab Lingpa,rtsa shul sprul sku bsod rgyal,bo-x-ewts
8538,P5970,Lerab Lingpa,Nyala Sogyel,en
8538,P5970,Lerab Lingpa,Tsashul Tulku Sogyel ,en
8538,P5970,Lerab Lingpa,Trinle Taye Tsel ,en
8538,P5970,Lerab Lingpa,Terton Sogyel ,en
8538,P5970,Lerab Lingpa,Terchen Pema Dechen Rangdrol Tsel ,en
8539,P5971,Gyelse Sonam Deutsen,bsod nams lde'u btsan,bo-x-ewts
8539,P5971,Gyelse Sonam Deutsen,Sonam Deutsen,en
8543,P5975,Tsondru Gyatso,sbra mgo ba brtson 'grus rgya   mtsho,bo-x-ewts
8543,P5975,Tsondru Gyatso,Bangowa Tsondru Gyatso,en
8549,P5980,Namkha Chowang,rmog rtsa Nam mkha' chos dbang,bo-x-ewts
8549,P5980,Namkha Chowang,rmog ston chen po rig 'dzin nam mkha' chos dbang,bo-x-ewts
8549,P5980,Namkha Chowang,rmog rtsa 01 nam mkha' chos dbang,bo-x-ewts
8549,P5980,Namkha Chowang,Namkha Chowang,bo-x-ewts
8549,P5980,Namkha Chowang,rmog ston rig 'dzin Nam mkha' chos dbang,bo-x-ewts
8549,P5980,Namkha Chowang,gnam chos rig 'dzin nam mkha' chos dbang,bo-x-ewts
8549,P5980,Namkha Chowang,nam mkha' chos dbang,bo-x-ewts
8549,P5980,Namkha Chowang,Mokton Chenpo Rigdzin Namkha Chowang ,en
8549,P5980,Namkha Chowang,Moktsa 01 Namkha Chowang,en
8549,P5980,Namkha Chowang,Namcho Rigdzin Namkha Chowang,en
8549,P5980,Namkha Chowang,Mokton Rigdzin Namkha Chowang ,en
8551,P5982,Orgyen Jamyang,chos nyid rgya mtsho 02 o rgyan 'jam dbyangs,bo-x-ewts
8551,P5982,Orgyen Jamyang,Chonyi Gyatso 02 Orgyen Jamyang,en
8562,P5992,Jigme Rigdzin Gonpo,jigs   med rig 'dzin mgon po,bo-x-ewts
8562,P5992,Jigme Rigdzin Gonpo,rig 'dzin 'jigs med mgon po,bo-x-ewts
8562,P5992,Jigme Rigdzin Gonpo,Rigdzin Jigme Gonpo,en
8562,P5992,Jigme Rigdzin Gonpo,Jigme Rigdzin Gonpo,en
8563,P5993,Jigme Yonten Gonpo,dri med zhing skyong 03 'jigs   med yon tan mgon po,bo-x-ewts
8563,P5993,Jigme Yonten Gonpo,Drime Zhingkyong 03 Jigme Yonten Gonpo,en
8566,P5996,Jampel Dorje,dpal yul mkhan rgan rdo rje 'chang 'jam dpal rdo rje,bo-x-ewts
8566,P5996,Jampel Dorje,chos nyid rgya mtsho 04 'jam   dpal rdo rje,bo-x-ewts
8566,P5996,Jampel Dorje,dpal yul mkhan rabs 05 'jam dpal rdo rje,bo-x-ewts
8566,P5996,Jampel Dorje,rig 'dzin 'jam   dpal rdo rje,bo-x-ewts
8566,P5996,Jampel Dorje,Pelyul Khengen Dorje Chang Jampel Dorje,en
8566,P5996,Jampel Dorje,Rigdzin Jampel Dorje,en
8566,P5996,Jampel Dorje,Pelyul Kenrab 05 Jampel Dorje,en
8566,P5996,Jampel Dorje,Chonyi Gyatso 04 Jampel Dorje,en
8567,P5997,Drodul Tobden Lingpa,kha sar gter ston 'gro 'dul   stobs ldan gling pa,bo-x-ewts
8567,P5997,Drodul Tobden Lingpa,Khasar Terton Drodul Tobden Lingpa,en
8571,P60,Rendawa Zhonnu Lodro,mgar btsun ne,bo-x-ewts
8571,P60,Rendawa Zhonnu Lodro,gzhon nu blo gros,bo-x-ewts
8571,P60,Rendawa Zhonnu Lodro,Zhonnu Lodro,en
8571,P60,Rendawa Zhonnu Lodro,Gar Tsunne,en
8574,P6002,Drodul Pawo Dorje,padma rdo ngag lhun grub bzang po,bo-x-ewts
8574,P6002,Drodul Pawo Dorje,gro 'dul dpa' bo rdo rje,bo-x-ewts
8574,P6002,Drodul Pawo Dorje,a 'dzom 'brug pa 'gro 'dul   dpa' bo rdo rje,bo-x-ewts
8574,P6002,Drodul Pawo Dorje,gar gyi dbang phyug bzhad pa rtsal,bo-x-ewts
8574,P6002,Drodul Pawo Dorje,rig 'dzin sna tshogs rang grol,bo-x-ewts
8574,P6002,Drodul Pawo Dorje,a 'dzoms 'brug rgan 'gro 'dul dpa' bo rdo rje,bo-x-ewts
8574,P6002,Drodul Pawo Dorje,Gargyi Wangchuk Shepatsal,en
8574,P6002,Drodul Pawo Dorje,Drodul Pawo Dorje,en
8574,P6002,Drodul Pawo Dorje,Rigdzin Natsog Rangdrol,en
8574,P6002,Drodul Pawo Dorje,Adzom Drukpa Drodul Pawo Dorje,en
8574,P6002,Drodul Pawo Dorje,Adzom Drukpa Pawo Dorje,en
8574,P6002,Drodul Pawo Dorje,Adzom Drukgan Drodul Pawo Dorje,en
8574,P6002,Drodul Pawo Dorje,Pema Do Ngag Lhundrub Zangpo,en
8575,P6003,Jigme Dechen Dorje,jigs med bde chen rdo rje,bo-x-ewts
8575,P6003,Jigme Dechen Dorje,Jigme Dechen Dorje ,en
8578,P6006,Pema Kundrol Namgyel,rdzogs chen pa dbon pad+ma kun   grol,bo-x-ewts
8578,P6006,Pema Kundrol Namgyel,rje dbon pad+ma kun grol rnam rgyal,bo-x-ewts
8578,P6006,Pema Kundrol Namgyel,gyur med bstan pa rnam rgyal,bo-x-ewts
8578,P6006,Pema Kundrol Namgyel,pad+ma kun grol,bo-x-ewts
8578,P6006,Pema Kundrol Namgyel,Pema Kundrol,en
8578,P6006,Pema Kundrol Namgyel,Gyurme Tenpa Namgyel ,en
8578,P6006,Pema Kundrol Namgyel,Jewon Pema Kundrol Namgyel ,en
8578,P6006,Pema Kundrol Namgyel,Dzogcehnpa Won Pema Kundrol,en
8580,P6008,Choying Dorje,o rgyan skyabs,bo-x-ewts
8580,P6008,Choying Dorje,jigs bral chos dbyings rdo   rje,bo-x-ewts
8580,P6008,Choying Dorje,chos dbyings rdo rje,bo-x-ewts
8580,P6008,Choying Dorje,rmog rtsa chos dbyings rdo rje,bo-x-ewts
8580,P6008,Choying Dorje,kaH thog rmog rtsa chos dbyings rdo   rje,bo-x-ewts
8580,P6008,Choying Dorje,Jikdrel Choying Dorje ,en
8580,P6008,Choying Dorje,Orgyen Kyab,en
8580,P6008,Choying Dorje,Katok Moktsa Choying Dorje ,en
8580,P6008,Choying Dorje,Moktsa Choying Dorje ,en
8583,P6010,Choying Rangdrol,mtsho phu grub chen chos dbyings rang grol,bo-x-ewts
8583,P6010,Choying Rangdrol,Tsopu Drubchen Choying Rangdrol ,en
8584,P6011,Wosel Dorje Nyingpo,od gsal rdo rje snying po,bo-x-ewts
8584,P6011,Wosel Dorje Nyingpo,nyin dgon mchog sprul 02,bo-x-ewts
8584,P6011,Wosel Dorje Nyingpo,nyin dgon mchog sprul 02 'od gsal rdo rje snying po,bo-x-ewts
8584,P6011,Wosel Dorje Nyingpo,od gsal sprul pa'i rdo rje,bo-x-ewts
8584,P6011,Wosel Dorje Nyingpo,nyin dgon 'od gsal sprul pa'i   rdo rje,bo-x-ewts
8584,P6011,Wosel Dorje Nyingpo,Wosel Trulpai Dorje,en
8584,P6011,Wosel Dorje Nyingpo,Nyingon Wosel Trulpai Dorje,en
8584,P6011,Wosel Dorje Nyingpo,Wosel Dorje Nyingpo ,en
8584,P6011,Wosel Dorje Nyingpo,Nyingon Choktrul 02 Wosel Dorje Nyingpo ,en
8585,P6012,Jangchub Chokyi Nyima,pad+ma chos rgyal sprul sku,bo-x-ewts
8585,P6012,Jangchub Chokyi Nyima,be ru grub sras byang chub   chos kyi nyi ma,bo-x-ewts
8585,P6012,Jangchub Chokyi Nyima,pad+ma chos rgyal sprul sku byang   chub chos kyi nyi ma,bo-x-ewts
8585,P6012,Jangchub Chokyi Nyima,Pema Chogyel Tulku ,en
8585,P6012,Jangchub Chokyi Nyima,Beru Drubse Jangchub Chokyi Nyima,en
8585,P6012,Jangchub Chokyi Nyima,Pema Chogyel Tulku Jangchub Chokyi Nyima,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,gyur med skal bzang stobs   rgyal,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,nyin dgon mchog sprul 05 'gyur med skal bzang stobs rgyal rdo rje,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,skal bzang stobs rgyas,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,nyin dgon mchog sprul 05,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,nyin dgon mchog sprul 05 skal bzang stobs rgyal,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,skal bzang stobs rgyal,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,nyin dgon skal bzang stobs   rgyal,bo-x-ewts
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Kelzang Tobgyel,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Gyurme Tobgye,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Gyurme Kelzang Tobgyel,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Nyingon Choktrul 05,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Nyingon Choktrul 05 Kelzang Tobgyel,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Nyingon Kelzang Tobgyel,en
8596,P6022,Gyurme Kelzang Tobgyel Dorje,Nyingon Choktrul 05 Gyurme Kelzang Tobgyel Dorje,en
8600,P6026,Jigme Dorje,kun gzigs 'jigs med rdo rje,bo-x-ewts
8600,P6026,Jigme Dorje,lcam sprul rdo rje 'chang kun gzigs 'jigs med rdo rje ,bo-x-ewts
8600,P6026,Jigme Dorje,dkon mchog chos 'phel,bo-x-ewts
8600,P6026,Jigme Dorje,lcam sprul dkon mchog chos   'phel,bo-x-ewts
8600,P6026,Jigme Dorje,Chamtrul Konchok Chopel,en
8600,P6026,Jigme Dorje,Kunzik Jigme Dorje,en
8600,P6026,Jigme Dorje,Chamtrul Dorjechang Kunzik Jigme Dorje,en
8600,P6026,Jigme Dorje,Konchok Chopel ,en
8603,P6029,Zhenpen Dorje,nyin dgon mchog sprul 03 gzhan phan rdo rje,bo-x-ewts
8603,P6029,Zhenpen Dorje,nyin dgon gzhan phan rdo rje,bo-x-ewts
8603,P6029,Zhenpen Dorje,Nyingon Choktrul 03 Zhenpen Dorje,en
8603,P6029,Zhenpen Dorje,Nyingon Zhenpen Dorje,en
8609,P6034,Jikdrel Tutob Dorje,jigs bral mthu   stobs rdo rje,bo-x-ewts
8609,P6034,Jikdrel Tutob Dorje,rmog rtsa 3,bo-x-ewts
8609,P6034,Jikdrel Tutob Dorje,Jikdrel Tutob Dorje,en
8610,P6035,Jikdrel Chokyi Langpo,Jigdrel Chokyi Langpo ,bo-x-ewts
8610,P6035,Jikdrel Chokyi Langpo,jigs bral phyogs kyi glang po,bo-x-ewts
8612,P6037,Zong Lobzang Tsondru Tubten Gyeltsen,zong rin po che,bo-x-ewts
8612,P6037,Zong Lobzang Tsondru Tubten Gyeltsen,blo bzang brtson 'grus thub   bstan rgyal mtshan,bo-x-ewts
8612,P6037,Zong Lobzang Tsondru Tubten Gyeltsen,Zong Rinpoche,en
8612,P6037,Zong Lobzang Tsondru Tubten Gyeltsen,Lobzang Tsondru Tubten Gyeltse,en
8616,P6040,Jangchub Dorje,nyin dgon grub dbang byang   chub rdo rje,bo-x-ewts
8616,P6040,Jangchub Dorje,nyin dgon mchog sprul 01 byang chub rdo rje,bo-x-ewts
8616,P6040,Jangchub Dorje,byang chub rdo rje,bo-x-ewts
8616,P6040,Jangchub Dorje,nyin dgon grub dbang,bo-x-ewts
8616,P6040,Jangchub Dorje,kar+ma pa 12 byang chub rdo   rje,bo-x-ewts
8616,P6040,Jangchub Dorje,Nyingon Choktrul 01 Jangchub Dorje ,en
8616,P6040,Jangchub Dorje,Nyingon Drubwang,en
8616,P6040,Jangchub Dorje,Nyingon Drubwang Jangchub Dorje,en
8617,P6041,Sonam Dorje,nyin dgon mchog sprul 04 bsod nams rdo rje,bo-x-ewts
8617,P6041,Sonam Dorje,nyin dgon bsod nams rdo rje,bo-x-ewts
8617,P6041,Sonam Dorje,Nyingon Choktrul 04 Sonam Dorje,en
8617,P6041,Sonam Dorje,Nyingon Sonam Dorje,en
8618,P6042,Kunzang Pema Trinle,kun bzang pad+ma 'phrin las   rgya mtsho,bo-x-ewts
8618,P6042,Kunzang Pema Trinle,phyag tsha 04 pad+ma 'phrin   las,bo-x-ewts
8618,P6042,Kunzang Pema Trinle,Kunzang Pema Trinle Gyatso,en
8618,P6042,Kunzang Pema Trinle,Chaktsa 04 Kunzang Pema Trinle ,en
8624,P6048,Tubten Gyeltsen Wozer,a stobs rin po che,bo-x-ewts
8624,P6048,Tubten Gyeltsen Wozer,bsod nams stobs ldan,bo-x-ewts
8624,P6048,Tubten Gyeltsen Wozer,thub bstan rgyal mtshan 'od zer,bo-x-ewts
8624,P6048,Tubten Gyeltsen Wozer,mkhan chen thub bstan rgyal   mtshan 'od zer,bo-x-ewts
8624,P6048,Tubten Gyeltsen Wozer,Khenchen Tubten Gyeltsen Wozer ,en
8624,P6048,Tubten Gyeltsen Wozer,Khenchen Tobden,en
8624,P6048,Tubten Gyeltsen Wozer,Atob Rinpoche,en
8624,P6048,Tubten Gyeltsen Wozer,Sonam Tobden,en
8625,P6049,Drime Wosel Lingpa,dri med 'od gsal gling pa,bo-x-ewts
8625,P6049,Drime Wosel Lingpa,gter ston dri med 'od gsal   gling pa,bo-x-ewts
8625,P6049,Drime Wosel Lingpa,Terton Drime Wosel Lingpa,en
8629,P6052,Pema Trinle,chos nyid rgya mtsho sku   'phreng 5 pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,rgyal sras pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,pad gling rgyal sras 01 pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,blo bzang pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,rig 'dzin pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,sgang steng 01 pad+ma 'phrin   las,bo-x-ewts
8629,P6052,Pema Trinle,pad+ma 'phrin las theg mchog   dbang gi rgyal po,bo-x-ewts
8629,P6052,Pema Trinle,rje btsun ma pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,sgang steng 01,bo-x-ewts
8629,P6052,Pema Trinle,rdo rje brag rig 'dzin 02   pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,zhabs drung pad+ma 'phrin las,bo-x-ewts
8629,P6052,Pema Trinle,Jetsun Pema Trinle,en
8629,P6052,Pema Trinle,Pema Trinle Tegchok Wanggyal,en
8629,P6052,Pema Trinle,Gangteng 01 Pema Trinle,en
8629,P6052,Pema Trinle,Rigdzin Pema Trinle,en
8629,P6052,Pema Trinle,Peling Gyelse 01 Pema Trinle,en
8629,P6052,Pema Trinle,Dorje Drak 02 Rigdzin Pema Trinle,en
8629,P6052,Pema Trinle,Gangteng 01,en
8629,P6052,Pema Trinle,Lobzang Pema Trinle,en
8629,P6052,Pema Trinle,Gyelse Pema Trinle,en
8629,P6052,Pema Trinle,Chonyi Gyatso 05 Pema Trinle,en
8630,P6053,Pelden Dorje,chos nyid rgya mtsho 03 dpal ldan rdo rje,bo-x-ewts
8630,P6053,Pelden Dorje,dpal ldan rdo rje,bo-x-ewts
8630,P6053,Pelden Dorje,rdor rje sa brtan,bo-x-ewts
8630,P6053,Pelden Dorje,mkhas grub dpal ldan rdo rje,bo-x-ewts
8630,P6053,Pelden Dorje,Chonyi Gyatso 03 Pelden Dorje,en
8630,P6053,Pelden Dorje,Pelden Dorje ,en
8630,P6053,Pelden Dorje,Dorje Saten,en
8630,P6053,Pelden Dorje,Khedrub Pelden Dorje,en
8631,P6054,Chopa Lugu,sbas pa'i rnal 'byor pa gcod pa lu gu,bo-x-ewts
8631,P6054,Chopa Lugu,lung zin chos nyid rgya mtsho,bo-x-ewts
8631,P6054,Chopa Lugu,ye shes rgya mtsho,bo-x-ewts
8631,P6054,Chopa Lugu,rgya nag brag gcod gcod pa   chos nyid rgya mtsho,bo-x-ewts
8631,P6054,Chopa Lugu,chos nyid rgya mtsho,bo-x-ewts
8631,P6054,Chopa Lugu,chos nyid rgya mtsho 01 gcod pa lu gu,bo-x-ewts
8631,P6054,Chopa Lugu,Gyanak Drakchopa Chopa Chonyi Gyatso,en
8631,P6054,Chopa Lugu,Chonyi Gyatso,en
8631,P6054,Chopa Lugu,Bepai Neljorpa Chopa Lugu ,en
8631,P6054,Chopa Lugu,Yeshe Gyatso,en
8631,P6054,Chopa Lugu,Chonyi Gyatso 01 Chopa Lugu,en
8631,P6054,Chopa Lugu,Lungzin Chonyi Gyatso ,en
8633,P6056,Hor Donyon Rinpoche,mdo smyon rin po che,bo-x-ewts
8633,P6056,Hor Donyon Rinpoche,Donyon Rinpoche ,en
8637,P606,Sengge Gyelpo,bcu gsum pa seng+ge rgyal po,bo-x-ewts
8637,P606,Sengge Gyelpo,brug pa seng+ge rgyal po,bo-x-ewts
8637,P606,Sengge Gyelpo,Drukpa Sengge Gyelpo,en
8637,P606,Sengge Gyelpo,Chusumpa Sengge Gyelpo,en
8650,P6071,Namtrul Jigme Puntsok,o rgyan nam mkha' gling pa,bo-x-ewts
8650,P6071,Namtrul Jigme Puntsok,padma 'dri med blo 'gros,bo-x-ewts
8650,P6071,Namtrul Jigme Puntsok,nam mkha' gling pa,bo-x-ewts
8650,P6071,Namtrul Jigme Puntsok,nam sprul 'jigs med phun   tshogs,bo-x-ewts
8650,P6071,Namtrul Jigme Puntsok,Pema Drime Lodro,en
8650,P6071,Namtrul Jigme Puntsok,Jigme Puntsok,en
8650,P6071,Namtrul Jigme Puntsok,Orgyen Namkha Lingpa,en
8651,P6072,Khandro Tāre Lhamo,mkha' 'gro bde chen rgyal mo,bo-x-ewts
8651,P6072,Khandro Tāre Lhamo,tA re lha mo,bo-x-ewts
8651,P6072,Khandro Tāre Lhamo,tA re lha mo,bo-x-ewts
8651,P6072,Khandro Tāre Lhamo,Gyelyum Tāre Dechen Lhamo,en
8651,P6072,Khandro Tāre Lhamo,Tāre Lhamo,en
8651,P6072,Khandro Tāre Lhamo,Tāre Dechen Gyelmo,en
8651,P6072,Khandro Tāre Lhamo,Khandro Tāre Dechen Gyelmo,en
8675,P6095,Nangdze Dorje,nyang gyi mtshams pa,bo-x-ewts
8675,P6095,Nangdze Dorje,nyang skyes snang mdzad rdo   rje,bo-x-ewts
8675,P6095,Nangdze Dorje,Nyangkye Nangdze Dorje,en
8675,P6095,Nangdze Dorje,Nyangki Tsampa,en
8730,P6145,Dromton Zhonnu Lodro,gzhon nu blo gros,bo-x-ewts
8730,P6145,Dromton Zhonnu Lodro,brom gzhon nu blo gros,bo-x-ewts
8730,P6145,Dromton Zhonnu Lodro,Drom Zhonnu Lodro,en
8730,P6145,Dromton Zhonnu Lodro,Zhonnu Lodro,en
8752,P6167,Ngawang Lodro Drakpa,blo gros grags pa,bo-x-ewts
8752,P6167,Ngawang Lodro Drakpa,dzam thang mkhan po blo gros   grags pa,bo-x-ewts
8752,P6167,Ngawang Lodro Drakpa,mkhan po blo grags,bo-x-ewts
8752,P6167,Ngawang Lodro Drakpa,Dzamtang Khenpo Lodro Drakpa,en
8752,P6167,Ngawang Lodro Drakpa,Lodro Drakpa,en
8752,P6167,Ngawang Lodro Drakpa,Khenpo Lodrak,en
8753,P6168,Jamyang Sherab Chokyi Nangwa,jam dbyangs shes rab chos kyi   snang ba blo gros rgya mtsho'i sde,bo-x-ewts
